#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CSKA Moscow U18,43,40.2,85.7,30.3,68.7,0.441,7.7,22.9,0.337,17.3,23.0,0.753,14.0,25.8,39.8,17.4,9.4,4.2,14.5,21.3,2019,VTB-Youth-United-League,0
2,Lokomotiv Kuban-2,43,40.2,83.5,30.0,66.2,0.453,5.9,19.3,0.304,17.7,24.5,0.724,11.4,27.1,38.5,17.4,7.6,3.3,16.0,23.5,2019,VTB-Youth-United-League,0
3,Khimki-2,43,40.2,82.3,29.7,67.0,0.443,7.1,22.8,0.312,15.8,24.2,0.654,12.7,26.3,39.0,18.8,10.7,4.7,16.8,23.1,2019,VTB-Youth-United-League,1
4,Samara-2,43,40.1,80.1,29.3,69.3,0.422,5.8,19.9,0.289,15.8,24.1,0.655,13.3,26.7,40.0,15.8,8.6,2.7,16.8,20.3,2019,VTB-Youth-United-League,0
5,Zenit-2,43,40.2,78.8,28.5,69.7,0.409,6.9,24.0,0.288,14.9,23.5,0.633,13.0,26.1,39.1,17.0,7.4,3.3,15.4,17.4,2019,VTB-Youth-United-League,0
6,Avtodor-2,43,40.0,76.4,26.6,67.3,0.395,7.1,23.6,0.301,16.0,23.7,0.676,10.3,21.7,32.0,15.7,10.6,3.2,15.3,22.8,2019,VTB-Youth-United-League,0
7,Nizhny Novgorod-2,43,40.1,74.0,26.5,65.7,0.403,6.6,21.3,0.309,14.5,20.8,0.698,12.0,23.4,35.4,14.3,8.7,1.7,18.3,20.7,2019,VTB-Youth-United-League,0
8,UNICS-2,43,40.3,73.9,26.6,64.0,0.415,5.7,20.7,0.274,15.0,22.9,0.658,11.4,24.7,36.0,16.5,11.3,2.5,18.4,20.7,2019,VTB-Youth-United-League,0
9,Spartak-2,40,40.2,73.4,26.9,63.5,0.424,6.4,19.5,0.326,13.2,20.7,0.635,9.5,24.9,34.4,16.8,9.6,2.9,20.4,22.0,2019,VTB-Youth-United-League,0
10,Yenisei-2,40,40.0,68.8,23.5,66.4,0.354,7.5,26.4,0.283,14.3,21.2,0.675,8.4,19.2,27.6,14.9,9.7,2.1,19.1,20.8,2019,VTB-Youth-United-League,0
11,Parma-2,40,40.1,62.8,21.8,62.0,0.352,6.9,28.0,0.246,12.3,19.5,0.631,9.6,21.7,31.3,13.8,7.8,2.2,19.5,19.7,2019,VTB-Youth-United-League,0
