#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Teodo Tivat,28,40.0,80.6,30.3,59.6,0.507,7.0,22.4,0.315,13.1,17.2,0.763,8.5,22.1,30.5,16.4,9.1,1.8,14.1,22.4,2017,Montenegrin-Prva-A-Liga,0
2,KK Sutjeska,26,40.6,79.1,30.0,63.4,0.473,6.6,21.8,0.303,12.7,18.2,0.694,8.2,21.2,29.4,14.3,9.9,2.7,11.3,19.3,2017,Montenegrin-Prva-A-Liga,0
3,Buducnost,9,40.0,78.0,27.2,56.0,0.486,8.7,24.2,0.358,14.9,20.8,0.717,7.2,27.0,34.2,16.0,6.8,2.0,14.3,19.1,2017,Montenegrin-Prva-A-Liga,1
4,KK Mornar,8,40.0,77.0,29.4,66.5,0.442,6.3,22.8,0.275,12.0,17.0,0.706,9.4,21.5,30.9,15.3,8.6,2.5,10.6,25.8,2017,Montenegrin-Prva-A-Liga,0
5,KK Ibar Rozaje,26,41.0,76.8,29.3,56.2,0.522,8.4,23.9,0.353,9.7,14.2,0.684,7.0,23.0,30.0,17.6,8.8,3.9,11.2,18.9,2017,Montenegrin-Prva-A-Liga,0
6,KK Lovcen Cetinje,28,40.5,76.3,28.4,60.4,0.47,8.0,24.3,0.331,11.5,16.9,0.679,9.9,25.8,35.7,13.3,7.0,1.7,12.5,18.9,2017,Montenegrin-Prva-A-Liga,0
7,Studentski Centar Podgorica,26,40.2,75.3,27.4,58.7,0.466,8.8,26.3,0.337,11.7,17.5,0.664,8.7,18.8,27.5,9.0,8.0,2.1,12.8,16.0,2017,Montenegrin-Prva-A-Liga,0
8,KK Jedinstvo Bijelo Polje,24,40.2,72.8,27.3,58.3,0.467,7.2,22.6,0.317,11.1,15.4,0.722,6.9,22.3,29.2,11.1,5.5,2.0,13.9,16.8,2017,Montenegrin-Prva-A-Liga,0
9,BC Ulcinjska Rivijera,25,40.0,70.7,26.8,61.9,0.433,6.6,24.4,0.27,10.4,15.5,0.672,10.4,21.5,31.9,12.5,7.1,1.5,12.0,20.1,2017,Montenegrin-Prva-A-Liga,0
10,ABS Primorje 1945,24,40.4,68.7,24.4,56.8,0.429,6.6,22.4,0.296,13.3,18.8,0.706,7.4,22.4,29.8,12.2,5.4,0.8,14.7,17.5,2017,Montenegrin-Prva-A-Liga,0
11,KK Danilovgrad,24,40.6,68.2,25.3,57.7,0.438,6.5,22.6,0.287,11.1,17.1,0.649,6.0,22.4,28.5,10.1,7.7,0.9,11.9,16.2,2017,Montenegrin-Prva-A-Liga,0
