#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Buducnost,15,40.3,89.8,31.6,61.4,0.515,10.1,28.3,0.355,16.5,22.3,0.743,9.5,24.1,33.5,14.7,8.4,2.7,11.1,21.7,2012,Montenegrin-Prva-A-Liga,1
2,KK Mornar,23,40.0,84.6,31.5,64.2,0.491,7.7,23.0,0.336,13.8,19.9,0.692,10.2,22.5,32.7,15.3,9.7,3.5,13.3,25.0,2012,Montenegrin-Prva-A-Liga,0
3,KK Mogren,7,40.7,81.9,29.3,61.4,0.477,8.0,24.1,0.331,15.3,20.9,0.733,8.7,23.7,32.4,11.6,7.3,0.3,12.1,21.7,2012,Montenegrin-Prva-A-Liga,0
4,ABS Primorje 1945,16,40.3,77.4,28.1,58.4,0.481,6.7,21.5,0.311,14.6,22.4,0.654,8.5,23.7,32.2,10.4,7.1,0.9,13.9,23.1,2012,Montenegrin-Prva-A-Liga,0
5,KK Podgorica,18,40.3,76.2,27.3,59.9,0.456,5.9,20.9,0.285,15.6,21.1,0.737,7.0,23.7,30.7,12.6,5.7,3.3,13.9,21.7,2012,Montenegrin-Prva-A-Liga,0
6,KK Teodo Tivat,21,40.0,75.1,27.0,57.4,0.471,6.2,19.9,0.312,14.9,20.7,0.72,8.4,20.1,28.5,12.3,6.9,2.4,14.2,22.8,2012,Montenegrin-Prva-A-Liga,0
7,BC Ulcinjska Rivijera,21,40.0,74.8,26.3,57.5,0.458,7.4,22.3,0.331,14.8,21.2,0.695,7.6,19.1,26.8,7.8,6.5,1.5,12.9,21.4,2012,Montenegrin-Prva-A-Liga,0
8,KK Jedinstvo Bijelo Polje,14,40.0,73.9,26.5,59.8,0.443,5.1,18.4,0.275,15.9,23.5,0.675,9.4,17.6,27.0,8.8,5.9,1.9,14.2,20.5,2012,Montenegrin-Prva-A-Liga,0
9,KK Lovcen Cetinje,23,40.2,73.9,26.0,57.3,0.454,6.6,21.5,0.307,15.3,20.1,0.758,8.3,19.4,27.7,10.2,7.3,1.8,14.5,20.8,2012,Montenegrin-Prva-A-Liga,0
10,KK Sutjeska,26,40.2,72.5,26.3,59.2,0.445,5.8,20.9,0.28,14.0,20.7,0.673,11.8,21.0,32.8,9.2,6.0,1.9,14.3,23.4,2012,Montenegrin-Prva-A-Liga,0
11,KK Danilovgrad,17,40.3,72.0,26.6,56.8,0.468,6.1,19.4,0.312,12.8,20.3,0.629,9.9,19.8,29.8,8.7,6.8,2.1,14.1,18.8,2012,Montenegrin-Prva-A-Liga,0
12,KK Centar Bijelo Polje,3,39.9,54.3,19.3,58.7,0.33,5.7,24.0,0.236,10.0,17.3,0.577,7.3,20.7,28.0,5.7,2.7,1.7,13.0,16.3,2012,Montenegrin-Prva-A-Liga,0
