#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Lovcen Cetinje,18,40.0,85.6,30.2,63.8,0.473,8.6,25.7,0.333,16.7,23.9,0.698,8.9,22.2,31.2,20.6,7.7,2.2,11.7,18.0,2022,Montenegrin-Prva-A-Liga,0
2,KK Pljevlja,2,40.0,84.0,33.0,63.5,0.52,9.0,21.0,0.429,9.0,12.5,0.72,7.0,19.0,26.0,14.5,8.5,1.0,15.0,19.0,2022,Montenegrin-Prva-A-Liga,0
3,KK Teodo Tivat,18,40.5,77.5,29.9,63.7,0.47,7.2,22.9,0.315,10.4,18.8,0.552,10.9,21.5,32.4,15.6,8.7,1.1,13.3,20.2,2022,Montenegrin-Prva-A-Liga,0
4,KK Mornar,8,40.0,77.4,27.5,60.0,0.458,11.0,29.9,0.368,11.4,16.8,0.679,6.9,23.8,30.6,19.8,7.6,2.0,10.4,20.3,2022,Montenegrin-Prva-A-Liga,0
5,Buducnost,6,40.0,77.0,26.8,60.8,0.441,8.8,25.5,0.346,14.5,18.5,0.784,9.2,24.0,33.2,14.0,7.0,2.5,9.7,22.0,2022,Montenegrin-Prva-A-Liga,1
6,KK Ibar Rozaje,20,40.6,76.7,28.8,59.9,0.481,7.3,25.9,0.282,11.8,17.3,0.679,8.5,24.0,32.5,21.9,7.3,2.3,15.5,18.6,2022,Montenegrin-Prva-A-Liga,0
7,ABS Primorje 1945,18,40.0,74.7,26.6,58.7,0.453,8.4,27.0,0.311,13.2,18.1,0.727,8.2,24.6,32.7,18.1,6.9,0.9,13.2,19.3,2022,Montenegrin-Prva-A-Liga,0
8,KK Podgorica,22,40.4,74.6,27.4,57.6,0.476,6.8,22.9,0.296,13.0,19.5,0.669,8.7,22.8,31.5,18.4,7.5,2.3,13.7,22.4,2022,Montenegrin-Prva-A-Liga,0
9,Studentski Centar Podgorica,20,40.0,74.0,27.9,59.9,0.466,7.3,23.0,0.315,10.9,16.4,0.667,9.4,26.5,35.9,19.5,7.5,3.4,17.1,21.3,2022,Montenegrin-Prva-A-Liga,0
10,KK Milenijum Podgorica,18,39.9,73.2,25.9,60.3,0.429,9.3,30.7,0.302,12.1,16.4,0.739,8.3,22.4,30.7,16.8,7.1,1.9,14.5,20.3,2022,Montenegrin-Prva-A-Liga,0
11,KK Jedinstvo Bijelo Polje,20,40.0,72.8,25.6,56.8,0.45,8.2,26.1,0.313,13.5,20.3,0.665,7.4,20.7,28.0,17.3,6.4,2.1,10.5,20.7,2022,Montenegrin-Prva-A-Liga,0
12,KK Danilovgrad,18,39.6,71.8,25.7,60.9,0.421,6.2,20.8,0.299,14.2,20.5,0.694,10.7,20.8,31.5,14.8,7.1,2.6,14.3,21.3,2022,Montenegrin-Prva-A-Liga,0
13,KK Sutjeska,20,40.5,70.5,25.7,55.1,0.466,6.4,21.7,0.295,12.7,19.0,0.668,8.0,22.6,30.6,18.1,8.6,1.8,14.6,22.2,2022,Montenegrin-Prva-A-Liga,0
