#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Buducnost,15,40.0,82.7,29.6,58.3,0.508,9.3,27.9,0.334,14.2,20.1,0.708,7.5,25.9,33.3,14.7,7.7,2.5,11.1,21.7,2013,Montenegrin-Prva-A-Liga,1
2,KK Mornar,27,40.4,77.7,29.9,65.6,0.456,7.5,22.5,0.332,10.4,15.3,0.681,10.7,22.4,33.1,14.0,7.8,2.8,15.0,21.1,2013,Montenegrin-Prva-A-Liga,0
3,KK Ibar Rozaje,27,40.2,75.4,28.5,57.0,0.5,5.5,18.1,0.304,12.9,20.3,0.638,9.5,18.6,28.1,11.3,7.1,1.5,13.3,22.1,2013,Montenegrin-Prva-A-Liga,0
4,KK Sutjeska,33,40.5,75.0,28.3,62.5,0.452,6.6,22.9,0.289,11.8,17.3,0.683,10.2,21.6,31.8,11.4,6.5,3.7,11.1,20.9,2013,Montenegrin-Prva-A-Liga,0
5,KK Teodo Tivat,30,40.2,73.7,27.1,60.1,0.45,6.3,22.8,0.276,13.3,17.7,0.751,9.3,26.2,35.5,13.4,7.2,1.9,13.5,20.0,2013,Montenegrin-Prva-A-Liga,0
6,Studentski Centar Podgorica,10,40.0,72.8,26.2,58.6,0.447,7.3,21.4,0.341,13.1,20.4,0.642,9.1,18.7,27.8,8.6,8.9,1.7,17.2,14.2,2013,Montenegrin-Prva-A-Liga,0
7,KK Jedinstvo Bijelo Polje,26,40.0,71.8,26.5,59.0,0.45,7.3,22.3,0.327,11.4,17.1,0.667,6.9,20.8,27.7,11.0,7.7,2.3,13.1,17.5,2013,Montenegrin-Prva-A-Liga,0
8,BC Ulcinjska Rivijera,29,40.2,71.4,25.2,60.1,0.419,8.2,26.4,0.312,12.8,17.5,0.73,7.6,19.6,27.2,9.0,8.0,1.4,12.3,20.3,2013,Montenegrin-Prva-A-Liga,0
9,KK Danilovgrad,28,40.0,70.5,26.3,57.8,0.456,6.7,22.6,0.297,11.1,16.7,0.665,8.5,19.6,28.1,7.5,7.2,1.8,13.1,19.2,2013,Montenegrin-Prva-A-Liga,0
10,KK Lovcen Cetinje,28,40.5,69.6,25.4,56.5,0.45,5.9,21.1,0.279,12.9,18.4,0.698,6.5,20.0,26.5,9.1,5.9,1.3,12.1,17.8,2013,Montenegrin-Prva-A-Liga,0
11,ABS Primorje 1945,28,40.2,69.5,24.8,56.0,0.442,5.7,21.0,0.272,14.3,21.7,0.656,9.5,21.5,31.0,9.8,5.6,1.6,15.6,19.3,2013,Montenegrin-Prva-A-Liga,0
12,KK Centar Bijelo Polje,27,40.2,69.1,25.1,58.5,0.429,5.5,20.1,0.275,13.5,19.6,0.688,9.3,20.9,30.1,9.8,7.3,2.6,14.9,19.0,2013,Montenegrin-Prva-A-Liga,0
