#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Sutjeska,20,40.5,87.2,31.2,62.4,0.5,10.2,28.8,0.355,14.6,19.5,0.746,8.2,23.4,31.5,23.9,9.0,2.4,12.0,21.3,2020,Montenegrin-Prva-A-Liga,0
2,KK Ibar Rozaje,20,40.5,85.0,31.0,62.1,0.499,6.9,24.7,0.279,16.2,24.2,0.671,9.9,24.8,34.7,20.6,8.0,3.5,14.0,19.8,2020,Montenegrin-Prva-A-Liga,0
3,KK Lovcen Cetinje,21,40.4,84.9,29.8,62.0,0.48,9.5,27.1,0.351,15.7,23.9,0.657,9.3,26.4,35.8,21.0,8.0,2.2,13.2,21.8,2020,Montenegrin-Prva-A-Liga,0
4,Studentski Centar Podgorica,20,40.0,83.5,30.5,61.4,0.496,8.0,24.1,0.33,14.7,20.3,0.722,10.7,25.1,35.8,19.7,6.6,2.4,14.6,21.1,2020,Montenegrin-Prva-A-Liga,0
5,KK Teodo Tivat,20,40.3,79.4,30.0,62.8,0.477,8.2,25.9,0.315,11.4,16.8,0.678,10.0,20.7,30.6,18.4,9.3,0.9,12.9,21.4,2020,Montenegrin-Prva-A-Liga,1
6,ABS Primorje 1945,21,40.8,76.0,27.0,63.0,0.428,8.0,26.5,0.3,14.1,19.8,0.712,10.1,24.3,34.4,13.9,7.0,2.0,15.6,23.8,2020,Montenegrin-Prva-A-Liga,0
7,KK All Stars,19,40.0,75.6,28.1,61.9,0.454,7.8,25.6,0.307,11.5,18.5,0.622,12.2,22.3,34.5,14.8,6.3,3.0,16.0,22.0,2020,Montenegrin-Prva-A-Liga,0
8,KK Jedinstvo Bijelo Polje,20,40.0,75.0,27.0,56.4,0.479,5.3,18.1,0.291,15.8,22.3,0.706,7.2,20.3,27.5,16.7,6.7,2.3,11.9,16.6,2020,Montenegrin-Prva-A-Liga,0
9,KK Danilovgrad,20,39.8,72.8,25.8,57.4,0.449,7.0,22.2,0.313,14.3,20.6,0.694,7.0,19.9,26.8,15.6,8.1,1.5,15.3,21.7,2020,Montenegrin-Prva-A-Liga,0
10,KK Zeta 2011 Golubovci,21,40.0,66.8,25.8,61.4,0.419,5.8,23.2,0.248,9.5,15.0,0.63,10.1,23.2,33.3,14.5,5.4,1.5,13.1,17.6,2020,Montenegrin-Prva-A-Liga,0
