#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Buducnost,17,40.2,90.8,33.1,62.8,0.528,10.8,27.2,0.395,13.8,20.1,0.689,8.5,23.4,31.9,20.6,6.8,2.2,10.9,21.8,2019,Montenegrin-Prva-A-Liga,1
2,KK Lovcen Cetinje,28,40.1,85.4,31.2,60.0,0.52,8.6,23.3,0.369,14.4,20.6,0.697,8.4,22.8,31.2,21.9,8.3,2.3,12.1,20.3,2019,Montenegrin-Prva-A-Liga,0
3,KK Mornar,18,40.2,85.3,29.4,65.3,0.451,10.6,31.3,0.337,15.8,22.9,0.69,10.4,22.8,33.2,19.1,5.2,3.2,10.3,20.9,2019,Montenegrin-Prva-A-Liga,0
4,BC Ulcinjska Rivijera,26,40.2,80.5,29.2,61.4,0.475,7.0,22.0,0.32,15.1,19.3,0.784,9.3,22.0,31.3,17.1,7.5,2.1,13.2,22.0,2019,Montenegrin-Prva-A-Liga,0
5,KK Sutjeska,29,40.0,80.1,27.7,60.6,0.457,11.2,30.9,0.362,13.6,18.5,0.732,8.1,22.9,31.1,18.3,7.5,1.9,12.1,20.7,2019,Montenegrin-Prva-A-Liga,0
6,KK Zeta 2011 Golubovci,16,40.0,76.6,27.2,62.7,0.434,8.6,28.8,0.297,13.7,21.1,0.648,10.1,22.6,32.7,14.1,8.4,1.5,12.2,20.5,2019,Montenegrin-Prva-A-Liga,0
7,KK Ibar Rozaje,16,39.5,76.2,27.4,59.4,0.461,8.6,26.6,0.324,12.8,19.3,0.663,9.3,22.7,32.0,16.1,7.5,3.1,12.6,20.6,2019,Montenegrin-Prva-A-Liga,0
8,KK Jedinstvo Bijelo Polje,26,40.0,74.7,28.2,58.0,0.486,5.2,19.0,0.273,13.1,20.7,0.631,8.0,22.3,30.4,19.0,6.1,2.3,13.8,18.0,2019,Montenegrin-Prva-A-Liga,0
9,ABS Primorje 1945,15,40.0,74.2,28.1,60.4,0.466,6.7,23.8,0.28,11.3,17.0,0.663,7.9,24.2,32.1,15.7,7.5,1.5,14.2,20.1,2019,Montenegrin-Prva-A-Liga,0
10,Studentski Centar Podgorica,15,40.7,72.3,26.5,57.6,0.461,5.3,20.1,0.265,13.9,19.9,0.699,8.4,20.7,29.1,15.1,8.6,3.7,14.7,21.2,2019,Montenegrin-Prva-A-Liga,0
11,KK Danilovgrad,16,40.6,70.0,25.7,58.3,0.441,6.0,20.9,0.287,12.6,19.6,0.645,10.1,21.0,31.1,13.4,8.4,2.6,14.6,20.8,2019,Montenegrin-Prva-A-Liga,0
