#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Buducnost,12,40.0,87.2,31.4,59.9,0.524,8.5,22.4,0.379,15.8,20.4,0.776,7.8,24.3,32.2,17.7,9.8,2.9,13.0,20.8,2014,Montenegrin-Prva-A-Liga,1
2,KK Mornar,30,40.2,78.7,29.9,65.1,0.459,5.5,19.0,0.292,13.4,19.8,0.678,10.0,22.9,32.9,11.9,9.7,2.2,13.8,19.7,2014,Montenegrin-Prva-A-Liga,0
3,KK Teodo Tivat,30,40.2,75.3,28.7,59.6,0.482,7.6,22.7,0.334,10.3,15.0,0.687,8.6,22.1,30.7,14.0,8.7,1.1,14.7,21.2,2014,Montenegrin-Prva-A-Liga,0
4,KK Zeta 2011 Golubovci,30,40.0,74.9,28.5,60.1,0.475,6.8,22.4,0.304,11.1,17.4,0.635,9.6,23.0,32.7,12.3,8.3,2.5,13.7,17.7,2014,Montenegrin-Prva-A-Liga,0
5,KK University of Mediteran,9,40.0,73.9,27.3,61.0,0.448,5.4,19.4,0.28,13.8,22.7,0.608,9.9,19.2,29.1,9.4,7.4,1.9,15.6,21.0,2014,Montenegrin-Prva-A-Liga,0
6,KK Ibar Rozaje,28,40.0,73.6,28.8,59.9,0.481,5.5,19.0,0.289,10.4,15.5,0.673,10.4,19.8,30.2,11.0,9.0,1.5,14.9,18.8,2014,Montenegrin-Prva-A-Liga,0
7,KK Lovcen Cetinje,28,40.2,72.9,26.9,58.9,0.457,7.5,25.5,0.294,11.6,16.1,0.723,9.4,20.4,29.8,11.3,6.8,2.1,12.0,18.5,2014,Montenegrin-Prva-A-Liga,0
8,KK Jedinstvo Bijelo Polje,27,40.2,72.9,26.8,60.2,0.445,6.6,22.3,0.297,12.7,18.4,0.694,8.2,20.8,29.0,11.7,9.4,3.3,12.5,17.2,2014,Montenegrin-Prva-A-Liga,0
9,BC Ulcinjska Rivijera,27,40.2,71.9,26.2,60.6,0.432,7.0,23.7,0.297,12.4,17.0,0.734,12.0,20.9,32.9,9.3,7.4,1.8,13.6,19.6,2014,Montenegrin-Prva-A-Liga,0
10,ABS Primorje 1945,28,40.2,71.4,27.5,59.9,0.459,6.5,21.9,0.297,10.0,14.9,0.671,8.9,23.0,31.9,11.3,6.9,1.3,15.5,19.4,2014,Montenegrin-Prva-A-Liga,0
11,KK Centar Bijelo Polje,28,40.0,69.5,25.5,61.5,0.414,8.5,27.2,0.311,10.1,15.1,0.673,8.8,19.9,28.7,9.7,6.4,1.9,14.1,17.9,2014,Montenegrin-Prva-A-Liga,0
12,KK Sutjeska,27,40.0,69.4,25.4,59.1,0.43,7.4,23.8,0.313,11.1,16.3,0.681,9.2,21.7,30.9,9.9,6.0,3.3,12.3,19.6,2014,Montenegrin-Prva-A-Liga,0
