#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Maroussi BC,23,40.1,85.0,29.3,67.3,0.435,11.3,32.6,0.347,15.1,20.4,0.74,12.0,24.4,36.5,19.4,8.2,2.4,13.1,27.0,2021,Greek-HEBA-A2,0
2,Olympiacos B,22,40.0,82.3,28.7,62.4,0.46,8.5,25.5,0.333,16.4,21.8,0.752,8.6,25.5,34.0,19.7,9.0,3.7,12.7,22.7,2021,Greek-HEBA-A2,0
3,A.O. Pagrati Athens BC,20,40.3,78.2,27.5,63.7,0.431,8.2,25.6,0.321,15.1,22.9,0.659,10.8,27.8,38.5,19.4,6.4,3.3,16.0,23.8,2021,Greek-HEBA-A2,0
4,GS Eleftheroupoli Kavalas,21,40.5,77.7,28.3,60.7,0.467,7.5,24.3,0.308,13.5,18.3,0.74,7.1,25.2,32.3,18.8,7.7,1.8,13.6,19.9,2021,Greek-HEBA-A2,0
5,AE Psychiko Athens,14,40.7,77.5,27.8,62.6,0.444,9.1,29.1,0.314,12.8,16.9,0.755,6.9,26.0,32.9,16.4,5.5,2.0,12.6,22.5,2021,Greek-HEBA-A2,0
6,AO Tritonas Sepolion,13,40.4,76.2,24.8,61.0,0.406,8.1,26.8,0.301,18.5,25.6,0.724,10.0,24.5,34.5,15.1,7.2,3.3,14.2,23.0,2021,Greek-HEBA-A2,0
7,AS Apollon Patras,21,39.9,76.0,25.6,58.1,0.441,10.2,30.3,0.338,14.6,20.6,0.707,6.7,26.1,32.9,16.6,6.6,1.9,12.0,19.9,2021,Greek-HEBA-A2,0
8,Panery Thraikos AS,23,40.0,76.0,26.5,59.8,0.443,7.2,24.1,0.299,15.8,22.7,0.695,8.0,24.9,32.9,18.1,6.6,2.7,14.4,22.2,2021,Greek-HEBA-A2,1
9,AS Karditsas,20,40.0,75.9,25.8,60.2,0.429,7.8,23.0,0.34,16.5,22.6,0.732,8.6,25.5,34.1,16.9,7.8,2.8,14.0,20.5,2021,Greek-HEBA-A2,0
10,Oiakas Napfliou,13,40.4,74.5,25.9,65.1,0.398,5.1,21.2,0.239,17.5,23.5,0.748,10.8,23.3,34.1,16.1,5.6,1.8,13.5,21.4,2021,Greek-HEBA-A2,0
11,Amyntas BC,21,39.0,70.2,25.0,62.6,0.399,8.6,30.0,0.287,11.6,17.2,0.674,9.4,26.0,35.4,17.6,6.8,1.9,14.8,24.6,2021,Greek-HEBA-A2,0
12,APS Filippos Veria,14,40.0,66.9,21.9,57.5,0.38,6.9,22.6,0.303,16.4,23.7,0.69,8.6,25.5,34.1,15.9,5.2,2.3,15.2,17.0,2021,Greek-HEBA-A2,0
13,Enosi Kalathosfairisis Kavalas,13,40.0,66.6,22.8,58.5,0.389,6.9,22.8,0.304,14.2,19.6,0.722,5.8,22.7,28.5,13.1,8.0,1.8,16.2,20.9,2021,Greek-HEBA-A2,0
14,Dafni Dafniou,14,37.5,66.4,22.7,57.6,0.394,6.0,22.4,0.268,14.9,22.6,0.659,7.4,25.1,32.5,15.4,6.4,2.1,15.1,21.4,2021,Greek-HEBA-A2,0
15,A.O. Agriniou,5,40.0,61.4,20.0,56.6,0.353,5.8,23.4,0.248,15.6,24.4,0.639,8.4,21.8,30.2,11.4,6.0,1.6,12.0,24.4,2021,Greek-HEBA-A2,0
16,ASA Koroivos Amaliadas,3,40.0,56.7,21.0,59.0,0.356,6.3,26.3,0.241,8.3,14.3,0.581,7.7,20.0,27.7,11.7,6.7,2.0,9.3,19.3,2021,Greek-HEBA-A2,0
