#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Ionikos Nikaias BC,30,40.2,97.3,35.4,66.1,0.536,10.5,28.2,0.373,16.0,21.0,0.763,9.0,26.2,35.2,23.5,7.4,2.4,10.1,21.9,2019,Greek-HEBA-A2,0
2,AS Diagoras Dryopideon,30,40.3,80.9,27.9,59.7,0.468,10.3,26.6,0.386,14.8,20.9,0.705,7.6,23.5,31.0,19.2,6.8,1.5,11.8,23.6,2019,Greek-HEBA-A2,0
3,Iraklis BC,32,40.2,80.9,28.5,61.0,0.468,8.3,24.0,0.344,15.6,21.8,0.713,8.8,26.0,34.8,19.6,6.0,1.6,10.8,22.7,2019,Greek-HEBA-A2,0
4,Ermis Agias Larissa,30,40.5,78.4,27.0,60.1,0.45,8.9,24.9,0.356,15.5,20.9,0.743,7.2,23.7,30.9,16.1,7.5,1.3,12.8,22.3,2019,Greek-HEBA-A2,0
5,AS Karditsas,32,38.3,75.2,26.4,59.5,0.445,7.9,22.9,0.347,14.4,21.9,0.657,8.0,23.6,31.6,14.9,5.4,2.0,11.3,22.5,2019,Greek-HEBA-A2,0
6,Ethnikos Piraeus,30,39.9,74.4,24.2,59.0,0.41,5.7,19.2,0.296,20.3,28.7,0.706,9.3,21.5,30.7,12.0,5.4,1.0,16.4,19.1,2019,Greek-HEBA-A2,0
7,Maroussi BC,30,39.9,74.0,26.1,63.0,0.414,8.0,26.1,0.305,13.9,20.4,0.68,9.9,22.6,32.4,15.1,7.4,2.2,11.7,23.8,2019,Greek-HEBA-A2,0
8,ASA Koroivos Amaliadas,30,39.1,73.3,25.0,57.5,0.435,8.3,24.9,0.334,14.9,20.9,0.713,7.3,23.6,30.9,14.9,4.7,1.9,10.3,21.3,2019,Greek-HEBA-A2,0
9,Charilaos Trikoupis Mesologiou,31,39.0,72.9,25.7,59.6,0.432,5.9,21.1,0.28,15.5,20.4,0.764,7.1,23.4,30.5,15.6,6.0,1.7,11.1,21.6,2019,Greek-HEBA-A2,0
10,AE Psychiko Athens,30,40.5,72.9,25.7,61.1,0.421,8.4,27.1,0.31,13.0,17.7,0.736,8.6,25.0,33.6,13.7,7.1,1.8,12.3,22.1,2019,Greek-HEBA-A2,1
11,APS Filippos Veria,30,41.0,72.9,25.2,57.0,0.442,7.3,23.4,0.312,15.2,20.3,0.748,7.2,25.1,32.3,16.5,5.1,1.5,12.9,20.6,2019,Greek-HEBA-A2,0
12,AS Kastoria,32,38.7,71.0,24.6,57.1,0.431,6.3,22.5,0.278,15.5,22.2,0.696,7.4,25.1,32.5,15.7,5.3,2.8,12.5,25.3,2019,Greek-HEBA-A2,0
13,Enosi Kalathosfairisis Kavalas,30,40.0,70.7,25.0,60.1,0.415,7.5,25.0,0.3,13.3,19.1,0.695,8.9,22.2,31.2,13.6,6.4,1.7,12.5,22.6,2019,Greek-HEBA-A2,0
14,AS Apollon Patras,30,40.1,69.8,23.5,55.3,0.426,6.7,21.8,0.309,16.0,21.1,0.756,6.9,24.3,31.3,15.1,5.7,1.7,12.7,21.4,2019,Greek-HEBA-A2,0
15,Amyntas BC,30,40.2,69.3,24.0,56.8,0.422,8.9,26.1,0.34,12.5,17.9,0.695,5.9,22.1,28.0,15.5,7.4,1.2,10.6,23.3,2019,Greek-HEBA-A2,0
16,AS Evropi 87 Pefkohoriou,29,40.4,68.3,23.4,55.9,0.419,6.2,21.4,0.29,15.3,20.0,0.769,6.2,22.6,28.8,13.4,4.6,1.2,11.4,19.9,2019,Greek-HEBA-A2,0
17,Aries Trikala BC,22,40.6,67.7,23.0,55.5,0.413,6.0,21.0,0.286,15.8,20.5,0.769,6.4,22.9,29.2,13.5,4.9,1.4,12.0,19.5,2019,Greek-HEBA-A2,0
