#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name
1,Twarde Pierniki Torun,14,40.7,87.9,33.2,69.5,0.478,7.8,20.5,0.38,13.7,17.5,0.784,7.7,21.5,29.2,23.3,8.5,2.5,12.4,17.3,2020,Basketball-Champions-League-Europe
2,Hapoel Bank Yahav Jerusalem,17,40.0,87.6,31.7,64.4,0.493,10.6,29.4,0.363,13.5,16.6,0.816,8.1,22.8,30.9,20.9,6.8,3.7,12.5,19.9,2020,Basketball-Champions-League-Europe
3,Anwil Wloclawek,14,40.0,86.6,31.8,68.6,0.463,8.8,27.2,0.323,14.2,20.1,0.708,10.8,22.5,33.3,17.4,8.7,1.7,13.1,19.3,2020,Basketball-Champions-League-Europe
4,Hereda San Pablo Burgos,19,40.0,86.3,30.9,64.3,0.48,11.7,29.8,0.393,12.8,18.4,0.696,10.9,24.3,35.2,20.9,7.0,3.4,13.9,20.6,2020,Basketball-Champions-League-Europe
5,Enel Brindisi,14,40.7,85.9,32.3,68.1,0.474,8.6,24.5,0.353,12.7,17.1,0.742,9.0,22.6,31.6,17.7,8.4,2.7,14.0,21.6,2020,Basketball-Champions-League-Europe
6,Turk Telekom,17,40.0,84.0,31.1,62.5,0.498,9.9,25.1,0.396,11.8,15.4,0.77,7.5,26.4,33.8,20.3,6.0,3.1,11.8,17.8,2020,Basketball-Champions-League-Europe
7,Banco di Sardegna Sassari,16,40.0,83.9,30.3,65.8,0.46,9.9,26.3,0.378,13.4,17.9,0.749,9.8,24.0,33.8,18.1,6.5,1.8,12.4,16.0,2020,Basketball-Champions-League-Europe
8,Hapoel Unet Holon,14,40.0,83.1,31.5,64.5,0.488,8.7,22.9,0.38,11.4,16.9,0.678,6.9,23.1,30.0,21.4,7.3,1.1,12.7,22.3,2020,Basketball-Champions-League-Europe
9,CEZ Nymburk,17,40.3,82.8,30.2,67.1,0.451,8.6,25.8,0.336,13.6,18.4,0.741,11.8,26.2,38.0,17.8,7.9,3.8,15.2,18.5,2020,Basketball-Champions-League-Europe
10,Telekom Baskets Bonn,16,40.0,82.1,30.8,62.6,0.492,8.1,23.3,0.349,12.5,17.4,0.719,9.2,23.8,33.0,20.8,6.6,1.9,15.0,20.9,2020,Basketball-Champions-League-Europe
11,PAOK BC,14,40.0,81.6,29.4,64.4,0.457,9.1,23.7,0.386,13.6,19.2,0.71,8.9,21.7,30.6,15.4,7.1,1.2,12.6,20.9,2020,Basketball-Champions-League-Europe
12,Neptunas,14,40.0,81.2,27.9,60.2,0.464,8.0,24.5,0.327,17.4,21.6,0.802,8.1,25.7,33.8,20.0,5.7,2.1,15.8,19.4,2020,Basketball-Champions-League-Europe
13,AEK Athens,19,40.0,81.2,29.1,62.2,0.468,10.3,27.9,0.37,12.6,17.8,0.71,8.3,21.4,29.7,17.0,7.7,2.1,11.6,22.4,2020,Basketball-Champions-League-Europe
14,SC Rasta Vechta,14,40.0,81.1,28.8,64.8,0.444,11.3,29.6,0.381,12.2,16.0,0.763,9.7,20.8,30.5,19.9,8.8,1.4,13.8,20.8,2020,Basketball-Champions-League-Europe
15,JDA Dijon Basket,20,40.3,81.1,29.9,61.6,0.485,9.6,25.2,0.379,11.7,15.1,0.775,6.7,21.9,28.6,20.4,9.9,2.2,14.2,18.4,2020,Basketball-Champions-League-Europe
16,Teksut Bandirma,16,40.0,80.7,29.3,62.4,0.47,9.1,24.0,0.38,12.9,18.1,0.714,9.1,23.3,32.4,17.9,7.8,3.4,13.9,16.9,2020,Basketball-Champions-League-Europe
17,Casademont Zaragoza,19,40.5,80.5,29.2,65.5,0.446,8.6,26.6,0.322,13.5,19.7,0.683,11.0,26.6,37.6,18.5,6.4,3.2,14.6,19.7,2020,Basketball-Champions-League-Europe
