#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Cibona U18,5,40.0,96.4,36.0,76.0,0.474,12.4,33.8,0.367,12.0,15.4,0.779,12.6,25.2,37.8,21.6,10.6,3.6,14.4,21.0,2020,Adriatic-Junior-Liga-ABA,0
2,KK Mega Leks U18,5,40.0,90.4,34.2,73.2,0.467,8.0,26.2,0.305,14.0,21.2,0.66,10.6,27.2,37.8,23.2,9.2,4.8,14.2,20.8,2020,Adriatic-Junior-Liga-ABA,0
3,Buducnost Voli Podgorica U18,5,40.0,86.8,31.8,71.2,0.447,9.6,25.2,0.381,13.6,20.2,0.673,10.6,22.2,32.8,17.4,7.8,4.2,13.8,23.8,2020,Adriatic-Junior-Liga-ABA,0
4,KK Partizan U18,5,40.0,85.6,30.6,67.2,0.455,5.4,22.0,0.245,19.0,26.8,0.709,12.0,25.4,37.4,17.0,6.6,4.4,18.4,17.2,2020,Adriatic-Junior-Liga-ABA,0
5,Krka U19,5,40.0,84.2,31.6,66.2,0.477,10.8,24.8,0.435,10.2,13.8,0.739,7.8,22.2,30.0,19.8,7.8,3.0,17.2,20.0,2020,Adriatic-Junior-Liga-ABA,0
6,KK Crvena Zvezda Youth,5,40.0,81.6,33.4,68.4,0.488,5.2,17.4,0.299,9.6,14.6,0.658,14.0,30.6,44.6,21.0,14.0,3.4,16.8,19.6,2020,Adriatic-Junior-Liga-ABA,0
7,Igokea U19,5,40.0,79.4,29.6,62.8,0.471,6.0,18.8,0.319,14.2,18.2,0.78,8.2,25.0,33.2,23.0,9.0,2.6,19.4,21.4,2020,Adriatic-Junior-Liga-ABA,0
8,MZT Skopje Aerodrom U19,5,41.0,77.4,28.2,70.8,0.398,8.8,28.0,0.314,12.2,16.0,0.763,9.6,24.8,34.4,14.6,9.4,4.0,12.8,20.2,2020,Adriatic-Junior-Liga-ABA,0
9,Koper Primorska U18,5,40.0,74.4,25.2,59.4,0.424,8.6,27.4,0.314,15.4,19.8,0.778,7.8,24.8,32.6,12.6,7.6,6.2,18.0,15.2,2020,Adriatic-Junior-Liga-ABA,0
10,KK Cedevita Olimpija Junior,5,40.0,72.0,24.8,63.4,0.391,9.2,27.4,0.336,13.2,20.4,0.647,10.8,29.0,39.8,12.6,7.6,3.8,19.0,19.4,2020,Adriatic-Junior-Liga-ABA,0
11,Mornar U19,5,41.0,65.8,25.4,64.0,0.397,6.8,23.4,0.291,8.2,13.0,0.631,9.8,22.6,32.4,10.6,7.8,3.4,13.8,20.0,2020,Adriatic-Junior-Liga-ABA,0
12,Zadar U19,5,40.0,65.6,25.6,72.8,0.352,4.6,20.4,0.225,9.8,17.2,0.57,15.0,24.6,39.6,11.0,9.2,2.8,17.2,20.2,2020,Adriatic-Junior-Liga-ABA,1
