#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Mega Leks U18,7,40.0,97.9,37.1,75.4,0.492,6.3,22.3,0.282,17.3,23.0,0.752,15.9,26.7,42.6,20.9,12.6,4.9,15.6,21.9,2022,Adriatic-Junior-Liga-ABA,0
2,Igokea U19,6,40.0,91.7,32.7,64.0,0.51,7.2,17.7,0.406,19.2,26.7,0.719,10.8,25.5,36.3,17.8,8.5,2.3,17.8,21.3,2022,Adriatic-Junior-Liga-ABA,1
3,KK Spars U18,5,41.0,89.4,32.6,75.4,0.432,9.8,33.4,0.293,14.4,21.6,0.667,12.2,22.8,35.0,16.4,10.8,3.0,12.4,21.4,2022,Adriatic-Junior-Liga-ABA,0
4,Studentski Centar Podgorica U19,7,40.0,87.7,32.7,68.7,0.476,9.3,26.4,0.351,13.0,19.0,0.684,12.7,28.1,40.9,18.4,7.7,6.3,14.9,19.6,2022,Adriatic-Junior-Liga-ABA,0
5,KK Borac Youth,5,40.0,78.2,29.2,68.8,0.424,6.2,28.0,0.221,13.6,20.2,0.673,9.8,25.0,34.8,16.0,11.6,4.0,14.6,20.6,2022,Adriatic-Junior-Liga-ABA,0
6,KK Cedevita Olimpija Junior,7,40.7,78.1,29.6,68.4,0.432,5.9,22.0,0.266,13.1,20.9,0.63,11.9,29.1,41.0,18.7,7.7,6.6,18.3,19.4,2022,Adriatic-Junior-Liga-ABA,0
7,Zadar U19,5,40.0,78.0,27.4,68.4,0.401,6.0,27.6,0.217,17.2,24.4,0.705,14.2,26.4,40.6,16.8,9.2,1.4,16.6,19.4,2022,Adriatic-Junior-Liga-ABA,0
8,KK Cibona U18,5,40.0,75.8,28.2,66.2,0.426,7.6,23.8,0.319,11.8,19.0,0.621,10.6,24.0,34.6,18.2,9.4,4.8,19.8,19.6,2022,Adriatic-Junior-Liga-ABA,0
9,Krka U19,5,38.7,72.6,26.2,68.0,0.385,10.6,34.2,0.31,9.6,14.4,0.667,11.8,20.2,32.0,16.6,10.4,2.8,13.8,20.0,2022,Adriatic-Junior-Liga-ABA,0
10,KK Split Youth,5,40.0,68.2,25.8,65.4,0.394,7.4,26.6,0.278,9.2,15.2,0.605,10.8,22.6,33.4,13.8,9.8,3.8,20.4,23.0,2022,Adriatic-Junior-Liga-ABA,0
11,KK Partizan U18,4,39.4,59.5,21.3,62.3,0.341,5.8,23.0,0.25,11.3,19.8,0.57,12.0,23.3,35.3,11.8,8.0,2.5,20.0,17.8,2022,Adriatic-Junior-Liga-ABA,0
12,Mornar U19,5,40.0,59.0,20.4,63.8,0.32,7.0,27.2,0.257,11.2,19.8,0.566,8.8,22.6,31.4,8.2,4.2,6.0,19.8,19.2,2022,Adriatic-Junior-Liga-ABA,0
