#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Mega Leks U18,4,40.0,82.3,29.5,67.8,0.435,5.0,19.3,0.26,18.3,25.8,0.709,15.0,28.3,43.3,18.8,9.0,5.8,15.5,20.3,2019,Adriatic-Junior-Liga-ABA,0
2,Krka U19,4,40.0,81.8,30.3,69.0,0.438,6.0,22.3,0.27,15.3,19.5,0.782,8.8,19.5,28.3,17.8,11.3,1.5,16.8,23.3,2019,Adriatic-Junior-Liga-ABA,0
3,KK Cedevita Olimpija Junior,6,40.0,79.0,30.7,68.0,0.451,4.8,17.0,0.284,12.8,19.3,0.664,11.2,25.0,36.2,18.8,6.5,4.8,15.2,19.8,2019,Adriatic-Junior-Liga-ABA,0
4,Igokea U19,5,40.0,76.6,27.6,61.4,0.45,5.4,17.2,0.314,16.0,25.2,0.635,12.2,28.6,40.8,16.6,6.6,5.4,17.2,22.4,2019,Adriatic-Junior-Liga-ABA,0
5,Zadar U19,5,41.0,76.2,27.6,68.6,0.402,8.6,27.0,0.319,12.4,21.4,0.579,12.4,23.8,36.2,12.6,6.8,2.8,16.0,19.8,2019,Adriatic-Junior-Liga-ABA,0
6,Union Olimpija U18,5,40.0,75.6,25.8,57.0,0.453,7.8,21.2,0.368,16.2,24.0,0.675,6.2,23.4,29.6,11.6,10.4,0.6,20.2,24.2,2019,Adriatic-Junior-Liga-ABA,0
7,KK Crvena Zvezda Youth,7,40.0,75.3,28.9,60.4,0.478,6.3,17.9,0.352,11.3,17.9,0.632,9.3,24.3,33.6,16.1,8.6,2.3,15.0,20.6,2019,Adriatic-Junior-Liga-ABA,0
8,KK Partizan U18,5,40.0,74.8,28.0,72.8,0.385,4.6,18.8,0.245,14.2,18.6,0.763,13.2,24.0,37.2,10.8,11.8,2.6,15.6,19.0,2019,Adriatic-Junior-Liga-ABA,0
9,KK Cibona U18,7,40.0,73.6,28.3,63.6,0.445,6.7,23.1,0.29,10.3,15.3,0.673,8.7,28.1,36.9,15.4,6.6,4.1,18.9,19.7,2019,Adriatic-Junior-Liga-ABA,1
10,Buducnost Voli Podgorica U18,5,41.0,70.2,25.0,63.2,0.396,7.8,25.0,0.312,12.4,21.2,0.585,8.4,25.8,34.2,11.0,9.0,3.2,15.0,20.6,2019,Adriatic-Junior-Liga-ABA,0
11,Mornar U19,4,40.0,67.5,24.8,72.0,0.344,4.5,20.8,0.217,13.5,19.3,0.701,10.8,17.8,28.5,12.5,9.3,3.8,12.8,18.8,2019,Adriatic-Junior-Liga-ABA,0
