#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Etoile Angers Basket,36,39.9,85.9,30.7,70.6,0.435,9.2,27.9,0.331,15.3,22.1,0.692,12.7,23.8,36.5,18.2,12.4,1.6,16.6,23.1,2022,French-NM1,0
2,STB Le Havre,40,40.2,82.7,29.8,61.3,0.485,7.8,23.4,0.333,15.4,20.6,0.745,7.8,24.4,32.2,20.5,7.9,2.5,14.3,19.7,2022,French-NM1,0
3,CEP Lorient,44,40.1,80.9,28.7,60.9,0.472,8.7,24.7,0.352,14.8,21.0,0.705,8.7,25.8,34.5,18.7,8.0,1.8,16.0,19.3,2022,French-NM1,0
4,Vendee Challans Basket,34,40.1,80.0,28.7,62.6,0.458,9.0,27.7,0.324,13.6,19.2,0.709,9.3,24.5,33.8,17.9,6.6,1.5,16.2,19.3,2022,French-NM1,0
5,Union Basket Chartres Masculin,39,40.2,79.8,27.3,62.5,0.438,8.3,24.3,0.343,16.8,24.7,0.682,10.2,25.1,35.3,17.2,6.5,2.4,15.3,19.8,2022,French-NM1,0
6,Poitiers Basket 86,41,40.4,77.8,27.3,61.8,0.442,8.2,24.9,0.328,15.0,21.1,0.713,10.8,23.7,34.5,17.3,7.6,1.9,15.0,19.8,2022,French-NM1,0
7,FC Mulhouse Basket,45,40.1,77.7,28.3,62.6,0.453,8.3,25.9,0.322,12.7,18.2,0.694,9.2,24.5,33.7,18.7,6.7,2.0,14.8,17.1,2022,French-NM1,0
8,Union Tarbes Lourdes Pyrennes Basket,39,40.1,77.4,28.1,59.4,0.473,8.5,24.4,0.346,12.7,17.3,0.736,8.2,23.9,32.1,19.1,7.0,1.6,15.7,18.9,2022,French-NM1,0
9,Union Sportive Avignon,34,40.1,76.6,27.4,59.5,0.46,9.4,24.9,0.379,12.4,18.0,0.69,6.9,22.4,29.3,17.7,8.9,1.8,17.6,22.1,2022,French-NM1,0
10,Andrezieux Boutheon,39,39.9,76.2,27.1,60.5,0.449,9.4,26.7,0.351,12.5,17.8,0.706,8.0,22.9,31.0,18.1,8.6,2.9,15.9,17.1,2022,French-NM1,0
11,Union Dax Gamarde,34,40.0,75.9,27.1,60.0,0.452,8.0,24.9,0.321,13.6,20.4,0.665,7.4,24.1,31.6,18.0,7.4,1.8,17.0,18.7,2022,French-NM1,0
12,Caen Basket Calvados,44,40.3,75.7,26.8,60.7,0.441,6.9,22.3,0.309,15.2,21.8,0.697,9.2,25.5,34.8,17.3,7.2,3.0,15.9,21.0,2022,French-NM1,0
13,Toulouse Basket Club,36,40.1,75.6,26.9,61.9,0.434,9.4,27.5,0.342,12.3,19.3,0.641,10.0,21.7,31.7,17.8,7.3,1.6,14.8,19.5,2022,French-NM1,0
14,Union La Rochelle,45,40.2,75.2,26.9,58.5,0.46,7.6,22.4,0.34,13.7,18.4,0.747,7.4,22.3,29.7,17.5,6.4,1.6,13.1,19.5,2022,French-NM1,0
15,Rueil Athletic Club,40,40.1,74.8,27.5,62.2,0.442,8.7,25.8,0.338,11.1,16.2,0.685,7.8,24.3,32.1,18.2,8.0,1.5,13.9,17.3,2022,French-NM1,0
16,Union Rennes Basket,34,40.4,74.5,27.2,61.2,0.444,8.3,25.4,0.325,11.9,17.2,0.691,7.6,23.1,30.8,19.0,9.0,2.6,17.9,19.4,2022,French-NM1,0
17,E Cergy Osny Pontoise BB,41,40.4,73.8,24.3,58.2,0.418,8.6,24.0,0.357,16.6,23.2,0.716,8.0,23.5,31.5,14.3,7.8,1.3,17.1,18.6,2022,French-NM1,0
18,BC Orchies,38,40.7,73.5,26.4,58.5,0.451,6.2,18.8,0.33,14.5,21.3,0.682,8.2,25.0,33.2,16.5,7.9,2.3,16.1,19.3,2022,French-NM1,0
19,SO Maritime Boulogne,38,40.4,73.1,25.9,61.0,0.425,7.9,24.7,0.322,13.4,19.3,0.693,9.7,24.0,33.7,16.4,7.1,1.3,15.6,17.6,2022,French-NM1,0
20,Lyonso Basket,39,40.1,72.8,26.7,60.5,0.441,6.2,19.1,0.326,13.2,19.3,0.685,9.2,23.6,32.8,17.8,8.4,2.4,17.5,21.6,2022,French-NM1,0
21,Besancon BCD,36,40.3,72.6,26.1,61.0,0.428,7.0,22.7,0.309,13.4,19.5,0.688,10.1,24.4,34.5,16.4,6.3,2.2,15.5,20.7,2022,French-NM1,1
22,GET Vosges,34,40.2,71.2,26.4,65.0,0.406,7.9,26.8,0.293,10.5,16.3,0.643,9.3,21.6,31.0,15.9,8.0,2.3,17.1,21.4,2022,French-NM1,0
23,AS Kaysersberg Ammerschwihr,34,40.2,70.3,24.8,57.8,0.428,5.8,20.1,0.287,15.0,21.5,0.695,7.6,24.1,31.7,14.8,7.3,2.0,17.2,18.3,2022,French-NM1,0
24,SO Pont De Cheruy Charvieu Chavanoz,38,40.2,70.2,24.7,57.8,0.428,6.4,20.9,0.306,14.4,19.1,0.752,9.0,22.5,31.5,15.3,7.2,2.7,17.3,19.7,2022,French-NM1,0
25,JSA Bordeaux Basket,34,39.9,69.7,25.1,58.3,0.43,7.8,25.1,0.309,11.8,16.4,0.716,8.4,23.0,31.4,16.7,6.4,1.4,19.4,19.5,2022,French-NM1,0
26,Aurore de Vitre,38,40.1,69.2,25.4,59.1,0.43,6.4,19.8,0.322,11.9,17.2,0.695,6.3,25.8,32.1,15.5,7.1,1.9,15.2,20.6,2022,French-NM1,0
27,Les Sables Vendee Basket,36,39.8,67.7,25.0,59.1,0.422,6.3,22.7,0.276,11.5,16.1,0.711,7.4,23.9,31.3,17.6,10.0,2.4,18.4,18.1,2022,French-NM1,0
28,Centre Federal Du Basket-Ball,34,40.4,62.7,23.5,62.7,0.374,5.6,23.1,0.242,10.1,15.4,0.655,10.9,19.0,29.9,12.6,11.0,2.7,16.9,23.4,2022,French-NM1,0
