#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Orchies,30,40.8,82.6,29.0,61.3,0.473,8.5,23.2,0.366,16.1,21.7,0.742,8.6,26.9,35.4,17.2,7.3,1.9,15.2,18.1,2013,French-NM1,1
2,Sorgues Basket Club,30,40.5,81.2,28.6,62.1,0.46,8.4,23.0,0.365,15.7,22.0,0.714,8.5,22.3,30.7,14.9,6.8,1.3,12.9,20.0,2013,French-NM1,0
3,AS Monaco Basket,31,40.1,78.8,28.9,62.0,0.466,6.8,20.1,0.341,14.2,20.7,0.686,8.9,26.5,35.4,18.3,7.6,1.9,15.2,20.1,2013,French-NM1,0
4,ADA Blois Basket,32,40.4,77.1,27.1,60.7,0.447,7.3,22.1,0.331,15.6,22.1,0.705,10.7,22.4,33.1,16.6,7.5,4.1,14.3,20.3,2013,French-NM1,0
5,Vendee Challans Basket,30,40.5,76.3,26.3,59.1,0.445,6.7,18.4,0.365,17.0,23.2,0.733,9.6,23.2,32.8,16.5,7.3,1.5,16.1,23.6,2013,French-NM1,0
6,Saint Chamond Basket,30,40.2,75.5,26.4,60.9,0.434,8.0,24.5,0.327,14.7,20.1,0.731,9.2,22.6,31.8,16.7,7.3,2.4,14.7,22.1,2013,French-NM1,0
7,Rueil Athletic Club,30,40.0,74.9,26.8,61.6,0.435,6.8,19.6,0.345,14.6,20.4,0.717,10.6,23.4,34.0,15.8,8.3,2.3,16.2,17.9,2013,French-NM1,0
8,Quimper UJAP,30,40.8,74.3,26.8,59.4,0.451,7.2,23.0,0.314,13.4,19.3,0.693,7.5,24.1,31.7,16.0,7.0,1.8,14.4,18.5,2013,French-NM1,0
9,Cognac BB,32,40.0,74.2,26.7,56.1,0.476,6.0,18.6,0.325,14.8,21.7,0.683,9.0,24.3,33.3,18.2,8.0,1.9,15.7,19.8,2013,French-NM1,0
10,Etoile Angers Basket,30,40.0,73.4,27.2,62.4,0.435,6.8,22.2,0.308,12.3,17.8,0.688,9.5,25.6,35.1,16.5,7.4,2.4,13.7,20.8,2013,French-NM1,0
11,BC Souffelweyersheim,32,40.1,72.2,26.5,57.1,0.463,5.7,18.5,0.305,13.6,20.3,0.668,9.7,24.4,34.1,16.0,7.1,3.6,15.7,20.2,2013,French-NM1,0
12,JA Vichy,31,40.1,71.9,26.2,59.6,0.439,6.9,21.4,0.325,12.6,18.8,0.67,10.0,21.5,31.5,15.2,9.9,1.2,15.6,21.4,2013,French-NM1,0
13,Union La Rochelle,31,40.1,71.5,25.9,59.7,0.434,6.3,18.9,0.335,13.4,18.6,0.718,8.8,22.4,31.2,11.7,6.7,1.3,15.0,19.6,2013,French-NM1,0
14,Union Basket Chartres Masculin,30,40.2,66.9,23.8,58.0,0.41,5.8,19.0,0.305,13.5,19.5,0.689,9.0,23.1,32.1,14.4,6.4,1.9,14.1,22.1,2013,French-NM1,0
15,Union Rennes Basket,29,40.3,66.8,25.3,60.8,0.417,5.4,19.6,0.276,10.7,15.7,0.684,9.4,20.2,29.6,14.7,8.8,1.6,15.9,23.0,2013,French-NM1,0
16,Centre Federal Du Basket-Ball,30,40.1,62.5,23.1,57.3,0.403,5.1,17.3,0.293,11.1,17.8,0.627,6.6,20.9,27.6,11.0,6.6,2.8,19.7,19.9,2013,French-NM1,0
