#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Union Basket Chartres Masculin,26,39.9,90.3,32.2,63.8,0.504,7.4,19.2,0.385,18.7,26.2,0.712,10.0,25.0,35.0,19.4,7.6,5.2,14.8,17.6,2021,French-NM1,0
2,STB Le Havre,26,40.0,85.7,30.7,63.0,0.487,9.4,24.5,0.384,15.0,19.2,0.782,9.1,22.7,31.8,19.7,7.3,1.7,13.3,19.8,2021,French-NM1,0
3,Besancon BCD,26,40.2,83.9,29.9,64.3,0.465,6.9,20.1,0.343,17.2,21.9,0.786,9.2,22.5,31.7,17.2,8.5,1.9,14.8,18.5,2021,French-NM1,0
4,GET Vosges,26,40.0,83.4,29.7,66.4,0.448,9.2,26.5,0.348,14.7,20.7,0.712,9.5,23.2,32.7,17.4,6.5,2.6,14.0,21.4,2021,French-NM1,1
5,Vendee Challans Basket,26,40.2,83.2,30.5,65.0,0.468,10.0,28.5,0.352,12.3,18.2,0.674,8.1,23.8,31.9,18.2,6.8,1.3,13.8,21.0,2021,French-NM1,0
6,Rueil Athletic Club,26,40.2,83.2,30.2,63.9,0.473,8.6,24.7,0.348,14.2,19.1,0.746,8.3,23.9,32.2,19.7,8.0,3.0,13.9,18.0,2021,French-NM1,0
7,Union Tours Metropole Basket,26,40.4,83.1,30.2,63.6,0.474,9.3,25.2,0.372,13.5,18.9,0.713,9.2,26.7,35.9,20.2,7.2,1.8,15.2,18.2,2021,French-NM1,0
8,Aurore de Vitre,26,40.0,82.5,29.8,63.4,0.47,9.5,25.2,0.376,13.5,18.3,0.734,9.1,27.1,36.2,16.6,7.0,1.7,14.9,18.5,2021,French-NM1,0
9,CEP Lorient,26,39.9,82.4,29.7,65.0,0.458,8.4,25.6,0.328,14.5,20.8,0.697,10.5,25.0,35.5,18.5,7.5,1.5,15.0,20.3,2021,French-NM1,0
10,FC Mulhouse Basket,26,40.2,81.8,29.3,62.5,0.469,7.3,22.8,0.32,15.9,22.8,0.695,9.2,24.0,33.2,17.4,7.5,2.5,15.1,15.7,2021,French-NM1,0
11,Saint-Vallier,26,40.0,81.3,29.7,58.7,0.505,7.5,21.5,0.347,14.6,19.3,0.756,6.9,25.5,32.4,20.3,8.1,2.9,15.3,16.5,2021,French-NM1,0
12,Toulouse Basket Club,26,40.4,79.6,28.9,61.9,0.466,8.7,24.7,0.352,13.1,18.2,0.719,8.7,23.9,32.6,18.9,8.8,2.1,14.4,19.5,2021,French-NM1,0
13,Union La Rochelle,26,40.4,79.3,27.7,59.3,0.467,9.7,26.2,0.369,14.3,20.9,0.685,7.6,23.3,30.9,17.1,7.0,1.3,12.9,19.1,2021,French-NM1,0
