#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Saint Chamond Basket,30,40.1,83.9,29.1,59.1,0.492,9.5,24.4,0.389,16.3,20.7,0.787,7.0,24.0,31.0,18.0,6.9,2.5,14.1,19.7,2015,French-NM1,0
2,Saint-Vallier,34,40.2,83.6,29.4,63.5,0.463,7.1,20.8,0.343,17.7,25.0,0.708,9.3,26.1,35.4,17.4,8.6,1.7,15.6,22.8,2015,French-NM1,0
3,Rueil Athletic Club,33,40.4,83.5,29.5,63.8,0.462,7.3,21.7,0.337,17.2,23.3,0.736,10.3,25.8,36.2,17.5,7.6,2.9,15.8,17.7,2015,French-NM1,0
4,Union Tarbes Lourdes Pyrennes Basket,30,40.5,82.4,31.0,66.8,0.463,7.5,22.7,0.331,13.0,18.0,0.725,9.1,22.1,31.1,18.7,9.8,2.3,15.7,21.5,2015,French-NM1,0
5,Union Basket Chartres Masculin,33,40.3,82.0,29.2,62.8,0.464,8.2,24.1,0.338,15.6,22.5,0.691,9.3,26.0,35.3,19.6,8.3,2.2,15.6,19.6,2015,French-NM1,0
6,Quimper UJAP,30,40.6,79.2,27.3,60.2,0.454,8.9,24.8,0.358,15.6,20.5,0.763,8.5,22.0,30.5,17.1,7.8,1.7,15.4,21.2,2015,French-NM1,0
7,Cognac BB,30,40.4,78.7,28.8,62.1,0.464,7.1,20.9,0.342,13.9,19.8,0.699,9.8,22.1,31.9,17.7,8.1,3.1,14.6,20.9,2015,French-NM1,1
8,Union La Rochelle,29,40.8,78.3,28.3,61.3,0.463,7.2,20.8,0.347,14.4,20.5,0.704,7.6,23.1,30.7,18.6,7.6,2.0,14.8,19.0,2015,French-NM1,0
9,FC Mulhouse Basket,32,39.8,78.3,28.7,61.5,0.466,7.5,21.5,0.348,13.5,18.8,0.722,8.6,24.2,32.8,15.0,6.7,2.3,14.7,17.7,2015,French-NM1,0
10,JSA Bordeaux Basket,30,39.9,77.5,27.0,58.7,0.459,6.2,18.5,0.336,17.3,22.5,0.772,8.2,24.2,32.4,16.7,7.4,1.8,15.9,21.1,2015,French-NM1,0
11,JA Vichy,32,40.3,76.9,28.3,60.8,0.465,7.8,22.9,0.342,12.5,17.0,0.734,9.2,21.4,30.5,16.8,9.2,2.0,14.5,21.6,2015,French-NM1,0
12,Sorgues Basket Club,30,40.4,76.6,27.1,63.3,0.427,7.9,24.6,0.32,14.6,20.9,0.699,11.0,22.5,33.6,15.1,9.0,1.6,15.7,22.8,2015,French-NM1,0
13,GET Vosges,30,40.3,74.1,26.7,60.0,0.446,6.9,21.7,0.316,13.7,20.2,0.678,8.2,22.7,30.9,13.4,8.7,1.6,15.3,22.8,2015,French-NM1,0
14,ADA Blois Basket,33,40.1,74.0,26.9,58.3,0.462,6.2,19.6,0.315,14.0,19.9,0.701,7.4,23.5,30.9,16.2,7.8,1.3,15.5,20.8,2015,French-NM1,0
15,Vendee Challans Basket,32,40.0,73.8,25.8,58.0,0.444,6.1,19.6,0.309,16.3,22.2,0.738,9.5,22.3,31.8,14.7,7.8,1.5,15.9,21.6,2015,French-NM1,0
16,Centre Federal Du Basket-Ball,30,40.0,62.8,23.5,56.4,0.416,5.3,19.0,0.278,10.6,16.5,0.641,7.6,19.3,26.9,13.3,7.9,3.4,21.7,20.8,2015,French-NM1,0
