#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SO Maritime Boulogne,41,40.2,85.1,32.4,65.7,0.494,9.5,24.2,0.391,10.9,16.2,0.67,10.1,25.3,35.4,20.2,7.4,1.9,12.9,18.0,2019,French-NM1,0
2,Rueil Athletic Club,36,40.1,84.6,30.6,65.4,0.467,10.6,28.4,0.372,12.9,18.1,0.716,9.5,21.4,30.9,18.5,7.8,1.5,13.3,18.4,2019,French-NM1,0
3,Union Tours Metropole Basket,36,40.2,82.5,30.7,63.3,0.485,7.9,22.8,0.345,13.3,18.7,0.709,8.7,24.6,33.3,18.9,8.3,1.8,13.9,18.6,2019,French-NM1,0
4,La Chartie Basket 58,36,40.1,82.4,29.5,65.3,0.452,9.4,26.9,0.35,14.0,18.6,0.751,8.8,22.1,31.0,17.8,7.6,1.2,12.6,17.6,2019,French-NM1,0
5,Toulouse Basket Club,36,40.3,82.3,30.5,62.0,0.491,7.9,21.1,0.376,13.4,18.2,0.738,7.5,24.3,31.8,18.3,7.4,2.3,15.6,18.5,2019,French-NM1,0
6,Saint-Vallier,41,40.4,81.1,29.9,65.5,0.456,8.1,23.2,0.351,13.2,18.3,0.718,11.0,24.3,35.3,19.0,9.0,1.7,15.2,17.9,2019,French-NM1,0
7,Andrezieux Boutheon,32,40.2,80.8,29.3,60.3,0.485,8.5,24.5,0.348,13.8,19.9,0.692,7.7,22.2,29.8,17.1,7.4,1.4,14.4,20.7,2019,French-NM1,0
8,Etoile Angers Basket,35,40.4,80.3,30.0,61.3,0.49,9.2,22.9,0.401,11.1,15.5,0.714,7.3,24.7,32.0,21.2,6.2,2.3,13.3,17.8,2019,French-NM1,0
9,CEP Lorient,32,40.0,80.2,29.4,60.9,0.484,9.9,26.0,0.382,11.4,16.7,0.684,8.6,23.9,32.4,18.0,7.2,2.3,14.6,17.2,2019,French-NM1,0
10,Vendee Challans Basket,37,40.1,80.1,29.1,62.1,0.468,7.9,22.5,0.35,14.1,20.5,0.686,7.9,26.3,34.1,17.6,6.8,1.1,14.2,17.0,2019,French-NM1,0
11,Union Tarbes Lourdes Pyrennes Basket,33,40.0,78.9,28.5,63.1,0.452,9.3,25.5,0.365,12.5,18.4,0.679,8.5,24.5,33.0,17.8,7.2,1.6,14.2,18.9,2019,French-NM1,1
12,GET Vosges,31,40.5,78.5,28.2,66.8,0.422,7.6,24.6,0.308,14.5,20.9,0.696,10.2,24.4,34.6,13.9,8.2,2.5,14.4,20.8,2019,French-NM1,0
13,Saint-Quentin Basketball,43,40.1,78.4,28.1,60.0,0.467,9.4,28.1,0.335,12.9,18.1,0.712,7.6,25.5,33.1,17.3,7.1,2.6,13.9,17.8,2019,French-NM1,0
14,Etoile Charleville-Mezieres,37,40.7,78.4,28.6,66.8,0.428,8.8,27.2,0.322,12.4,18.1,0.687,10.4,22.0,32.4,17.0,8.9,1.7,14.0,20.2,2019,French-NM1,0
15,Union La Rochelle,36,40.0,77.9,28.7,60.8,0.473,7.4,21.6,0.342,13.1,19.0,0.69,7.9,23.4,31.3,18.3,6.5,1.9,14.1,19.2,2019,French-NM1,0
16,BC Orchies,38,40.6,77.7,29.1,60.9,0.478,6.4,18.6,0.342,13.2,19.3,0.68,8.6,24.1,32.7,19.0,7.8,1.4,14.9,18.9,2019,French-NM1,0
17,Sorgues Basket Club,37,40.3,77.3,27.7,62.3,0.444,7.8,23.6,0.328,14.2,19.9,0.713,8.6,24.0,32.6,14.1,7.1,1.2,15.3,20.4,2019,French-NM1,0
18,JSA Bordeaux Basket,37,40.1,77.3,28.9,60.6,0.477,7.5,21.2,0.353,12.1,17.5,0.689,7.9,22.8,30.7,18.8,7.9,2.0,14.8,17.4,2019,French-NM1,0
19,BC Souffelweyersheim,36,40.0,76.6,26.3,59.5,0.442,10.5,28.3,0.371,13.6,19.3,0.704,9.1,24.4,33.5,18.6,8.8,3.7,13.8,17.7,2019,French-NM1,0
20,STB Le Havre,43,40.1,76.1,27.7,61.9,0.448,8.0,24.4,0.329,12.6,18.1,0.698,9.3,23.1,32.5,19.2,8.7,1.6,14.0,19.8,2019,French-NM1,0
21,AS Kaysersberg Ammerschwihr,35,40.0,75.4,27.5,61.8,0.445,8.6,24.1,0.355,11.9,17.1,0.692,8.1,25.3,33.3,16.3,7.5,2.8,17.4,17.9,2019,French-NM1,0
22,Besancon BCD,36,40.1,74.6,26.9,63.7,0.422,7.8,24.0,0.324,13.0,17.7,0.734,9.8,23.6,33.4,13.3,5.8,1.7,14.9,17.5,2019,French-NM1,0
23,Aurore de Vitre,36,40.1,73.5,27.3,59.9,0.455,6.4,20.7,0.311,12.6,17.6,0.712,8.3,27.5,35.8,17.8,5.5,1.1,14.3,14.8,2019,French-NM1,0
24,Feurs Enfants du Forez,36,40.1,71.1,26.2,62.3,0.421,7.1,23.8,0.3,11.5,17.1,0.675,7.6,23.3,30.9,15.3,7.8,2.2,14.6,20.8,2019,French-NM1,0
25,Aubenas US,32,40.2,70.5,26.0,58.9,0.441,5.5,18.3,0.299,13.0,19.1,0.682,7.8,22.5,30.3,13.8,6.2,1.0,15.1,18.7,2019,French-NM1,0
26,Eveil de Recy Saint-Martin,32,40.0,70.1,25.7,60.7,0.423,6.8,22.5,0.305,11.9,17.5,0.679,8.3,23.4,31.7,16.6,6.7,1.7,16.8,17.7,2019,French-NM1,0
27,Brissac Aubance Basket,11,39.9,68.8,24.3,59.0,0.411,7.9,21.6,0.366,12.4,16.9,0.731,8.4,23.2,31.5,16.8,7.1,0.6,16.4,16.6,2019,French-NM1,0
