#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Union Basket Chartres Masculin,42,40.0,87.5,30.8,64.3,0.479,10.0,26.9,0.371,15.9,20.6,0.771,8.7,23.3,32.0,23.7,6.8,2.5,13.0,20.4,2018,French-NM1,0
2,Gries Oberhoffen BC,34,40.0,87.1,32.0,65.3,0.49,9.3,26.2,0.354,13.9,19.2,0.723,9.1,23.4,32.5,19.1,7.8,2.7,12.1,15.6,2018,French-NM1,0
3,La Chartie Basket 58,34,39.8,84.1,30.0,62.9,0.477,8.4,23.2,0.364,15.6,23.8,0.657,9.4,24.2,33.6,18.9,6.1,2.0,12.3,15.3,2018,French-NM1,0
4,Saint-Vallier,36,40.0,83.1,30.7,65.6,0.468,8.7,25.0,0.348,12.9,19.8,0.651,10.8,26.3,37.1,19.4,8.2,2.4,14.8,21.1,2018,French-NM1,0
5,Rueil Athletic Club,37,39.9,82.3,30.8,65.5,0.47,8.1,24.1,0.337,12.6,18.4,0.689,10.3,23.7,33.9,22.4,8.2,1.5,14.1,16.6,2018,French-NM1,0
6,Brissac Aubance Basket,37,40.4,82.2,28.9,60.0,0.481,7.8,20.9,0.373,16.7,22.2,0.751,9.1,23.9,32.9,20.7,7.3,2.4,16.2,18.8,2018,French-NM1,0
7,Andrezieux Boutheon,34,40.1,80.6,30.1,66.2,0.454,7.0,21.4,0.326,13.4,18.1,0.743,10.3,23.9,34.1,19.0,7.0,2.3,13.9,17.8,2018,French-NM1,0
8,Saint-Quentin Basketball,40,40.0,79.0,28.7,59.7,0.481,9.3,25.8,0.359,12.3,17.3,0.712,7.2,22.6,29.7,17.2,7.6,2.3,13.0,18.3,2018,French-NM1,0
9,BC Souffelweyersheim,34,40.0,79.0,30.1,64.0,0.47,8.6,24.3,0.354,10.2,14.6,0.701,9.6,22.9,32.5,17.8,7.0,1.5,13.9,20.7,2018,French-NM1,0
10,Sorgues Basket Club,34,40.0,78.8,28.9,60.9,0.475,8.4,23.7,0.352,12.6,18.1,0.699,8.3,20.9,29.2,16.6,7.3,1.1,14.1,19.9,2018,French-NM1,0
11,SO Maritime Boulogne,39,39.9,78.3,28.5,61.2,0.466,7.8,21.2,0.367,13.5,17.9,0.754,8.5,23.8,32.3,17.7,8.2,2.3,15.3,20.7,2018,French-NM1,0
12,Vendee Challans Basket,37,40.1,77.5,28.2,60.6,0.465,7.6,21.5,0.354,13.5,19.7,0.687,7.6,23.4,31.1,15.2,6.5,1.5,14.0,19.9,2018,French-NM1,0
13,CEP Lorient,42,40.0,77.4,28.0,59.6,0.469,7.3,20.6,0.353,14.2,20.0,0.708,8.7,23.5,32.3,19.5,7.0,2.2,14.9,16.9,2018,French-NM1,0
14,BC Orchies,34,40.0,75.9,28.3,63.4,0.446,5.8,18.8,0.31,13.5,19.7,0.685,9.8,23.2,33.0,18.0,7.9,1.1,14.1,19.9,2018,French-NM1,0
15,GET Vosges,34,40.0,74.6,27.6,67.0,0.412,8.1,26.0,0.31,11.4,17.9,0.635,11.8,22.0,33.7,15.1,9.1,2.4,13.5,20.1,2018,French-NM1,0
16,Union Tarbes Lourdes Pyrennes Basket,34,39.8,72.6,27.6,61.3,0.451,5.7,19.8,0.289,11.6,16.0,0.726,7.9,22.4,30.4,17.4,7.4,1.8,12.9,17.8,2018,French-NM1,0
17,Aubenas US,34,40.0,72.4,25.5,59.9,0.426,6.8,20.4,0.333,14.6,21.2,0.688,9.1,22.1,31.2,13.1,7.7,1.4,13.7,18.6,2018,French-NM1,0
18,Centre Federal Du Basket-Ball,34,39.9,58.2,21.9,59.3,0.368,5.4,22.2,0.242,9.1,13.4,0.676,8.2,18.1,26.3,13.2,8.0,2.3,19.5,23.3,2018,French-NM1,1
