#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Siroki,32,40.5,90.7,33.9,64.8,0.523,9.7,25.1,0.384,13.2,18.7,0.705,8.3,26.8,35.2,24.9,10.6,2.4,13.5,18.3,2022,Bosnian-BiH-Liga,0
2,OKK Sloboda Tuzla,32,40.2,82.5,30.6,63.8,0.479,9.3,26.0,0.356,12.2,17.4,0.698,7.9,23.5,31.4,18.7,8.9,1.7,12.2,18.9,2022,Bosnian-BiH-Liga,0
3,BC Igokea,10,40.0,82.2,32.6,65.0,0.502,7.5,22.7,0.33,9.5,15.3,0.621,13.1,24.4,37.5,16.5,8.5,2.5,13.6,17.5,2022,Bosnian-BiH-Liga,1
4,SL Takovo Leotar,33,40.3,82.2,30.7,61.3,0.501,8.3,22.9,0.362,12.4,17.2,0.719,7.7,22.5,30.1,18.1,7.1,1.3,13.2,23.4,2022,Bosnian-BiH-Liga,0
5,OKK Spars Sarajevo,33,40.6,82.1,31.1,60.1,0.518,7.3,20.4,0.357,12.7,19.2,0.658,6.6,25.0,31.7,17.5,8.5,1.0,15.3,20.5,2022,Bosnian-BiH-Liga,0
6,Promo Donji Vakuf,23,40.4,80.2,29.4,60.0,0.49,9.5,26.3,0.361,11.9,16.2,0.737,7.1,24.0,31.1,16.0,4.9,1.9,14.3,19.5,2022,Bosnian-BiH-Liga,0
7,KK Bratunac,23,40.2,80.1,30.5,63.5,0.48,7.3,22.7,0.322,11.9,18.1,0.655,9.1,23.6,32.7,17.2,7.4,1.8,15.4,18.6,2022,Bosnian-BiH-Liga,0
8,Borac Nektar,33,39.9,79.2,29.1,65.0,0.448,9.4,28.5,0.33,11.6,17.5,0.665,8.3,26.2,34.4,16.8,8.3,2.1,12.8,20.8,2022,Bosnian-BiH-Liga,0
9,KK Mladost,23,40.4,78.6,30.0,61.0,0.491,7.7,21.3,0.361,10.9,16.8,0.648,8.8,25.6,34.4,18.0,6.0,2.0,17.2,17.5,2022,Bosnian-BiH-Liga,0
10,HKK Posusje,21,40.0,77.6,30.4,64.0,0.474,7.4,25.2,0.295,9.4,14.2,0.662,6.8,24.3,31.0,14.4,4.0,1.1,9.5,19.3,2022,Bosnian-BiH-Liga,0
11,KK Bosna,23,40.0,77.0,28.7,62.6,0.459,6.3,22.5,0.282,13.1,18.7,0.701,7.3,22.1,29.4,14.1,7.4,0.7,13.8,18.3,2022,Bosnian-BiH-Liga,0
12,HKK Zrinjski,23,40.4,73.8,27.7,63.1,0.438,8.2,27.8,0.294,10.3,16.5,0.628,9.6,24.2,33.7,16.6,6.3,2.3,16.4,22.0,2022,Bosnian-BiH-Liga,0
13,KK Celik Zenica,10,40.5,73.6,28.3,63.0,0.449,6.3,25.2,0.25,10.7,16.9,0.633,9.7,23.7,33.4,13.6,6.1,1.6,16.1,16.8,2022,Bosnian-BiH-Liga,0
14,KK Radnik Bijeljina,23,39.9,71.8,27.3,61.9,0.441,4.7,20.2,0.231,12.5,19.4,0.644,9.2,22.4,31.6,11.6,5.1,2.2,14.0,19.2,2022,Bosnian-BiH-Liga,0
