#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Igokea,17,40.3,86.1,31.1,59.2,0.525,7.8,22.5,0.348,16.1,22.2,0.727,8.1,23.5,31.6,18.1,8.0,2.6,12.9,20.3,2017,Bosnian-BiH-Liga,1
2,BC Siroki,26,40.0,81.0,29.2,61.6,0.474,9.0,27.2,0.333,13.6,20.6,0.659,10.1,23.8,33.9,17.9,8.4,3.2,14.7,22.0,2017,Bosnian-BiH-Liga,0
3,KK Bosna,34,40.2,80.4,29.5,60.6,0.487,8.0,23.6,0.338,13.4,19.2,0.697,8.8,24.0,32.9,14.6,8.2,2.2,13.7,23.2,2017,Bosnian-BiH-Liga,0
4,OKK Spars Sarajevo,28,40.0,79.3,28.5,60.4,0.472,8.4,24.9,0.336,14.0,18.8,0.745,7.4,23.1,30.5,13.6,6.7,1.2,14.8,21.3,2017,Bosnian-BiH-Liga,0
5,HKK Zrinjski,30,40.2,79.2,28.2,62.9,0.448,10.2,29.5,0.347,12.7,17.9,0.706,8.7,19.6,28.3,15.9,8.4,2.0,12.8,20.0,2017,Bosnian-BiH-Liga,0
6,KK Mladost,26,40.4,78.0,28.8,58.4,0.492,8.2,23.9,0.341,12.3,18.2,0.68,9.0,21.5,30.5,17.8,6.2,1.5,14.0,20.8,2017,Bosnian-BiH-Liga,0
7,KK Gradanski Bijeljina,25,40.4,76.6,28.6,63.8,0.447,6.7,23.2,0.287,12.8,17.4,0.736,10.7,22.3,33.0,13.2,6.4,1.4,16.0,21.2,2017,Bosnian-BiH-Liga,0
8,OKK Sloboda Tuzla,30,40.2,75.5,26.6,58.3,0.456,7.9,23.9,0.329,14.5,21.3,0.682,8.1,20.8,28.9,13.7,7.4,1.8,14.4,22.3,2017,Bosnian-BiH-Liga,0
9,SL Takovo Leotar,26,40.6,75.3,28.3,59.1,0.479,6.3,20.3,0.308,12.5,17.7,0.703,10.5,26.0,36.5,18.3,6.1,2.5,16.7,20.0,2017,Bosnian-BiH-Liga,0
10,KK Kakanj,28,40.2,74.4,27.6,63.1,0.437,7.7,24.5,0.314,11.5,16.8,0.687,11.4,23.3,34.8,12.5,5.2,1.8,15.5,22.3,2017,Bosnian-BiH-Liga,0
11,KK Bosnjak Hadzici,26,40.0,73.4,27.3,59.2,0.462,6.5,20.8,0.31,12.2,17.3,0.705,9.0,22.5,31.5,15.2,7.2,1.3,15.6,17.8,2017,Bosnian-BiH-Liga,0
