#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,HKK Zrinjski,22,41.1,78.4,28.8,64.3,0.448,6.9,24.0,0.287,13.9,20.4,0.681,9.8,22.8,32.6,13.6,7.3,1.5,14.0,21.8,2014,Bosnian-BiH-Liga,0
2,SL Takovo Leotar,22,39.9,77.8,28.3,55.9,0.507,6.3,18.8,0.334,14.1,21.5,0.657,8.9,22.0,30.9,12.3,5.4,1.5,11.9,22.7,2014,Bosnian-BiH-Liga,0
3,OKK Sloboda Tuzla,22,40.5,77.5,28.9,62.8,0.46,6.1,20.8,0.295,13.6,20.3,0.67,10.6,22.8,33.4,12.5,7.6,0.9,14.6,25.3,2014,Bosnian-BiH-Liga,0
4,KK Bosna,22,41.6,76.3,28.7,62.2,0.462,6.8,20.9,0.324,12.1,19.8,0.61,8.6,24.2,32.9,15.4,6.1,1.0,13.1,23.2,2014,Bosnian-BiH-Liga,0
5,KK Kakanj,23,40.6,75.9,26.5,57.4,0.462,6.1,22.1,0.277,16.7,23.9,0.699,9.2,22.1,31.3,12.3,5.3,1.2,13.6,21.6,2014,Bosnian-BiH-Liga,0
6,KK Gradanski Bijeljina,22,40.9,74.5,26.4,56.9,0.464,6.1,21.2,0.29,15.5,21.5,0.721,8.1,21.7,29.8,13.4,7.2,1.4,12.1,22.7,2014,Bosnian-BiH-Liga,0
7,BC Siroki,13,40.4,73.4,26.2,55.3,0.473,9.5,26.0,0.364,11.6,14.9,0.778,7.2,21.2,28.4,16.0,5.9,1.8,11.9,20.8,2014,Bosnian-BiH-Liga,0
8,OKK Spars Sarajevo,31,40.5,72.0,26.5,54.9,0.482,6.1,20.0,0.307,13.0,20.0,0.65,7.5,23.3,30.7,15.0,6.4,1.9,15.3,21.3,2014,Bosnian-BiH-Liga,0
9,HKK Capljina-Lasta,22,40.4,71.5,26.2,57.8,0.454,6.2,21.4,0.289,12.8,19.4,0.66,7.8,20.6,28.4,14.0,5.6,1.8,14.5,21.1,2014,Bosnian-BiH-Liga,0
10,BC Igokea,12,40.0,71.4,27.4,55.9,0.49,8.3,23.3,0.358,8.3,12.8,0.647,10.0,21.8,31.8,16.6,6.3,1.8,12.5,21.3,2014,Bosnian-BiH-Liga,1
11,KK Mladost,30,40.5,71.3,27.2,56.9,0.477,6.6,21.2,0.313,10.3,16.5,0.626,10.0,19.2,29.3,14.3,7.1,1.2,11.7,21.3,2014,Bosnian-BiH-Liga,0
12,HKK Posusje,23,40.4,71.0,25.1,56.3,0.446,6.3,20.0,0.312,14.6,24.5,0.595,7.9,20.0,27.9,14.4,9.0,1.3,14.9,22.8,2014,Bosnian-BiH-Liga,0
13,KK Varda Hidroelektrana,22,40.7,68.3,23.9,56.4,0.423,7.8,25.8,0.301,12.2,17.7,0.692,9.3,21.4,30.7,9.6,5.2,0.7,11.6,22.3,2014,Bosnian-BiH-Liga,0
14,KK Radnik Bijeljina,22,40.2,67.5,24.6,54.6,0.45,6.5,20.6,0.316,11.8,18.1,0.649,7.2,22.3,29.5,13.5,5.6,1.0,13.9,22.3,2014,Bosnian-BiH-Liga,0
