#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Igokea,41,40.0,84.4,30.9,57.6,0.535,7.6,20.4,0.373,15.1,20.4,0.742,8.3,22.0,30.3,17.9,9.0,1.5,12.8,22.8,2012,Bosnian-BiH-Liga,0
2,KK Bosna,34,40.1,81.2,29.3,59.4,0.494,6.8,20.1,0.339,15.8,22.6,0.698,9.4,20.4,29.8,14.1,7.0,1.9,14.1,21.9,2012,Bosnian-BiH-Liga,0
3,BC Siroki,17,40.0,80.6,28.1,55.9,0.502,7.5,22.2,0.336,17.0,22.7,0.749,10.2,26.3,36.5,17.6,7.4,2.6,13.2,20.8,2012,Bosnian-BiH-Liga,1
4,HKK Capljina-Lasta,34,40.0,78.6,27.6,55.8,0.496,5.6,19.7,0.282,17.4,25.6,0.68,10.1,22.6,32.6,14.5,6.9,1.9,13.8,22.7,2012,Bosnian-BiH-Liga,0
5,KK Mladost,36,40.2,78.1,27.9,56.6,0.492,6.5,20.5,0.318,15.7,21.1,0.741,9.2,19.4,28.6,14.9,7.1,2.2,12.6,22.9,2012,Bosnian-BiH-Liga,0
6,KK Vogosca,24,40.4,77.5,27.0,57.2,0.472,4.9,17.5,0.282,18.4,27.4,0.671,9.9,21.0,30.9,12.0,6.5,1.1,16.6,23.2,2012,Bosnian-BiH-Liga,0
7,HKK Zrinjski,24,40.2,77.3,28.1,58.4,0.481,7.3,20.8,0.349,13.8,18.9,0.731,9.0,20.7,29.7,14.3,6.2,1.0,13.7,21.2,2012,Bosnian-BiH-Liga,0
8,SL Takovo Leotar,24,40.0,76.6,27.3,58.0,0.47,7.5,21.6,0.345,14.6,19.9,0.734,9.0,20.8,29.8,13.0,8.0,0.8,14.6,20.1,2012,Bosnian-BiH-Liga,0
9,KK Celik Zenica,24,40.0,75.4,28.5,62.7,0.454,6.8,22.3,0.305,11.4,18.3,0.624,8.7,20.2,28.9,11.0,8.0,1.8,14.2,22.4,2012,Bosnian-BiH-Liga,0
10,Borac Nektar,24,40.0,75.3,25.5,57.2,0.446,6.8,22.9,0.299,17.3,22.8,0.762,10.0,18.3,28.3,10.1,6.6,2.0,14.4,23.5,2012,Bosnian-BiH-Liga,0
11,KK Servitium,24,41.0,74.9,26.4,55.7,0.474,6.9,21.5,0.322,15.2,21.0,0.726,8.6,21.8,30.4,13.7,7.5,2.1,15.5,22.8,2012,Bosnian-BiH-Liga,0
12,HKK Brotnjo,24,40.0,71.7,25.9,55.0,0.47,6.0,19.2,0.311,14.0,18.6,0.753,7.4,20.3,27.7,13.1,5.8,0.7,13.7,22.6,2012,Bosnian-BiH-Liga,0
13,KK Varda Hidroelektrana,36,40.3,70.8,26.2,57.9,0.453,7.6,23.2,0.329,10.7,15.5,0.688,8.9,21.7,30.6,15.5,7.0,1.1,13.2,21.7,2012,Bosnian-BiH-Liga,0
14,HEO Bileca,24,40.4,69.2,26.1,58.5,0.447,6.6,20.4,0.323,10.3,15.5,0.664,10.1,18.3,28.4,10.4,9.7,1.4,13.3,18.8,2012,Bosnian-BiH-Liga,0
