#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Igokea,10,40.0,88.3,32.6,61.5,0.53,9.6,22.6,0.425,13.5,18.8,0.718,9.8,23.3,33.1,20.8,8.7,2.0,12.2,17.1,2021,Bosnian-BiH-Liga,0
2,OKK Sloboda Tuzla,23,40.2,84.2,29.6,64.3,0.461,7.8,27.3,0.285,17.2,23.5,0.732,9.3,23.4,32.7,14.0,7.8,2.7,13.1,21.5,2021,Bosnian-BiH-Liga,0
3,KK Mladost,23,40.4,84.2,31.6,62.6,0.505,8.2,22.3,0.366,12.8,17.3,0.739,7.7,24.6,32.3,18.7,6.5,0.7,14.4,20.9,2021,Bosnian-BiH-Liga,0
4,Borac Nektar,33,40.0,83.5,30.6,64.7,0.474,8.5,25.5,0.331,13.8,19.4,0.708,10.4,26.7,37.0,17.8,6.5,2.1,13.9,20.9,2021,Bosnian-BiH-Liga,0
5,OKK Spars Sarajevo,33,40.2,82.7,31.5,62.2,0.507,8.7,25.7,0.34,10.8,17.5,0.62,7.8,24.4,32.2,20.1,8.6,1.4,14.1,17.7,2021,Bosnian-BiH-Liga,0
6,BC Siroki,32,40.3,82.4,29.9,60.3,0.496,7.5,22.3,0.337,15.1,20.6,0.733,8.3,23.0,31.4,20.6,7.6,2.4,13.6,20.7,2021,Bosnian-BiH-Liga,1
7,SL Takovo Leotar,33,40.2,81.8,29.7,63.4,0.468,8.7,25.2,0.346,13.7,18.1,0.757,8.4,21.1,29.5,18.5,9.1,1.5,13.8,22.7,2021,Bosnian-BiH-Liga,0
8,HKK Zrinjski,23,40.4,80.3,28.9,64.5,0.447,7.8,23.1,0.338,14.7,20.8,0.709,9.7,24.5,34.3,15.2,6.6,2.3,15.1,20.9,2021,Bosnian-BiH-Liga,0
9,HKK Capljina-Lasta,23,39.9,80.3,29.2,59.8,0.488,9.0,22.7,0.395,13.0,18.0,0.724,7.2,24.8,32.0,18.4,5.4,1.2,15.9,17.7,2021,Bosnian-BiH-Liga,0
10,KK Bosna,22,40.0,80.1,29.3,59.5,0.492,8.6,24.6,0.351,12.9,18.5,0.7,6.0,24.6,30.5,18.2,6.0,0.8,14.5,21.5,2021,Bosnian-BiH-Liga,0
11,Promo Donji Vakuf,21,40.0,77.2,28.6,61.6,0.464,7.0,22.9,0.304,13.0,17.8,0.733,8.8,23.9,32.7,14.3,8.8,1.5,14.6,19.5,2021,Bosnian-BiH-Liga,0
12,KK Bratunac,22,40.5,77.1,27.3,60.8,0.449,10.6,30.9,0.343,11.9,16.2,0.736,8.0,21.6,29.5,19.9,8.0,1.3,13.5,19.9,2021,Bosnian-BiH-Liga,0
13,KK Celik Zenica,33,40.4,76.6,29.0,63.6,0.456,7.2,23.4,0.309,11.4,16.8,0.679,10.5,24.2,34.7,16.4,6.4,2.2,14.7,22.7,2021,Bosnian-BiH-Liga,0
14,KK Kakanj,23,40.0,76.2,28.8,64.1,0.45,8.5,25.9,0.329,10.0,14.8,0.674,8.2,22.2,30.4,15.9,5.3,1.1,13.9,18.2,2021,Bosnian-BiH-Liga,0
