#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CEZ Nymburk,40,40.0,99.5,36.8,72.7,0.507,11.0,28.1,0.389,14.9,19.9,0.751,12.6,27.3,39.9,22.5,10.1,2.7,12.5,19.6,2021,Czech-NBL,1
2,BK Opava,42,40.2,86.5,30.5,69.0,0.442,11.2,33.9,0.33,14.4,20.0,0.719,12.1,24.1,36.3,19.6,8.4,1.3,13.2,21.5,2021,Czech-NBL,0
3,BC Kolin,42,40.0,86.0,30.2,69.6,0.433,12.1,35.4,0.342,13.5,18.4,0.737,11.3,25.2,36.5,17.7,6.9,2.0,11.6,18.6,2021,Czech-NBL,0
4,SLUNETA Usti nad Labem,37,40.0,82.6,29.9,65.8,0.455,8.1,25.9,0.315,14.6,18.7,0.78,9.9,24.4,34.2,16.8,7.3,2.2,14.3,20.5,2021,Czech-NBL,0
5,Kralovsti Sokoli,37,40.1,81.8,30.2,63.9,0.473,8.8,25.4,0.349,12.5,17.6,0.712,8.3,25.6,33.9,18.7,6.3,1.9,15.1,18.4,2021,Czech-NBL,0
6,BK Decin,34,40.4,81.8,29.3,64.4,0.455,8.7,26.9,0.325,14.5,20.2,0.719,9.9,23.7,33.6,15.6,6.9,1.7,15.8,24.1,2021,Czech-NBL,0
7,Turi Svitavy,34,40.1,81.6,29.2,68.2,0.428,10.6,33.6,0.316,12.6,18.1,0.695,10.0,24.8,34.8,20.7,7.5,1.5,13.5,21.2,2021,Czech-NBL,0
8,BK JIP Pardubice,35,40.1,81.5,29.5,66.7,0.442,8.2,25.7,0.32,14.4,19.9,0.724,10.1,26.6,36.6,17.8,6.5,3.2,14.8,19.5,2021,Czech-NBL,0
9,JBC MMCITE Brno,42,40.1,81.1,28.9,65.2,0.444,8.7,25.9,0.335,14.6,21.8,0.67,9.9,25.2,35.1,19.2,6.3,2.0,13.8,22.5,2021,Czech-NBL,0
10,Olomoucko Prostejov,32,40.2,80.0,28.6,65.5,0.436,9.2,27.7,0.332,13.7,18.4,0.743,9.0,25.1,34.0,16.4,5.1,2.5,13.5,19.3,2021,Czech-NBL,0
11,USK Praha,37,40.1,77.6,27.5,61.4,0.448,8.7,26.1,0.335,13.9,22.1,0.63,9.2,22.3,31.5,17.5,6.8,2.1,14.0,22.3,2021,Czech-NBL,0
12,Nova Hut Ostrava,32,40.2,75.5,27.5,65.5,0.42,7.0,23.9,0.291,13.6,20.2,0.673,9.5,23.1,32.6,15.0,6.6,1.5,15.1,21.3,2021,Czech-NBL,0
