#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CEZ Nymburk,47,40.1,95.6,36.0,69.3,0.519,9.6,25.0,0.384,14.1,20.1,0.702,12.4,28.5,40.9,22.8,8.4,1.9,12.8,20.1,2019,Czech-NBL,1
2,Olomoucko Prostejov,46,40.5,89.0,31.7,66.5,0.478,9.1,25.8,0.354,16.4,22.2,0.739,9.6,26.0,35.6,21.0,6.8,2.3,12.9,21.3,2019,Czech-NBL,0
3,Turi Svitavy,49,40.2,83.9,30.2,64.7,0.467,9.0,27.7,0.324,14.4,20.7,0.698,9.5,27.4,37.0,22.6,5.6,2.8,13.6,20.4,2019,Czech-NBL,0
4,BK JIP Pardubice,40,40.0,83.8,30.9,70.7,0.438,8.1,25.4,0.32,13.9,18.6,0.746,12.3,25.4,37.7,19.5,6.7,2.6,12.8,21.4,2019,Czech-NBL,0
5,BC Kolin,25,40.2,83.2,29.1,65.4,0.444,7.9,23.2,0.34,17.2,23.8,0.722,7.9,24.1,32.0,17.5,7.1,1.9,11.3,18.8,2019,Czech-NBL,0
6,BK Opava,43,40.0,81.8,28.8,68.5,0.42,10.3,30.8,0.334,14.0,19.0,0.736,10.7,23.1,33.8,18.0,8.1,1.2,11.4,20.9,2019,Czech-NBL,0
7,Nova Hut Ostrava,22,40.2,80.6,29.5,66.2,0.446,8.1,24.6,0.33,13.5,19.4,0.695,9.0,25.4,34.4,18.6,6.8,1.2,13.8,21.4,2019,Czech-NBL,0
8,SLUNETA Usti nad Labem,44,40.9,80.0,29.6,68.2,0.433,8.5,27.3,0.311,12.4,16.8,0.736,8.9,26.2,35.1,17.9,5.8,2.2,11.4,20.2,2019,Czech-NBL,0
9,BK Decin,52,40.6,79.3,29.0,65.5,0.443,7.8,25.1,0.311,13.4,19.8,0.677,10.4,25.2,35.5,15.5,6.5,1.6,12.9,21.3,2019,Czech-NBL,0
10,Kralovsti Sokoli,22,40.2,78.6,27.5,64.5,0.426,8.4,25.5,0.328,15.4,21.1,0.728,8.5,24.4,33.0,17.4,6.5,1.1,13.9,19.3,2019,Czech-NBL,0
11,USK Praha,28,40.0,73.4,26.2,60.0,0.437,8.1,25.0,0.325,12.9,19.3,0.668,8.1,20.6,28.8,15.1,6.4,1.3,12.1,20.9,2019,Czech-NBL,0
12,JBC MMCITE Brno,38,40.0,71.6,25.4,61.0,0.417,8.2,24.5,0.336,12.5,17.1,0.733,5.8,22.1,27.9,14.8,7.2,2.6,12.0,19.9,2019,Czech-NBL,0
