#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CEZ Nymburk,42,40.0,101.2,37.8,71.8,0.527,11.1,28.1,0.396,14.4,19.8,0.726,12.1,28.6,40.8,23.6,10.8,2.9,12.4,19.1,2018,Czech-NBL,1
2,Olomoucko Prostejov,36,40.0,85.4,31.3,66.5,0.47,9.1,25.5,0.357,13.8,18.8,0.736,9.4,26.5,35.9,19.9,5.7,1.7,13.9,19.6,2018,Czech-NBL,0
3,BK Opava,43,40.0,85.0,30.9,68.6,0.451,10.0,29.6,0.339,13.0,18.3,0.714,9.3,23.0,32.3,19.8,10.0,1.6,10.9,19.9,2018,Czech-NBL,0
4,BK JIP Pardubice,46,40.1,82.8,30.8,68.5,0.451,7.3,20.9,0.351,13.8,19.7,0.699,11.5,28.1,39.6,19.6,7.9,2.5,13.5,19.1,2018,Czech-NBL,0
5,BC Kolin,36,40.4,80.4,29.4,64.5,0.456,7.6,23.5,0.321,14.0,18.5,0.757,8.8,26.0,34.8,17.0,6.1,1.3,11.5,19.9,2018,Czech-NBL,0
6,Nova Hut Ostrava,32,40.3,80.1,28.7,61.8,0.464,6.9,21.0,0.328,15.9,23.0,0.693,8.8,22.8,31.6,14.7,6.7,1.4,13.8,21.5,2018,Czech-NBL,0
7,SLUNETA Usti nad Labem,39,40.5,80.1,28.9,62.9,0.459,7.6,22.3,0.341,14.7,19.6,0.749,7.2,25.1,32.3,14.3,6.2,2.2,11.4,19.3,2018,Czech-NBL,0
8,Turi Svitavy,44,40.1,78.4,27.8,62.2,0.447,9.6,26.3,0.364,13.3,18.5,0.718,8.4,23.5,31.9,19.0,6.9,2.8,13.2,20.6,2018,Czech-NBL,0
9,BK Lions Jindrichuv Hradec,32,40.0,78.2,28.8,64.4,0.447,9.2,25.3,0.363,11.4,15.3,0.748,8.0,19.0,27.0,17.7,6.7,2.5,14.2,20.9,2018,Czech-NBL,0
10,BK Decin,38,40.0,77.2,28.3,66.8,0.424,7.9,25.2,0.312,12.7,18.8,0.677,10.6,24.6,35.2,16.8,5.7,1.6,12.1,21.6,2018,Czech-NBL,0
11,USK Praha,32,40.5,75.1,27.1,59.4,0.456,8.9,25.5,0.35,11.9,18.3,0.649,8.3,23.9,32.3,15.9,5.8,2.8,13.3,18.1,2018,Czech-NBL,0
12,JBC MMCITE Brno,32,40.3,72.2,25.5,60.3,0.422,6.6,22.0,0.3,14.7,20.0,0.736,8.8,22.0,30.8,13.2,6.4,1.7,12.7,20.8,2018,Czech-NBL,0
