#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CEZ Nymburk,21,40.0,97.2,35.9,66.8,0.537,9.7,22.6,0.43,15.8,21.8,0.724,9.6,28.8,38.4,22.0,11.3,3.5,13.4,18.8,2016,Czech-NBL,1
2,BK JIP Pardubice,50,40.3,81.6,31.4,70.1,0.448,7.0,21.8,0.32,11.8,17.7,0.669,13.1,25.5,38.7,16.9,9.8,2.9,15.5,21.5,2016,Czech-NBL,0
3,Olomoucko Prostejov,50,40.3,80.8,29.7,65.7,0.452,8.9,24.8,0.361,12.5,16.6,0.752,9.7,25.1,34.8,17.0,8.3,2.7,13.9,19.2,2016,Czech-NBL,0
4,BK Opava,45,40.4,79.9,28.3,63.2,0.447,9.3,28.7,0.325,14.1,18.9,0.743,8.3,21.4,29.7,16.0,9.4,1.8,13.9,22.5,2016,Czech-NBL,0
5,BC Kolin,45,40.5,78.8,27.7,64.4,0.43,7.8,22.6,0.344,15.6,20.6,0.756,9.3,24.4,33.7,15.7,8.5,1.5,13.4,21.5,2016,Czech-NBL,0
6,SLUNETA Usti nad Labem,41,40.1,77.8,29.4,64.8,0.454,6.9,20.8,0.333,12.1,16.1,0.751,9.6,24.5,34.1,16.0,6.2,2.7,16.4,19.7,2016,Czech-NBL,0
7,BK Lions Jindrichuv Hradec,41,40.1,77.1,28.7,72.2,0.397,6.3,22.2,0.284,13.5,18.7,0.719,11.4,22.6,34.0,14.8,7.8,2.7,12.2,21.4,2016,Czech-NBL,0
8,BK Decin,51,40.2,75.8,27.1,62.6,0.432,9.1,26.2,0.346,12.6,17.1,0.737,9.8,23.9,33.7,15.5,7.7,2.9,14.7,20.9,2016,Czech-NBL,0
9,JBC MMCITE Brno,42,40.1,72.7,27.7,65.8,0.421,7.3,21.7,0.338,10.0,14.8,0.677,9.7,22.5,32.1,14.1,7.2,2.1,14.5,22.0,2016,Czech-NBL,0
10,Nova Hut Ostrava,41,40.2,72.4,26.0,62.2,0.418,7.1,24.1,0.296,13.2,20.4,0.649,10.9,22.8,33.7,12.4,7.5,2.1,13.2,18.2,2016,Czech-NBL,0
11,Turi Svitavy,44,40.0,72.1,26.1,63.6,0.411,6.3,20.1,0.313,13.5,20.0,0.677,9.8,24.8,34.7,12.5,6.3,3.3,15.5,16.9,2016,Czech-NBL,0
12,USK Praha,45,40.6,68.9,25.4,54.4,0.467,6.0,18.4,0.327,12.1,19.1,0.632,7.1,24.6,31.7,13.2,6.0,1.5,14.7,21.8,2016,Czech-NBL,0
