#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CEZ Nymburk,31,40.5,86.9,33.2,65.1,0.51,7.2,20.3,0.357,13.3,17.7,0.749,11.0,25.6,36.5,20.4,8.3,2.5,13.0,19.4,2015,Czech-NBL,1
2,Olomoucko Prostejov,52,40.3,85.2,31.5,68.2,0.462,7.5,22.9,0.329,14.8,20.8,0.71,11.2,25.1,36.3,16.9,9.5,2.8,12.9,20.5,2015,Czech-NBL,0
3,BK JIP Pardubice,46,40.3,84.8,31.8,68.7,0.464,7.8,23.0,0.339,13.2,18.7,0.706,11.0,25.6,36.5,17.0,8.2,2.3,14.2,22.0,2015,Czech-NBL,0
4,BK Lions Jindrichuv Hradec,45,40.2,82.3,30.7,70.8,0.434,6.3,20.8,0.304,14.6,19.7,0.738,11.7,23.7,35.4,13.4,8.6,2.4,13.0,24.3,2015,Czech-NBL,0
5,SLUNETA Usti nad Labem,46,40.1,79.1,29.4,64.5,0.456,5.3,16.5,0.321,14.9,22.3,0.67,9.5,23.9,33.5,17.0,7.2,1.9,13.3,17.6,2015,Czech-NBL,0
6,BK Opava,51,40.2,78.5,28.5,62.4,0.456,9.1,26.4,0.343,12.5,16.0,0.783,7.7,21.7,29.4,16.5,8.9,0.9,13.1,23.2,2015,Czech-NBL,0
7,BK Decin,53,40.1,78.5,28.5,64.9,0.44,7.8,22.8,0.341,13.6,17.8,0.766,10.7,25.0,35.7,15.8,7.1,2.2,13.0,21.2,2015,Czech-NBL,0
8,Nova Hut Ostrava,45,40.2,75.6,28.7,63.2,0.455,6.0,20.5,0.293,12.1,17.6,0.688,9.8,23.7,33.5,13.8,7.0,1.8,13.1,19.5,2015,Czech-NBL,0
9,Turi Svitavy,42,40.1,75.4,27.0,62.6,0.432,8.9,26.9,0.329,12.5,17.5,0.719,8.6,23.1,31.7,13.1,5.9,1.7,13.3,19.7,2015,Czech-NBL,0
10,BC Kolin,41,40.0,75.2,27.3,64.1,0.425,6.5,20.4,0.319,14.2,19.6,0.725,10.0,24.2,34.1,13.2,7.0,2.3,13.1,20.6,2015,Czech-NBL,0
11,JBC MMCITE Brno,42,39.9,73.5,27.1,63.9,0.425,5.5,18.7,0.294,13.8,19.9,0.693,10.2,22.7,32.9,13.6,6.9,1.8,15.5,23.5,2015,Czech-NBL,0
12,USK Praha,42,40.4,70.7,25.5,55.1,0.462,6.0,17.7,0.337,13.8,18.9,0.729,8.1,23.0,31.2,12.1,4.6,0.9,14.0,22.2,2015,Czech-NBL,0
