#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SL Benfica,37,40.0,84.2,29.3,62.8,0.466,10.1,27.6,0.368,15.5,21.8,0.711,11.4,26.2,37.6,20.4,9.2,2.4,15.6,20.3,2022,Portuguese-LPB,1
2,Sporting Clube de Portugal,34,40.0,82.8,28.1,66.6,0.422,10.5,31.4,0.334,16.1,22.3,0.723,12.4,24.5,36.9,19.4,10.0,3.6,14.8,20.8,2022,Portuguese-LPB,0
3,CAB Madeira,31,40.0,80.5,29.6,65.9,0.449,8.1,25.8,0.313,13.2,19.5,0.68,8.9,24.1,33.0,16.3,7.9,3.4,13.3,15.8,2022,Portuguese-LPB,0
4,Vitoria Alves Guimaraes,30,40.0,79.8,29.0,65.2,0.445,8.5,24.6,0.347,13.2,18.0,0.737,9.7,23.1,32.9,14.0,6.0,2.3,14.0,19.8,2022,Portuguese-LPB,0
5,ADO Basquetebol Sad Ovarense,26,40.0,79.3,28.5,63.2,0.451,7.5,23.1,0.323,14.7,19.2,0.769,9.1,23.5,32.6,16.7,7.0,2.1,15.4,19.6,2022,Portuguese-LPB,0
6,FC Porto Ferpinta,36,40.1,78.0,27.0,59.4,0.454,9.2,25.8,0.357,14.9,21.5,0.691,10.9,24.9,35.8,17.6,6.2,2.8,14.7,20.7,2022,Portuguese-LPB,0
7,Illiabum Clube,31,40.2,77.1,27.1,60.3,0.449,7.0,22.4,0.311,16.0,21.9,0.732,7.9,22.2,30.1,14.1,7.8,2.3,16.2,18.8,2022,Portuguese-LPB,0
8,SC Lusitania,30,40.0,77.0,28.4,64.4,0.441,8.0,26.1,0.307,12.1,17.5,0.692,8.9,23.3,32.2,18.3,8.3,2.4,14.7,20.1,2022,Portuguese-LPB,0
9,U.D. Oliveirense Cacarola,33,40.0,76.4,27.8,66.5,0.418,7.6,23.1,0.331,13.1,18.8,0.697,11.8,25.5,37.3,14.7,7.5,1.6,16.4,19.4,2022,Portuguese-LPB,0
10,Imortal Albufeira,30,40.0,75.8,27.5,61.9,0.445,8.1,24.2,0.335,12.7,18.8,0.675,9.3,23.1,32.4,14.8,6.0,2.0,14.8,18.9,2022,Portuguese-LPB,0
11,Academica Efapel,28,40.0,73.6,27.7,60.5,0.457,6.6,21.9,0.302,11.6,16.8,0.691,6.9,22.1,29.0,15.6,8.0,1.3,18.1,17.1,2022,Portuguese-LPB,0
12,CD Povoa,30,40.0,71.2,26.0,62.8,0.414,8.1,26.5,0.306,11.1,17.0,0.651,8.2,22.9,31.1,14.4,6.7,3.5,14.3,18.8,2022,Portuguese-LPB,0
