#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,U.D. Oliveirense Cacarola,42,40.1,88.5,32.6,66.4,0.49,7.9,21.8,0.364,15.4,20.1,0.764,9.5,22.1,31.7,19.0,10.8,2.1,11.3,19.4,2019,Portuguese-LPB,1
2,SL Benfica,42,40.2,87.8,31.0,61.9,0.501,10.5,26.7,0.393,15.3,20.6,0.742,8.4,26.4,34.8,22.9,6.7,3.5,13.1,18.1,2019,Portuguese-LPB,0
3,FC Porto Ferpinta,38,40.3,87.3,30.7,64.1,0.479,8.8,26.0,0.339,17.1,22.9,0.748,10.6,25.3,36.0,19.8,6.0,1.5,12.8,22.0,2019,Portuguese-LPB,0
4,SC Lusitania,35,40.6,80.0,27.9,65.5,0.426,7.7,24.6,0.314,16.5,22.2,0.744,11.8,25.7,37.6,15.3,5.5,1.9,13.3,17.3,2019,Portuguese-LPB,0
5,Vitoria Alves Guimaraes,32,40.1,79.4,29.3,65.3,0.448,8.7,25.2,0.346,12.2,16.0,0.76,8.8,21.7,30.5,17.1,7.0,1.4,12.0,18.6,2019,Portuguese-LPB,0
6,Galitos Barreiro,32,40.0,79.4,30.0,65.2,0.46,6.6,20.4,0.323,12.8,17.5,0.735,10.0,22.2,32.2,17.0,7.2,2.8,13.2,16.8,2019,Portuguese-LPB,0
7,Illiabum Clube,35,40.3,78.7,29.0,63.3,0.458,7.1,21.5,0.328,13.6,19.2,0.709,10.5,23.1,33.6,13.3,6.5,1.9,15.0,17.5,2019,Portuguese-LPB,0
8,Esgueira,32,40.3,77.7,27.1,63.2,0.428,9.3,29.0,0.321,14.3,20.5,0.696,7.7,21.8,29.5,14.4,6.0,2.8,11.2,15.5,2019,Portuguese-LPB,0
9,Terceira Basket,35,40.1,77.6,27.1,64.8,0.418,8.9,28.0,0.318,14.5,19.5,0.74,8.7,22.3,31.0,13.3,6.5,2.9,12.1,17.8,2019,Portuguese-LPB,0
10,Imortal Albufeira,32,40.2,77.3,29.7,65.8,0.452,7.6,22.8,0.332,10.3,15.1,0.683,9.4,20.5,29.9,16.2,6.1,1.6,13.1,17.0,2019,Portuguese-LPB,0
11,ADO Basquetebol Sad Ovarense,38,40.1,77.3,27.3,61.3,0.446,7.6,24.1,0.315,15.1,20.0,0.757,9.1,22.8,32.0,17.0,7.7,3.0,14.7,22.5,2019,Portuguese-LPB,0
12,CAB Madeira,35,39.8,77.1,28.4,62.5,0.455,7.6,22.6,0.335,12.7,17.5,0.724,9.2,22.6,31.8,16.1,7.7,2.9,13.9,17.1,2019,Portuguese-LPB,0
