#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SL Benfica,33,40.1,90.7,31.8,62.1,0.512,10.6,25.9,0.411,16.5,21.0,0.786,8.2,25.8,33.9,19.9,7.5,2.9,12.1,18.7,2015,Portuguese-LPB,1
2,CAB Madeira,27,40.5,79.6,28.9,64.3,0.449,7.6,24.1,0.314,14.3,18.2,0.785,9.6,22.8,32.4,11.9,6.6,2.8,12.7,18.8,2015,Portuguese-LPB,0
3,Barcelos Hotel Terco,31,40.6,78.7,28.3,61.8,0.457,6.8,20.4,0.335,15.4,21.6,0.713,8.8,24.5,33.3,13.6,8.2,1.7,12.7,20.8,2015,Portuguese-LPB,0
4,Sampaense Basket,22,40.3,78.0,28.8,62.2,0.463,5.9,20.0,0.293,14.6,20.5,0.713,9.0,20.0,29.0,12.5,7.4,2.8,14.2,17.4,2015,Portuguese-LPB,0
5,Vitoria Alves Guimaraes,34,39.9,77.6,27.7,64.3,0.43,7.9,23.3,0.338,14.4,18.8,0.764,9.0,22.0,31.0,13.3,8.9,4.1,11.4,20.1,2015,Portuguese-LPB,0
6,Galitos Barreiro,22,40.0,76.3,28.6,60.4,0.474,6.0,19.8,0.3,13.1,17.7,0.738,7.3,21.7,29.0,13.3,6.1,2.4,14.2,19.4,2015,Portuguese-LPB,0
7,U.D. Oliveirense Cacarola,25,40.7,74.2,26.4,62.8,0.42,9.1,27.6,0.33,12.4,16.5,0.748,6.9,21.1,28.0,12.0,7.3,2.0,12.2,22.3,2015,Portuguese-LPB,0
8,ADO Basquetebol Sad Ovarense,29,39.9,73.1,26.0,58.1,0.448,8.9,26.0,0.341,12.2,17.2,0.711,7.9,21.3,29.2,16.8,7.8,1.7,13.4,20.4,2015,Portuguese-LPB,0
9,Sport Alges e Dafundo,27,39.8,73.0,25.9,57.6,0.45,6.7,20.0,0.333,14.4,20.7,0.696,8.4,21.3,29.6,11.3,6.6,1.6,13.1,21.0,2015,Portuguese-LPB,0
10,Illiabum Clube,22,40.7,70.9,24.9,62.7,0.397,6.0,20.3,0.295,15.1,19.5,0.772,12.1,22.0,34.1,12.8,7.6,1.9,16.7,21.5,2015,Portuguese-LPB,0
11,SC Lusitania,24,39.7,69.9,26.1,62.7,0.416,6.6,22.9,0.288,11.2,15.5,0.721,11.9,24.0,35.8,12.5,7.4,1.4,14.9,17.8,2015,Portuguese-LPB,0
12,Maia Basket,22,38.7,68.1,25.2,61.5,0.409,6.5,20.6,0.313,11.3,16.8,0.67,8.9,22.5,31.4,12.6,7.0,2.1,14.6,15.9,2015,Portuguese-LPB,0
