#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SL Benfica,30,40.1,89.4,31.6,61.9,0.511,9.6,24.0,0.401,16.6,21.0,0.79,10.2,25.5,35.7,19.0,8.9,3.9,13.2,17.9,2014,Portuguese-LPB,1
2,Vitoria Alves Guimaraes,32,40.6,81.8,28.3,60.8,0.465,7.6,21.6,0.351,17.8,24.3,0.732,8.7,23.7,32.3,15.6,8.9,2.6,13.7,21.6,2014,Portuguese-LPB,0
3,Sampaense Basket,28,40.7,77.9,27.4,59.4,0.461,6.8,21.4,0.318,16.1,20.9,0.77,8.0,21.9,29.9,13.7,10.6,2.4,16.6,18.7,2014,Portuguese-LPB,0
4,CAB Madeira,23,40.0,75.9,28.9,62.8,0.46,9.0,25.7,0.35,9.2,13.2,0.694,9.3,21.1,30.3,14.0,8.1,1.3,11.9,18.1,2014,Portuguese-LPB,0
5,SC Lusitania,28,40.2,75.1,28.3,62.1,0.455,7.7,23.1,0.332,11.0,15.7,0.698,9.9,21.8,31.6,14.4,6.3,3.4,12.4,19.7,2014,Portuguese-LPB,0
6,ADO Basquetebol Sad Ovarense,24,40.4,73.7,25.2,56.3,0.447,8.8,26.6,0.332,14.5,19.3,0.753,7.4,22.4,29.8,15.3,8.1,1.4,15.0,21.4,2014,Portuguese-LPB,0
7,Sport Alges e Dafundo,24,40.5,72.6,25.8,59.6,0.433,8.0,23.3,0.343,13.0,18.8,0.69,8.5,22.8,31.3,13.8,7.6,1.4,14.2,20.6,2014,Portuguese-LPB,0
8,U.D. Oliveirense Cacarola,20,40.0,71.8,26.9,62.1,0.432,6.1,18.8,0.323,12.1,17.6,0.687,11.3,22.5,33.8,13.7,7.9,1.5,14.3,18.1,2014,Portuguese-LPB,0
9,Barcelos Hotel Terco,23,40.1,70.5,25.2,58.8,0.428,6.3,18.5,0.339,13.9,21.1,0.66,9.3,22.8,32.1,12.2,9.8,2.3,14.1,19.3,2014,Portuguese-LPB,0
10,Galitos Barreiro,20,40.5,69.9,25.6,61.0,0.419,5.8,19.3,0.299,13.1,17.4,0.752,9.5,21.0,30.5,13.4,8.5,2.5,15.4,19.3,2014,Portuguese-LPB,0
11,Maia Basket,20,40.5,66.0,24.0,60.1,0.399,4.8,18.2,0.264,13.2,19.1,0.691,10.1,22.4,32.4,12.3,9.0,1.8,13.8,18.6,2014,Portuguese-LPB,0
12,Academica Coimbra,3,40.0,58.0,20.0,54.3,0.368,6.3,26.0,0.244,11.7,22.0,0.53,4.3,18.0,22.3,10.7,8.0,0.0,13.0,19.7,2014,Portuguese-LPB,0
