#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SL Benfica,34,40.1,89.3,32.1,66.6,0.483,11.2,28.6,0.392,13.8,19.0,0.723,8.6,24.1,32.7,20.9,8.6,3.1,13.6,19.0,2021,Portuguese-LPB,0
2,Sporting Clube de Portugal,38,40.2,87.1,30.7,66.3,0.463,9.3,27.3,0.341,16.3,20.8,0.787,10.6,26.9,37.4,19.4,8.5,3.7,14.9,18.4,2021,Portuguese-LPB,1
3,U.D. Oliveirense Cacarola,31,40.6,85.1,31.8,68.2,0.466,8.0,25.3,0.318,13.5,18.0,0.75,10.8,26.8,37.6,20.5,8.3,1.8,14.0,18.7,2021,Portuguese-LPB,0
4,FC Porto Ferpinta,38,40.4,84.7,30.7,64.2,0.478,10.0,27.3,0.368,13.3,18.1,0.735,10.4,26.3,36.7,20.4,6.8,2.4,15.4,20.1,2021,Portuguese-LPB,0
5,Imortal Albufeira,32,40.3,84.3,30.8,67.4,0.456,9.0,26.3,0.344,13.7,18.8,0.732,10.3,23.5,33.8,16.0,9.0,2.6,13.4,19.9,2021,Portuguese-LPB,0
6,SC Lusitania,29,40.5,83.0,30.2,65.9,0.458,8.4,25.4,0.332,14.2,19.6,0.724,10.4,24.9,35.3,17.0,6.4,2.2,14.3,15.7,2021,Portuguese-LPB,0
7,CAB Madeira,30,40.5,81.8,28.8,63.6,0.453,9.3,25.4,0.364,14.9,19.4,0.769,8.5,22.3,30.8,18.9,6.8,1.7,14.7,17.9,2021,Portuguese-LPB,0
8,ADO Basquetebol Sad Ovarense,30,40.5,81.0,28.8,64.7,0.445,8.0,23.2,0.346,15.3,20.6,0.74,9.6,22.2,31.8,17.1,8.6,2.3,14.8,21.1,2021,Portuguese-LPB,0
9,Vitoria Alves Guimaraes,30,40.8,78.8,29.8,64.3,0.463,8.2,23.4,0.352,10.9,15.8,0.692,8.4,21.6,30.0,18.6,8.1,2.8,15.5,17.6,2021,Portuguese-LPB,0
10,Academica Efapel,29,40.1,78.1,28.7,63.0,0.455,5.8,18.7,0.309,15.0,22.2,0.674,10.3,24.3,34.7,16.4,8.9,2.8,19.1,18.2,2021,Portuguese-LPB,0
11,Esgueira,30,40.8,76.5,28.3,64.6,0.438,8.1,25.7,0.314,11.9,17.0,0.7,8.8,22.8,31.5,16.0,7.5,1.5,15.4,18.4,2021,Portuguese-LPB,0
12,Galitos Barreiro,29,40.3,76.1,27.0,64.5,0.418,7.7,24.3,0.315,14.5,20.4,0.711,9.8,23.4,33.2,15.0,6.0,3.5,14.8,18.9,2021,Portuguese-LPB,0
13,Maia Basket,26,40.6,72.3,24.6,59.5,0.413,8.2,26.5,0.311,15.0,20.3,0.735,7.2,23.4,30.6,13.5,6.9,2.4,19.0,19.2,2021,Portuguese-LPB,0
14,Barreirense-CEPSA,26,40.6,70.8,26.2,65.1,0.402,6.7,22.7,0.293,11.8,16.4,0.723,8.2,22.4,30.6,13.0,6.5,2.2,17.1,17.5,2021,Portuguese-LPB,0
