#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CAB Madeira,36,40.4,84.8,30.9,65.1,0.475,10.3,27.0,0.38,12.7,16.5,0.771,8.6,22.8,31.4,16.4,7.8,1.9,12.9,17.1,2017,Portuguese-LPB,0
2,FC Porto Ferpinta,41,40.2,84.5,29.9,62.0,0.483,9.0,24.1,0.372,15.8,20.8,0.757,10.4,23.3,33.8,19.7,8.0,1.9,15.1,21.9,2017,Portuguese-LPB,0
3,Vitoria Alves Guimaraes,40,40.7,81.4,30.1,63.5,0.474,9.1,25.7,0.354,12.1,16.5,0.737,7.9,21.5,29.4,15.8,6.0,2.8,11.3,20.1,2017,Portuguese-LPB,0
4,SL Benfica,42,40.1,81.3,28.7,59.0,0.486,9.5,23.7,0.4,14.3,18.3,0.784,7.9,25.0,32.9,18.4,7.0,1.9,14.1,17.9,2017,Portuguese-LPB,1
5,SC Lusitania,32,40.2,78.9,28.8,64.1,0.45,7.4,23.7,0.311,13.9,19.6,0.708,9.4,21.6,31.0,14.1,5.8,1.6,13.9,16.3,2017,Portuguese-LPB,0
6,Electrico FC,32,40.5,78.8,28.0,63.3,0.442,5.7,20.0,0.282,17.1,24.4,0.7,12.7,21.6,34.3,16.1,7.2,1.4,16.3,20.0,2017,Portuguese-LPB,0
7,ADO Basquetebol Sad Ovarense,35,40.6,78.2,28.3,61.8,0.458,7.7,22.9,0.337,13.8,19.6,0.706,9.4,22.5,31.9,13.9,6.6,1.1,15.4,19.4,2017,Portuguese-LPB,0
8,U.D. Oliveirense Cacarola,38,40.4,75.8,28.2,63.6,0.443,6.3,20.8,0.302,13.1,18.1,0.726,9.3,21.8,31.2,14.4,8.9,1.7,12.8,19.5,2017,Portuguese-LPB,0
9,Maia Basket,32,40.0,75.8,28.3,64.6,0.437,6.6,23.3,0.282,12.7,17.1,0.742,8.3,20.8,29.2,15.0,8.0,1.9,14.2,16.9,2017,Portuguese-LPB,0
10,Galitos Barreiro,37,40.5,74.9,27.2,57.8,0.47,7.0,19.5,0.359,13.6,18.5,0.733,8.1,21.7,29.8,13.7,6.2,1.7,13.5,18.5,2017,Portuguese-LPB,0
11,Sampaense Basket,32,40.3,73.9,27.7,58.2,0.477,6.5,19.2,0.338,12.0,17.4,0.691,7.6,21.5,29.1,14.8,7.4,1.8,18.2,18.9,2017,Portuguese-LPB,0
12,Illiabum Clube,35,40.1,72.3,26.6,57.3,0.464,5.9,18.4,0.322,13.2,17.9,0.734,6.7,22.0,28.7,15.4,6.3,2.4,16.3,18.4,2017,Portuguese-LPB,0
