#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Shanxi Zhongyu,43,47.4,110.9,39.5,86.2,0.458,12.1,32.5,0.374,19.9,24.4,0.815,12.5,29.1,41.6,25.0,9.1,3.0,12.3,22.0,2022,Chinese-CBA,0
2,Shanghai Dongfang,43,46.9,109.7,39.5,83.8,0.472,9.9,27.7,0.358,20.7,28.1,0.739,12.8,30.4,43.2,28.1,10.7,4.3,16.2,25.6,2022,Chinese-CBA,0
3,Shenzhen,42,47.1,106.9,38.9,81.5,0.477,9.7,27.8,0.348,19.3,25.8,0.749,11.9,30.9,42.8,25.8,9.3,4.1,14.6,21.9,2022,Chinese-CBA,0
4,Liaoning,47,47.0,105.6,39.2,82.4,0.476,10.1,28.0,0.36,17.1,23.5,0.728,13.2,29.7,42.9,24.8,10.4,3.7,13.8,21.0,2022,Chinese-CBA,1
5,Zhejiang Guangsha,47,46.9,104.4,38.0,76.0,0.499,10.6,27.5,0.385,17.9,22.7,0.787,11.9,29.6,41.5,25.1,8.2,4.4,15.1,21.1,2022,Chinese-CBA,0
6,Tianjin Ronggang,40,47.1,104.1,36.7,82.2,0.446,13.9,37.7,0.369,16.8,20.8,0.804,11.1,27.2,38.3,23.6,8.9,4.0,14.4,23.0,2022,Chinese-CBA,0
7,Zhejiang Chouzhou,40,47.1,103.9,36.4,79.9,0.456,10.1,29.2,0.347,20.9,26.2,0.799,12.8,30.0,42.8,25.1,8.7,5.1,15.1,24.6,2022,Chinese-CBA,0
8,Xinjiang Guanghui,38,47.2,103.8,38.9,82.1,0.474,8.0,24.3,0.33,18.0,23.9,0.754,12.0,27.9,39.9,30.2,9.3,3.7,15.6,23.0,2022,Chinese-CBA,0
9,Shandong,40,47.0,103.6,37.3,80.2,0.465,11.1,30.4,0.365,18.0,24.2,0.743,12.6,26.8,39.3,25.4,8.4,3.3,15.3,23.2,2022,Chinese-CBA,0
10,Guangdong Dongguan,45,47.1,103.3,36.6,76.0,0.482,9.8,26.0,0.379,20.2,26.4,0.764,10.6,31.1,41.7,26.2,8.1,4.1,17.1,22.5,2022,Chinese-CBA,0
11,Guangzhou Loong Lions,41,47.2,100.6,37.0,79.3,0.467,9.9,28.0,0.355,16.7,22.0,0.758,10.2,29.8,40.0,23.7,7.4,3.4,12.9,23.4,2022,Chinese-CBA,0
12,Fujian,38,47.2,99.5,36.6,82.3,0.444,10.4,30.2,0.346,15.9,20.6,0.772,11.1,26.3,37.3,24.2,8.4,3.3,15.3,23.5,2022,Chinese-CBA,0
13,Jilin Northeast,42,47.1,98.0,36.8,80.6,0.457,9.2,27.6,0.333,15.1,20.2,0.746,11.1,26.5,37.7,24.4,9.0,3.6,11.6,18.2,2022,Chinese-CBA,0
14,Beijing Shougang,40,47.2,97.8,36.0,76.6,0.47,9.4,25.8,0.366,16.4,22.0,0.747,11.7,30.4,42.0,26.0,7.6,3.9,13.5,23.4,2022,Chinese-CBA,0
15,Qingdao,38,46.9,96.6,36.0,78.7,0.457,9.7,28.2,0.343,15.0,20.9,0.717,10.7,28.0,38.8,24.8,9.0,4.1,15.3,24.1,2022,Chinese-CBA,0
16,Beijing BeiKong,38,47.3,96.2,35.7,78.1,0.458,7.7,22.5,0.342,17.1,24.8,0.69,13.0,31.4,44.4,21.8,7.6,5.2,17.4,22.5,2022,Chinese-CBA,0
17,Nanjing Tongxi Monkey King,38,47.0,91.9,34.2,80.1,0.427,10.1,30.6,0.328,13.5,19.2,0.703,11.3,26.3,37.6,24.3,7.0,2.5,16.0,24.7,2022,Chinese-CBA,0
18,Sichuan Blue Whales,38,47.0,91.4,32.9,74.5,0.442,7.6,22.4,0.34,18.0,22.7,0.792,10.3,29.4,39.7,24.7,6.0,3.1,17.6,20.2,2022,Chinese-CBA,0
19,Ningbo Rockets,38,46.9,87.5,33.3,77.5,0.429,8.4,25.7,0.328,12.5,17.5,0.715,10.6,25.0,35.6,23.8,8.4,3.4,17.0,24.2,2022,Chinese-CBA,0
20,Jiangsu Kendia,38,47.0,84.9,30.7,71.4,0.43,8.2,26.6,0.309,15.3,20.8,0.737,8.6,24.2,32.8,21.4,9.1,2.7,17.7,27.1,2022,Chinese-CBA,0
