#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Guangdong Dongguan,58,47.2,118.0,42.2,84.2,0.502,11.0,28.9,0.379,22.4,30.1,0.745,12.0,30.9,42.9,24.6,11.9,3.5,16.0,29.1,2021,Chinese-CBA,0
2,Liaoning,60,47.4,111.1,39.6,80.5,0.492,10.9,29.1,0.374,21.1,26.9,0.783,11.4,30.0,41.4,25.5,10.1,3.6,13.2,24.2,2021,Chinese-CBA,0
3,Zhejiang Chouzhou,55,47.1,109.9,37.3,82.8,0.45,10.5,31.1,0.339,24.8,32.1,0.773,13.5,27.9,41.4,22.3,10.4,3.8,13.1,27.2,2021,Chinese-CBA,0
4,Qingdao,56,47.2,108.8,38.9,82.0,0.474,9.9,29.4,0.338,21.2,29.9,0.707,12.1,30.8,42.9,22.0,9.8,3.7,14.6,26.2,2021,Chinese-CBA,0
5,Zhejiang Guangsha,54,47.3,108.5,38.4,79.5,0.484,7.5,21.6,0.346,23.9,30.3,0.79,12.2,28.6,40.8,25.6,10.1,3.8,14.1,25.2,2021,Chinese-CBA,0
6,Shandong,58,47.3,108.2,38.8,82.3,0.472,10.3,28.5,0.36,20.6,26.8,0.77,12.8,30.2,42.9,25.0,10.9,3.5,15.5,23.6,2021,Chinese-CBA,1
7,Fujian,52,47.0,106.3,38.6,81.5,0.473,11.5,30.1,0.381,17.7,22.9,0.775,10.0,26.8,36.8,22.4,8.4,2.4,13.9,23.0,2021,Chinese-CBA,0
8,Xinjiang Guanghui,55,47.0,105.5,39.3,81.1,0.484,10.3,28.4,0.361,16.7,26.6,0.628,13.8,29.7,43.5,28.2,9.6,4.1,15.6,25.4,2021,Chinese-CBA,0
9,Shanghai Dongfang,52,47.4,105.1,37.3,80.7,0.463,11.1,31.4,0.354,19.3,25.1,0.768,12.4,29.0,41.3,20.9,8.9,3.3,14.3,23.2,2021,Chinese-CBA,0
10,Shenzhen,53,46.9,104.9,38.1,80.0,0.476,11.6,30.8,0.376,17.2,23.8,0.725,9.9,29.4,39.4,23.0,9.1,3.8,13.5,24.1,2021,Chinese-CBA,0
11,Jilin Northeast,55,47.3,103.7,37.9,80.8,0.469,9.5,28.8,0.33,18.4,24.9,0.738,11.2,26.1,37.2,22.9,10.0,2.9,11.8,21.9,2021,Chinese-CBA,0
12,Guangzhou Loong Lions,55,47.3,102.4,37.5,79.2,0.474,11.6,30.5,0.38,15.7,20.6,0.764,11.4,29.6,41.0,21.6,7.5,3.4,14.5,24.3,2021,Chinese-CBA,0
13,Sichuan Blue Whales,53,47.6,101.0,35.6,76.2,0.467,8.5,24.3,0.348,21.4,29.0,0.738,11.5,30.9,42.4,24.1,8.5,2.9,16.2,23.5,2021,Chinese-CBA,0
14,Beijing BeiKong,54,47.1,100.7,36.4,80.3,0.454,9.2,26.6,0.348,18.6,25.3,0.734,11.1,30.0,41.1,21.2,8.7,4.3,13.3,23.5,2021,Chinese-CBA,0
15,Tianjin Ronggang,54,47.5,100.6,35.9,80.4,0.446,11.7,33.2,0.353,17.0,22.6,0.75,10.9,25.6,36.5,24.5,11.0,3.4,16.4,26.4,2021,Chinese-CBA,0
16,Shanxi Zhongyu,52,47.2,98.7,35.7,77.1,0.463,9.1,25.3,0.36,18.3,25.4,0.721,10.6,28.0,38.6,22.4,9.4,3.7,15.3,23.1,2021,Chinese-CBA,0
17,Beijing Shougang,54,47.1,98.2,34.5,75.2,0.458,10.1,29.1,0.349,19.2,24.9,0.771,10.1,28.4,38.5,22.5,8.9,3.6,13.5,26.6,2021,Chinese-CBA,0
18,Nanjing Tongxi Monkey King,54,47.0,96.9,34.5,77.4,0.446,8.9,27.3,0.324,18.9,25.0,0.756,10.9,27.9,38.7,24.3,7.7,2.6,17.5,28.2,2021,Chinese-CBA,0
19,Jiangsu Kendia,54,47.5,96.1,34.1,77.1,0.442,9.0,26.0,0.345,18.9,25.5,0.742,9.6,27.6,37.2,21.4,8.9,3.1,17.3,27.8,2021,Chinese-CBA,0
