#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fujian,34,48.8,107.8,41.6,82.5,0.504,6.7,19.9,0.335,17.9,23.8,0.753,11.8,30.1,41.9,16.3,8.9,2.2,15.8,21.5,2014,Chinese-CBA,0
2,Zhejiang Guangsha,38,48.1,107.7,38.3,84.4,0.454,8.2,25.9,0.315,22.8,29.2,0.782,14.0,28.7,42.7,16.2,9.5,3.4,14.9,27.0,2014,Chinese-CBA,0
3,Zhejiang Chouzhou,34,48.8,106.8,39.8,81.7,0.487,10.1,30.0,0.337,17.1,23.1,0.741,12.0,26.6,38.6,16.1,10.8,3.0,14.5,25.3,2014,Chinese-CBA,0
4,Shenzhen,41,48.2,106.5,39.1,82.4,0.474,8.8,26.5,0.33,19.6,26.7,0.732,12.1,29.7,41.7,14.5,8.6,4.0,13.3,23.4,2014,Chinese-CBA,0
5,Tianjin Ronggang,38,48.8,104.1,36.8,79.9,0.461,9.2,27.1,0.339,21.5,28.1,0.765,13.4,29.3,42.7,14.5,8.5,2.9,15.8,23.7,2014,Chinese-CBA,0
6,Beijing Shougang,49,48.2,103.2,36.4,76.7,0.474,8.3,23.8,0.351,22.2,29.3,0.758,10.2,28.9,39.1,15.6,9.7,3.4,12.8,23.8,2014,Chinese-CBA,1
7,Qingdao,34,48.1,102.8,38.1,81.9,0.466,8.3,26.1,0.319,18.3,24.2,0.754,11.7,25.5,37.2,15.2,7.2,1.8,16.5,25.8,2014,Chinese-CBA,0
8,Xinjiang Guanghui,47,48.0,102.1,36.4,77.9,0.468,10.9,29.6,0.367,18.4,24.7,0.747,14.3,29.8,44.2,15.7,8.7,2.6,15.3,25.0,2014,Chinese-CBA,0
9,Shanxi Zhongyu,34,48.1,101.5,37.4,77.7,0.481,6.6,19.1,0.345,20.2,26.9,0.749,13.9,25.3,39.2,13.0,9.0,3.0,13.9,23.5,2014,Chinese-CBA,0
10,Jilin Northeast,34,47.8,101.0,37.5,79.5,0.472,6.9,20.8,0.334,19.0,25.8,0.737,11.9,28.0,39.9,18.2,8.4,2.4,15.3,22.6,2014,Chinese-CBA,0
11,Liaoning,38,48.1,100.7,37.2,78.9,0.471,7.5,23.5,0.318,18.9,25.5,0.74,13.4,26.9,40.3,15.8,9.3,3.5,14.3,22.3,2014,Chinese-CBA,0
12,Guangzhou Loong Lions,34,48.0,100.5,37.0,77.4,0.477,6.3,19.4,0.324,20.3,26.6,0.762,12.9,23.3,36.2,15.4,8.9,2.8,15.3,24.1,2014,Chinese-CBA,0
13,Guangdong Dongguan,42,48.1,100.3,37.2,77.0,0.483,9.3,24.9,0.374,16.5,23.2,0.713,13.2,29.5,42.6,17.6,9.4,2.6,15.0,24.3,2014,Chinese-CBA,0
14,Jiangsu Kendia,34,48.0,99.2,37.8,75.9,0.497,8.4,23.4,0.36,15.3,22.7,0.673,10.9,27.1,37.9,16.8,11.8,4.3,17.7,22.1,2014,Chinese-CBA,0
15,Shanghai Dongfang,37,48.1,97.8,36.9,81.6,0.452,5.7,19.6,0.292,18.2,24.7,0.735,14.5,30.6,45.0,13.7,8.1,5.0,13.2,21.4,2014,Chinese-CBA,0
16,Sichuan Blue Whales,34,48.4,97.5,35.0,75.5,0.464,5.9,17.4,0.337,21.6,27.8,0.775,10.3,30.4,40.7,14.9,6.7,3.5,16.0,22.6,2014,Chinese-CBA,0
17,Shandong,34,48.3,94.6,34.3,75.3,0.455,8.7,24.6,0.353,17.4,22.9,0.756,11.9,27.6,39.5,14.2,9.1,3.1,13.0,24.1,2014,Chinese-CBA,0
18,Ningbo Rockets,34,48.3,92.7,34.1,73.5,0.464,6.2,19.6,0.318,18.3,26.3,0.697,9.5,25.6,35.1,12.6,8.5,3.6,16.0,21.0,2014,Chinese-CBA,0
