#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Guangdong Dongguan,57,48.1,120.5,45.5,85.9,0.529,10.3,26.0,0.397,19.3,26.3,0.734,12.2,32.1,44.4,23.4,10.5,4.0,12.9,25.3,2019,Chinese-CBA,0
2,Xinjiang Guanghui,59,48.2,114.1,41.5,84.5,0.491,10.9,29.8,0.366,20.2,25.9,0.782,12.4,31.9,44.3,20.4,8.8,3.7,13.6,23.2,2019,Chinese-CBA,0
3,Shenzhen,55,48.4,112.3,41.3,83.0,0.497,12.3,31.3,0.394,17.4,23.8,0.732,10.9,29.4,40.3,19.6,9.1,3.3,13.1,22.4,2019,Chinese-CBA,0
4,Fujian,51,48.3,112.0,41.2,84.5,0.488,11.8,30.6,0.386,17.8,23.7,0.753,12.2,32.4,44.6,18.4,6.5,3.1,11.8,22.3,2019,Chinese-CBA,0
5,Liaoning,54,48.5,111.0,41.0,85.5,0.48,10.8,31.2,0.346,18.2,23.4,0.78,13.0,31.8,44.8,20.5,10.1,3.1,12.2,21.9,2019,Chinese-CBA,0
6,Jilin Northeast,48,48.4,110.9,41.9,86.3,0.486,10.0,27.5,0.363,17.1,22.1,0.774,12.9,28.3,41.2,21.5,8.1,3.2,11.0,23.1,2019,Chinese-CBA,0
7,Zhejiang Guangsha,53,48.1,110.3,40.3,84.5,0.477,10.9,31.0,0.353,18.8,25.1,0.748,12.9,28.7,41.6,24.3,11.6,3.6,11.9,24.0,2019,Chinese-CBA,0
8,Guangzhou Loong Lions,46,48.0,108.3,38.3,80.9,0.474,11.3,31.1,0.364,20.3,25.5,0.796,11.4,28.9,40.3,18.2,9.3,2.8,12.8,25.7,2019,Chinese-CBA,0
9,Qingdao,46,48.2,107.7,38.9,82.9,0.469,9.4,28.1,0.335,20.6,27.9,0.738,13.2,28.2,41.4,15.4,7.7,3.0,12.6,22.0,2019,Chinese-CBA,0
10,Zhejiang Chouzhou,49,48.5,107.7,37.2,83.4,0.446,11.0,32.6,0.338,22.5,28.9,0.778,14.0,28.3,42.3,19.1,10.0,3.7,13.2,24.9,2019,Chinese-CBA,0
11,Shanghai Dongfang,48,48.3,107.7,39.8,83.6,0.475,9.1,24.5,0.373,19.0,24.9,0.764,12.3,29.4,41.7,19.1,8.8,4.2,12.5,20.3,2019,Chinese-CBA,0
12,Tianjin Ronggang,46,48.1,106.3,38.2,82.4,0.464,12.8,33.2,0.385,17.0,20.9,0.815,11.8,27.4,39.2,19.6,7.2,2.9,13.3,23.2,2019,Chinese-CBA,0
13,Shanxi Zhongyu,46,48.1,106.2,37.2,79.3,0.468,9.5,27.2,0.349,22.4,27.8,0.805,10.9,30.2,41.1,17.8,6.4,2.9,12.5,23.1,2019,Chinese-CBA,0
14,Beijing BeiKong,46,48.1,106.0,37.6,83.8,0.449,12.9,35.2,0.366,17.7,24.0,0.738,11.7,27.0,38.7,17.8,7.5,1.8,12.2,24.7,2019,Chinese-CBA,0
15,Shandong,48,48.1,104.1,38.5,81.5,0.473,9.6,27.9,0.345,17.5,24.6,0.712,11.6,30.0,41.6,21.6,9.3,3.0,12.5,23.9,2019,Chinese-CBA,1
16,Jiangsu Kendia,51,48.1,103.9,37.5,76.9,0.487,8.9,26.2,0.342,19.9,26.7,0.747,10.1,30.4,40.5,20.9,7.6,3.8,14.4,26.7,2019,Chinese-CBA,0
17,Beijing Shougang,53,48.8,101.4,37.6,75.5,0.498,10.7,27.9,0.383,15.6,20.4,0.766,9.3,27.6,36.8,20.6,8.6,3.9,12.3,24.7,2019,Chinese-CBA,0
18,Sichuan Blue Whales,46,48.1,100.5,36.4,79.3,0.459,9.7,31.1,0.313,18.0,24.1,0.746,10.7,30.5,41.2,19.0,6.6,3.5,13.5,22.7,2019,Chinese-CBA,0
19,Nanjing Tongxi Monkey King,46,48.0,98.4,36.6,79.7,0.459,9.1,27.7,0.329,16.0,20.5,0.783,11.4,27.2,38.6,17.7,7.8,3.7,13.3,22.3,2019,Chinese-CBA,0
20,Ningbo Rockets,46,48.1,93.6,33.8,80.6,0.419,8.0,24.8,0.325,18.0,23.8,0.756,12.1,27.0,39.1,19.0,8.5,3.3,11.8,23.9,2019,Chinese-CBA,0
