#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fujian,38,48.6,116.1,43.1,88.8,0.485,13.4,34.0,0.394,16.4,21.2,0.777,13.6,31.0,44.6,18.9,7.7,2.5,11.9,19.8,2018,Chinese-CBA,0
2,Guangzhou Loong Lions,40,48.5,114.1,39.3,83.8,0.469,8.6,24.9,0.345,26.8,33.4,0.802,14.7,28.1,42.8,13.8,9.3,2.2,12.3,26.8,2018,Chinese-CBA,0
3,Shanxi Zhongyu,38,48.2,113.6,42.7,86.0,0.497,10.2,29.6,0.343,18.0,25.3,0.709,11.3,32.7,44.1,21.5,8.1,2.7,14.0,22.3,2018,Chinese-CBA,0
4,Shandong,48,48.3,113.5,41.5,83.4,0.498,10.4,29.1,0.357,19.9,27.3,0.731,13.1,30.0,43.0,19.3,10.0,3.0,12.9,24.8,2018,Chinese-CBA,0
5,Zhejiang Guangsha,54,48.3,113.4,41.9,86.1,0.487,9.8,28.2,0.348,19.7,24.8,0.795,13.2,31.4,44.6,20.3,10.3,2.5,12.6,21.8,2018,Chinese-CBA,0
6,Xinjiang Guanghui,42,48.1,112.0,40.8,85.9,0.475,13.1,36.6,0.358,17.2,22.3,0.774,13.2,28.5,41.7,18.0,8.6,2.7,12.0,20.0,2018,Chinese-CBA,0
7,Qingdao,38,48.0,108.1,39.3,83.3,0.472,9.7,27.8,0.347,19.8,26.5,0.749,12.2,28.1,40.3,15.0,7.6,2.7,12.8,21.8,2018,Chinese-CBA,0
8,Shenzhen,45,48.2,107.7,40.0,82.5,0.485,9.2,25.6,0.36,18.5,25.4,0.729,12.7,32.6,45.3,15.7,8.4,3.8,13.5,23.0,2018,Chinese-CBA,0
9,Jiangsu Kendia,41,48.5,107.4,39.9,81.2,0.491,9.3,25.0,0.372,18.4,23.7,0.775,11.4,29.3,40.7,17.4,9.7,3.1,13.3,26.2,2018,Chinese-CBA,0
10,Liaoning,51,48.5,106.6,40.1,82.7,0.485,11.2,30.7,0.365,15.2,19.2,0.793,11.7,30.4,42.1,20.2,9.4,2.9,12.0,22.2,2018,Chinese-CBA,1
11,Nanjing Tongxi Monkey King,38,48.3,106.1,40.0,85.6,0.468,8.8,27.2,0.325,17.3,24.0,0.72,13.4,29.7,43.1,18.2,8.2,2.5,13.1,21.3,2018,Chinese-CBA,0
12,Beijing BeiKong,38,48.4,105.8,38.5,84.3,0.457,11.1,32.3,0.342,17.7,25.1,0.705,11.6,30.7,42.3,17.7,8.4,2.8,11.7,21.3,2018,Chinese-CBA,0
13,Zhejiang Chouzhou,38,48.3,105.4,40.7,85.7,0.476,9.0,25.4,0.355,14.8,19.4,0.763,14.2,29.9,44.1,17.4,9.1,3.3,13.3,23.8,2018,Chinese-CBA,0
14,Shanghai Dongfang,41,48.2,105.3,37.6,81.5,0.462,12.4,32.0,0.389,17.6,21.4,0.82,10.0,29.4,39.4,15.6,8.1,3.0,11.6,19.3,2018,Chinese-CBA,0
15,Guangdong Dongguan,47,48.1,104.7,39.7,81.5,0.487,10.6,29.1,0.364,14.9,19.7,0.754,12.0,30.8,42.8,18.6,7.9,2.8,11.1,21.2,2018,Chinese-CBA,0
16,Sichuan Blue Whales,38,48.2,104.7,38.1,81.7,0.466,8.5,26.1,0.327,19.9,26.6,0.75,13.1,30.5,43.6,16.2,6.2,3.8,15.0,20.8,2018,Chinese-CBA,0
17,Tianjin Ronggang,38,47.9,103.7,37.1,81.4,0.456,12.5,36.1,0.347,17.1,21.6,0.792,10.2,24.7,34.8,17.6,9.7,2.5,13.7,22.8,2018,Chinese-CBA,0
18,Jilin Northeast,38,48.0,103.6,38.8,80.6,0.481,9.4,25.0,0.377,16.7,20.6,0.81,10.0,28.0,38.0,15.4,8.3,1.9,14.2,20.9,2018,Chinese-CBA,0
19,Beijing Shougang,45,48.3,102.7,38.4,77.5,0.496,11.4,29.1,0.392,14.5,19.2,0.758,10.4,27.2,37.6,20.8,8.5,3.6,12.5,24.0,2018,Chinese-CBA,0
20,Ningbo Rockets,38,48.2,92.5,34.9,81.6,0.428,9.3,26.9,0.344,13.5,18.4,0.732,10.5,25.5,36.0,15.7,9.2,3.2,11.3,22.3,2018,Chinese-CBA,0
