#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Guangdong Dongguan,53,46.9,119.0,44.2,85.5,0.517,11.3,29.1,0.39,19.2,25.7,0.747,13.0,31.6,44.6,24.3,11.7,4.2,14.3,26.7,2020,Chinese-CBA,0
2,Fujian,48,47.1,111.4,40.3,82.2,0.491,11.1,28.2,0.392,19.7,26.9,0.732,11.0,29.0,40.1,20.0,9.5,3.6,14.0,24.0,2020,Chinese-CBA,0
3,Liaoning,52,47.1,111.3,40.5,81.3,0.498,10.0,27.7,0.36,20.3,26.9,0.756,11.0,31.2,42.2,20.8,9.9,2.3,13.1,22.8,2020,Chinese-CBA,0
4,Xinjiang Guanghui,49,47.3,110.2,40.1,82.9,0.484,10.9,31.0,0.351,19.0,26.5,0.717,13.0,34.2,47.2,24.8,8.5,4.7,14.8,25.5,2020,Chinese-CBA,0
5,Zhejiang Chouzhou,48,47.2,109.1,37.3,80.3,0.464,12.3,32.8,0.376,22.2,28.2,0.789,11.6,26.5,38.1,19.9,11.2,3.3,12.6,26.9,2020,Chinese-CBA,0
6,Qingdao,48,46.9,106.2,37.9,81.2,0.467,9.6,27.6,0.349,20.7,28.1,0.736,11.7,30.3,42.0,16.8,9.0,3.2,13.5,25.1,2020,Chinese-CBA,0
7,Zhejiang Guangsha,47,47.0,105.6,39.3,83.2,0.473,8.2,23.8,0.346,18.7,25.4,0.736,13.0,27.6,40.6,20.3,12.6,4.0,14.2,23.8,2020,Chinese-CBA,0
8,Jilin Northeast,47,47.2,105.1,38.4,80.6,0.477,9.5,27.9,0.341,18.7,24.3,0.768,10.5,28.3,38.9,18.6,9.3,3.0,12.5,23.1,2020,Chinese-CBA,0
9,Nanjing Tongxi Monkey King,46,46.9,104.6,38.0,80.3,0.473,10.6,31.0,0.34,18.1,24.0,0.755,11.4,29.3,40.7,18.1,8.2,3.8,14.8,24.2,2020,Chinese-CBA,0
10,Guangzhou Loong Lions,46,47.3,102.2,37.2,80.2,0.464,10.9,29.0,0.375,17.0,22.1,0.767,9.9,27.8,37.7,17.7,7.8,3.0,12.4,25.6,2020,Chinese-CBA,0
11,Beijing BeiKong,48,47.2,102.2,36.3,80.1,0.453,8.4,25.7,0.327,21.2,27.9,0.759,13.0,30.4,43.5,19.1,10.2,4.2,15.4,24.2,2020,Chinese-CBA,0
12,Shandong,47,47.0,101.4,36.5,76.6,0.477,10.9,29.5,0.37,17.3,23.8,0.729,11.6,30.3,42.0,20.6,9.0,4.0,16.1,25.8,2020,Chinese-CBA,1
13,Jiangsu Kendia,46,47.2,100.3,35.4,76.2,0.464,9.3,26.9,0.344,20.3,26.8,0.758,8.8,28.8,37.6,19.3,8.8,3.5,15.8,27.8,2020,Chinese-CBA,0
14,Shanxi Zhongyu,47,47.1,100.3,36.0,76.7,0.469,10.0,27.2,0.367,18.3,25.9,0.708,10.7,29.8,40.4,18.9,8.3,4.4,14.1,22.3,2020,Chinese-CBA,0
15,Shanghai Dongfang,46,47.2,98.5,36.7,79.8,0.459,7.8,22.5,0.345,17.4,25.6,0.681,11.4,28.3,39.7,19.2,9.8,2.5,14.2,22.9,2020,Chinese-CBA,0
16,Shenzhen,46,47.1,98.4,35.1,75.3,0.466,8.5,24.9,0.342,19.7,28.5,0.691,9.2,28.6,37.8,18.0,9.4,3.9,14.9,23.9,2020,Chinese-CBA,0
17,Beijing Shougang,50,47.0,95.4,34.5,73.2,0.471,9.2,26.2,0.35,17.3,22.7,0.763,9.8,29.6,39.4,19.9,9.5,4.8,14.2,23.9,2020,Chinese-CBA,0
18,Tianjin Ronggang,46,47.3,95.4,33.0,76.6,0.431,9.6,29.9,0.321,19.7,25.6,0.772,11.3,25.7,37.0,18.8,10.5,2.1,17.0,26.4,2020,Chinese-CBA,0
19,Ningbo Rockets,46,47.0,93.5,33.6,80.6,0.416,7.1,23.1,0.306,19.3,26.0,0.742,12.4,27.8,40.1,15.0,8.8,3.1,12.7,23.4,2020,Chinese-CBA,0
20,Sichuan Blue Whales,46,47.0,93.5,32.8,78.2,0.42,9.2,29.0,0.318,18.6,26.6,0.7,11.9,28.8,40.7,17.5,8.5,2.2,14.9,26.1,2020,Chinese-CBA,0
