#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Real Madrid U18,4,40.0,98.0,35.0,71.5,0.49,9.8,24.3,0.402,18.3,25.0,0.73,14.5,30.0,44.5,22.0,13.5,6.0,14.0,18.3,2023,Munich-Tournament-(ANGT),1
2,Next Generation Team Munich,4,40.0,83.3,28.5,67.5,0.422,9.0,27.5,0.327,17.3,23.0,0.75,10.8,23.3,34.0,15.8,7.8,2.5,14.0,19.0,2023,Munich-Tournament-(ANGT),0
3,ALBA Berlin U18,4,40.0,80.5,28.5,66.0,0.432,7.3,21.3,0.341,16.3,21.3,0.765,9.8,30.8,40.5,14.8,10.8,2.5,25.5,19.8,2023,Munich-Tournament-(ANGT),0
4,Armani Junior Milan,4,40.0,75.8,28.8,74.3,0.387,5.5,21.8,0.253,12.8,17.3,0.739,13.0,19.8,32.8,20.3,14.3,2.3,21.0,25.0,2023,Munich-Tournament-(ANGT),0
5,Panathinaikos Superfoods Athens U18,4,40.0,75.5,28.0,62.0,0.452,4.8,21.8,0.218,14.8,20.8,0.711,8.5,20.3,28.8,17.8,9.8,3.0,15.8,18.8,2023,Munich-Tournament-(ANGT),0
6,Orange Academy Ratiopharm,4,40.0,75.3,27.0,63.8,0.424,6.8,23.0,0.293,14.5,21.5,0.674,8.8,25.8,34.5,14.3,6.5,3.0,17.3,18.8,2023,Munich-Tournament-(ANGT),0
7,Zalgris II,4,40.0,73.5,25.0,63.5,0.394,5.0,20.0,0.25,18.5,26.8,0.692,16.5,22.5,39.0,10.3,5.8,3.5,15.5,20.5,2023,Munich-Tournament-(ANGT),0
8,FC Bayern Munchen II,4,40.0,67.3,25.8,63.5,0.406,5.0,22.8,0.22,10.8,16.8,0.642,11.5,21.8,33.3,12.0,9.0,3.0,21.8,23.0,2023,Munich-Tournament-(ANGT),0
