#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Benacquista Assicurazioni Latina Basket,30,40.7,80.9,27.5,64.2,0.428,9.4,26.5,0.354,16.6,21.6,0.768,8.7,24.2,32.9,14.3,7.3,1.4,14.8,20.4,2022,Italian-Serie-A2-Basket,0
2,Givova Scafati,44,40.3,80.5,27.4,62.4,0.44,10.1,29.9,0.338,15.6,20.3,0.769,9.8,25.7,35.5,16.2,8.1,1.2,13.3,20.9,2022,Italian-Serie-A2-Basket,0
3,Orlandina Basket,34,40.9,80.4,30.2,68.0,0.444,6.8,21.9,0.308,13.1,20.9,0.629,11.1,25.2,36.3,17.0,7.4,2.3,13.6,20.1,2022,Italian-Serie-A2-Basket,0
4,Reale Mutua Torino,34,40.4,80.1,27.9,60.7,0.46,8.8,25.3,0.349,15.5,20.9,0.741,8.5,27.0,35.5,16.8,6.8,1.1,15.7,20.5,2022,Italian-Serie-A2-Basket,0
5,Feli Pharma Ferrara,34,40.0,79.8,28.0,61.1,0.457,9.1,26.0,0.352,14.7,20.2,0.727,8.9,25.6,34.4,16.7,6.1,1.8,13.7,19.4,2022,Italian-Serie-A2-Basket,0
6,Pallacanestro Andrea Pasca Nardo,34,40.1,79.7,28.1,64.1,0.438,10.4,29.3,0.356,13.1,17.5,0.75,8.6,25.8,34.5,13.9,5.2,1.5,13.8,18.9,2022,Italian-Serie-A2-Basket,0
7,UCC Assigeco Piacenza,39,40.4,78.9,29.0,64.0,0.454,8.8,25.9,0.339,12.1,16.3,0.739,8.9,24.9,33.7,17.2,7.5,2.1,12.7,18.6,2022,Italian-Serie-A2-Basket,0
8,Acqua San Bernardo Cantu,42,40.7,78.7,28.7,62.1,0.462,6.9,21.0,0.329,14.3,19.0,0.755,7.2,26.0,33.2,15.3,7.2,1.6,12.3,21.0,2022,Italian-Serie-A2-Basket,0
9,Blu Basket Gruppo Remer Treviglio,35,40.0,78.6,27.9,63.5,0.439,9.8,27.5,0.357,13.0,17.4,0.745,7.9,24.7,32.6,16.8,6.8,1.4,11.8,20.1,2022,Italian-Serie-A2-Basket,0
10,Old Wild West Udine,41,40.0,77.7,27.6,58.4,0.473,8.7,24.2,0.359,13.7,18.2,0.752,8.3,27.6,35.9,16.8,6.3,2.2,15.1,20.2,2022,Italian-Serie-A2-Basket,0
11,Pallacanestro Piacentina,34,40.7,77.1,28.1,63.2,0.445,6.7,20.1,0.334,14.1,19.4,0.728,9.9,23.9,33.8,15.9,5.5,1.6,14.5,20.1,2022,Italian-Serie-A2-Basket,0
12,Orasi Ravenna,37,40.0,76.9,28.3,63.5,0.446,7.2,21.3,0.338,13.1,17.6,0.745,9.0,24.3,33.3,13.0,6.6,1.3,11.6,19.5,2022,Italian-Serie-A2-Basket,0
13,Allianz Pazienza Cestistica San Severo,34,40.1,76.5,27.3,63.6,0.429,8.4,25.9,0.327,13.4,18.2,0.735,8.1,22.2,30.3,15.1,9.6,1.4,12.2,21.8,2022,Italian-Serie-A2-Basket,0
14,Urania Milano,30,40.3,76.2,27.4,64.6,0.423,7.9,24.3,0.327,13.5,18.7,0.722,8.6,23.6,32.2,18.0,7.2,1.7,12.8,18.4,2022,Italian-Serie-A2-Basket,0
15,Umana Chiusi,38,40.3,76.2,26.9,63.8,0.422,9.2,27.5,0.334,13.0,17.3,0.75,9.4,23.8,33.2,15.6,7.4,2.0,13.6,18.9,2022,Italian-Serie-A2-Basket,0
16,Pallacanestro Generale Mantovana,35,40.3,75.7,27.9,63.7,0.439,6.7,22.0,0.303,13.2,19.5,0.677,9.9,24.8,34.7,14.8,7.4,1.7,14.2,21.4,2022,Italian-Serie-A2-Basket,0
17,Atlante Eurobasket Roma,30,40.2,75.6,26.5,64.6,0.41,8.3,26.1,0.316,14.4,20.0,0.718,9.6,23.8,33.4,12.1,7.3,1.9,13.1,20.8,2022,Italian-Serie-A2-Basket,0
18,Unieuro Forli,34,40.0,75.2,26.5,61.8,0.428,7.7,23.6,0.328,14.5,18.7,0.778,8.7,25.1,33.8,12.4,7.2,1.2,13.8,19.8,2022,Italian-Serie-A2-Basket,0
19,Georgio Tesi Group Pistoia,40,40.1,74.5,27.1,59.9,0.453,7.7,22.6,0.339,12.6,17.7,0.711,6.6,25.8,32.4,13.5,5.3,1.3,11.9,19.8,2022,Italian-Serie-A2-Basket,0
20,Tezenis Scaligera Verona,45,40.1,74.4,26.3,60.4,0.435,8.6,25.9,0.332,13.2,19.2,0.685,9.8,25.9,35.8,14.4,7.5,2.2,14.1,21.4,2022,Italian-Serie-A2-Basket,1
21,2B Control Trapani,30,40.0,74.2,27.0,64.1,0.421,7.4,23.9,0.31,12.9,18.8,0.687,8.1,23.2,31.4,14.6,6.3,1.8,12.1,19.3,2022,Italian-Serie-A2-Basket,0
22,Edilnol Pallacanestro Biella,30,40.5,73.4,26.8,64.2,0.418,9.5,28.4,0.334,10.3,15.9,0.647,9.8,22.8,32.6,15.7,7.9,1.8,15.4,21.6,2022,Italian-Serie-A2-Basket,0
23,Novipiu Casale Monferrato,33,40.3,72.8,27.1,63.1,0.43,7.7,24.5,0.314,10.9,15.0,0.724,9.4,25.8,35.1,15.3,5.9,3.4,14.6,19.1,2022,Italian-Serie-A2-Basket,0
24,Chieti Basket 1974,30,40.0,72.7,27.1,63.3,0.427,6.2,22.9,0.272,12.4,18.5,0.67,9.1,24.8,33.8,14.2,7.5,2.5,14.3,19.0,2022,Italian-Serie-A2-Basket,0
25,Janus Basket Fabriano,30,40.0,71.3,24.7,60.3,0.41,8.1,25.5,0.317,13.7,19.4,0.708,7.5,23.6,31.1,9.4,5.7,2.1,15.9,19.7,2022,Italian-Serie-A2-Basket,0
26,Pallacenestro Orzinuovi,30,40.2,70.7,26.0,63.3,0.411,8.2,26.7,0.308,10.4,15.5,0.675,8.0,23.9,31.9,13.5,4.3,1.6,10.6,17.5,2022,Italian-Serie-A2-Basket,0
27,Stella Azzurra U18,34,40.1,69.8,26.1,64.9,0.403,5.7,22.6,0.252,11.9,17.8,0.668,11.1,24.5,35.6,13.6,7.3,2.1,14.5,23.4,2022,Italian-Serie-A2-Basket,0
28,Stella Azzurra Roma,34,40.1,69.8,26.1,64.9,0.403,5.7,22.6,0.252,11.9,17.8,0.668,11.1,24.5,35.6,13.6,7.3,2.1,14.5,23.4,2022,Italian-Serie-A2-Basket,0
29,Tramec Cento,35,40.3,68.6,25.0,59.5,0.42,7.5,25.2,0.3,11.1,14.3,0.772,8.5,26.9,35.4,14.1,5.2,2.1,13.5,18.9,2022,Italian-Serie-A2-Basket,0
