#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Edilnol Pallacanestro Biella,34,39.3,80.5,28.4,61.1,0.465,10.1,28.0,0.362,13.6,18.1,0.749,7.5,22.5,30.0,14.3,5.6,2.5,12.9,21.7,2014,Italian-Serie-A2-Basket,0
2,Fiat Torino,39,39.8,79.9,28.9,60.2,0.48,9.4,24.3,0.388,12.6,16.2,0.774,8.2,23.0,31.1,15.1,4.7,1.3,11.8,17.8,2014,Italian-Serie-A2-Basket,0
3,Sigma Barcellona,34,39.7,79.2,27.9,60.7,0.459,8.5,24.6,0.347,14.9,20.4,0.731,8.8,22.4,31.2,13.9,7.3,1.1,13.0,19.9,2014,Italian-Serie-A2-Basket,0
4,FMC Ferentino,30,39.4,79.1,28.5,59.5,0.478,6.9,19.8,0.347,15.3,20.4,0.75,8.3,21.6,29.9,11.4,5.7,1.4,13.5,19.9,2014,Italian-Serie-A2-Basket,0
5,Tezenis Scaligera Verona,39,39.6,79.0,28.1,61.3,0.458,7.9,22.6,0.349,14.9,19.6,0.764,9.7,24.2,33.9,12.7,7.4,1.8,13.5,20.4,2014,Italian-Serie-A2-Basket,0
6,Orlandina Basket,41,39.6,78.7,27.9,59.2,0.472,8.1,22.1,0.368,14.8,18.9,0.782,7.8,22.8,30.6,14.3,6.9,2.4,13.9,19.3,2014,Italian-Serie-A2-Basket,0
7,Gemani Basket Brescia,30,40.2,78.4,29.2,63.2,0.462,7.3,21.9,0.331,13.0,17.4,0.748,9.7,23.5,33.2,15.8,7.1,2.6,13.3,20.4,2014,Italian-Serie-A2-Basket,1
8,Dolomiti Energia Trento,41,39.6,77.8,29.6,63.3,0.467,8.2,23.3,0.354,10.4,14.4,0.724,10.1,23.2,33.3,14.2,7.0,2.6,12.3,18.5,2014,Italian-Serie-A2-Basket,0
9,2B Control Trapani,30,40.1,77.2,27.7,60.7,0.456,6.5,20.4,0.321,15.3,21.5,0.711,8.7,24.4,33.1,14.0,6.2,1.7,13.1,19.8,2014,Italian-Serie-A2-Basket,0
10,Termoiforgia Jesi,30,39.7,76.8,27.4,60.3,0.454,8.8,25.2,0.348,13.3,18.6,0.715,8.2,22.6,30.7,13.2,6.0,1.6,13.1,18.2,2014,Italian-Serie-A2-Basket,0
11,Azzurro Basket Napoli,30,39.5,76.2,26.5,58.2,0.454,7.3,22.4,0.326,16.0,21.5,0.741,8.9,23.9,32.8,13.0,5.7,3.4,12.7,19.7,2014,Italian-Serie-A2-Basket,0
12,CZG Veroli,35,39.7,74.8,26.7,56.2,0.475,8.3,22.1,0.378,13.1,17.2,0.759,7.8,20.9,28.8,11.4,6.9,2.0,13.3,19.2,2014,Italian-Serie-A2-Basket,0
13,Pallacanestro Trieste 2004,30,39.9,73.9,27.6,62.4,0.443,6.9,19.2,0.359,11.6,15.9,0.732,10.4,20.7,31.1,12.6,5.8,1.3,15.6,22.7,2014,Italian-Serie-A2-Basket,0
14,Credito Di Romagna Forli,30,39.6,72.8,26.8,60.6,0.443,8.8,24.8,0.355,10.5,15.2,0.691,8.1,21.2,29.3,12.4,5.4,2.4,12.2,18.0,2014,Italian-Serie-A2-Basket,0
15,Novipiu Casale Monferrato,30,39.7,69.9,25.7,63.5,0.404,7.0,21.2,0.332,11.5,16.2,0.71,10.0,20.8,30.8,9.9,7.5,1.9,11.5,21.4,2014,Italian-Serie-A2-Basket,0
16,Andrea Costa Imola,30,39.6,65.3,23.7,58.6,0.405,6.6,19.4,0.338,11.3,16.6,0.677,8.4,22.7,31.1,10.1,4.4,1.1,17.1,19.6,2014,Italian-Serie-A2-Basket,0
17,Moncada Agrigento,3,40.0,64.0,24.0,60.3,0.398,6.0,20.0,0.3,10.0,13.3,0.75,6.7,18.7,25.3,11.7,8.7,1.3,12.0,18.3,2014,Italian-Serie-A2-Basket,0
