#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fiat Torino,38,40.2,83.2,28.9,62.3,0.464,7.6,21.8,0.347,17.8,23.2,0.767,8.0,24.3,32.3,13.7,6.6,1.9,11.9,20.7,2015,Italian-Serie-A2-Basket,1
2,Gemani Basket Brescia,36,39.9,82.4,29.9,64.8,0.461,9.6,25.5,0.374,13.2,17.1,0.769,9.0,24.6,33.6,16.3,6.8,2.6,12.1,19.5,2015,Italian-Serie-A2-Basket,0
3,Tezenis Scaligera Verona,33,39.6,82.0,30.6,62.6,0.489,8.5,22.8,0.371,12.0,15.9,0.755,8.7,25.6,34.3,16.9,7.6,1.7,12.9,18.0,2015,Italian-Serie-A2-Basket,0
4,Basket Recanati,3,39.3,80.7,27.3,60.7,0.451,5.7,22.0,0.258,20.3,28.0,0.726,9.0,29.3,38.3,9.7,2.7,3.0,18.0,23.7,2015,Italian-Serie-A2-Basket,0
5,Pallacanestro Trieste 2004,37,40.1,80.1,30.6,69.1,0.444,7.6,21.9,0.35,11.1,16.6,0.67,11.2,23.0,34.2,11.7,9.3,2.5,15.1,22.5,2015,Italian-Serie-A2-Basket,0
6,Edilnol Pallacanestro Biella,35,39.8,79.0,28.0,65.1,0.43,10.1,30.3,0.334,12.9,17.1,0.755,9.7,23.8,33.5,13.6,4.9,1.8,12.3,20.7,2015,Italian-Serie-A2-Basket,0
7,2B Control Trapani,29,40.1,78.2,28.4,62.8,0.452,7.9,23.0,0.343,13.5,17.1,0.79,8.6,25.4,33.9,13.0,5.9,2.4,12.3,19.0,2015,Italian-Serie-A2-Basket,0
8,FMC Ferentino,34,38.6,78.2,29.2,63.9,0.457,5.8,17.6,0.329,14.0,16.8,0.832,8.2,23.6,31.8,12.4,6.2,2.0,11.9,20.6,2015,Italian-Serie-A2-Basket,0
9,Pallacanestro Generale Mantovana,28,38.8,76.6,28.1,59.8,0.47,8.6,22.9,0.376,11.8,15.9,0.744,8.2,23.8,32.0,15.6,6.6,2.3,16.0,17.0,2015,Italian-Serie-A2-Basket,0
10,Moncada Agrigento,45,39.9,76.4,27.2,60.4,0.451,7.7,22.4,0.344,14.0,18.1,0.774,7.8,22.7,30.5,13.0,8.2,1.4,13.2,19.8,2015,Italian-Serie-A2-Basket,0
11,Sigma Barcellona,27,40.4,75.9,28.2,63.1,0.447,6.3,19.2,0.328,12.9,17.6,0.729,8.3,24.3,32.6,11.9,6.9,2.1,12.7,16.8,2015,Italian-Serie-A2-Basket,0
12,Termoiforgia Jesi,28,39.8,75.4,27.8,63.8,0.436,8.4,25.6,0.329,11.4,14.6,0.78,9.3,23.1,32.4,13.4,6.2,2.0,13.6,18.5,2015,Italian-Serie-A2-Basket,0
13,Universo De'Longhi Treviso,3,38.9,75.0,28.7,63.0,0.455,9.3,25.3,0.368,8.3,15.0,0.556,10.7,20.3,31.0,14.3,4.3,1.7,12.0,22.0,2015,Italian-Serie-A2-Basket,0
14,UCC Assigeco Piacenza,29,40.7,74.5,27.4,63.7,0.43,7.3,22.4,0.324,12.5,17.0,0.733,10.7,22.8,33.4,13.7,7.0,1.7,13.3,19.2,2015,Italian-Serie-A2-Basket,0
15,Blu Basket Gruppo Remer Treviglio,3,39.2,73.7,26.7,70.3,0.379,8.7,29.0,0.299,11.7,19.7,0.593,9.3,27.3,36.7,11.7,3.0,2.0,10.0,18.0,2015,Italian-Serie-A2-Basket,0
16,Azzurro Basket Napoli,27,40.8,72.9,26.1,59.0,0.443,7.1,21.8,0.324,13.6,18.0,0.757,7.6,23.6,31.1,11.4,5.0,2.0,13.5,16.3,2015,Italian-Serie-A2-Basket,0
17,Novipiu Casale Monferrato,35,39.5,71.1,26.3,60.3,0.435,8.2,24.9,0.329,10.3,14.5,0.715,9.5,21.8,31.3,13.2,7.0,2.4,12.9,20.1,2015,Italian-Serie-A2-Basket,0
18,Feli Pharma Ferrara,3,39.0,69.7,23.0,58.0,0.397,8.0,24.7,0.324,15.7,26.3,0.595,10.0,27.0,37.0,9.0,9.7,3.7,18.3,20.0,2015,Italian-Serie-A2-Basket,0
19,CZG Veroli,20,40.1,69.3,25.6,59.2,0.432,6.1,19.4,0.314,12.1,17.6,0.687,9.7,20.6,30.3,8.9,6.2,2.5,16.1,19.5,2015,Italian-Serie-A2-Basket,0
20,Credito Di Romagna Forli,13,39.6,67.5,24.6,60.5,0.407,6.9,22.7,0.305,9.8,12.7,0.776,6.6,23.2,29.8,11.0,5.8,0.8,13.5,15.8,2015,Italian-Serie-A2-Basket,0
