#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Roseto Sharks,35,39.9,84.1,31.3,64.5,0.485,7.9,22.8,0.346,13.7,19.7,0.695,9.2,25.5,34.7,15.4,6.9,2.9,14.9,20.0,2016,Italian-Serie-A2-Basket,0
2,2B Control Trapani,35,40.3,83.5,29.8,64.4,0.463,10.1,28.3,0.357,14.0,18.8,0.745,8.7,24.4,33.1,12.5,5.8,1.5,11.0,20.2,2016,Italian-Serie-A2-Basket,0
3,Polisportiva Agrolpoli,34,39.9,80.0,29.2,65.4,0.447,9.1,28.0,0.325,12.5,16.5,0.754,8.5,25.2,33.8,13.6,5.6,2.2,14.5,20.7,2016,Italian-Serie-A2-Basket,0
4,Gemani Basket Brescia,50,40.1,79.2,28.1,60.2,0.466,8.0,22.8,0.351,15.0,19.9,0.755,8.0,24.7,32.7,13.8,7.3,1.7,12.2,19.4,2016,Italian-Serie-A2-Basket,1
5,UCC Assigeco Piacenza,30,40.4,79.1,28.2,61.7,0.458,8.6,23.3,0.367,14.0,18.8,0.746,9.2,22.3,31.5,13.4,4.4,1.3,13.9,20.2,2016,Italian-Serie-A2-Basket,0
6,Mens Sana 1871 Siena,35,40.4,78.9,28.0,65.2,0.429,7.5,22.0,0.34,15.4,20.9,0.74,11.0,24.9,35.9,12.7,6.9,1.5,13.2,19.1,2016,Italian-Serie-A2-Basket,0
7,Benacquista Assicurazioni Latina Basket,30,39.9,78.6,28.6,64.8,0.441,9.6,26.2,0.366,11.8,17.0,0.691,10.3,20.5,30.7,13.1,7.7,3.0,12.6,20.1,2016,Italian-Serie-A2-Basket,0
8,Givova Scafati,42,39.8,78.1,27.6,60.7,0.455,9.4,25.7,0.367,13.5,19.0,0.709,9.5,25.3,34.8,17.4,8.0,2.1,9.9,18.9,2016,Italian-Serie-A2-Basket,0
9,Fulgor Omegna,30,40.0,77.7,28.4,61.7,0.461,7.6,22.0,0.346,13.3,17.5,0.758,8.6,23.6,32.2,14.0,5.8,1.4,13.8,19.5,2016,Italian-Serie-A2-Basket,0
10,Pallacanestro Trieste 2004,35,39.9,77.1,28.8,65.7,0.439,7.3,22.3,0.328,12.2,16.4,0.741,10.9,21.7,32.6,13.8,6.5,1.7,13.1,23.7,2016,Italian-Serie-A2-Basket,0
11,Feli Pharma Ferrara,30,39.7,77.1,28.8,61.6,0.467,8.4,23.2,0.362,11.1,15.6,0.708,7.9,24.8,32.7,15.3,6.7,1.8,13.3,19.7,2016,Italian-Serie-A2-Basket,0
12,FMC Ferentino,40,40.0,76.9,27.9,59.8,0.467,9.3,24.8,0.377,11.7,15.0,0.78,6.8,23.7,30.5,14.6,5.9,2.0,11.9,18.5,2016,Italian-Serie-A2-Basket,0
13,Blu Basket Gruppo Remer Treviglio,30,40.2,76.6,28.0,66.4,0.422,8.0,25.1,0.318,12.6,16.9,0.742,10.1,22.9,33.0,14.5,6.0,1.9,11.8,20.7,2016,Italian-Serie-A2-Basket,0
14,Andrea Costa Imola,39,40.1,76.2,27.4,65.8,0.417,8.1,25.5,0.317,13.2,17.8,0.742,9.1,24.9,34.0,13.4,7.2,1.7,11.5,20.1,2016,Italian-Serie-A2-Basket,0
15,Bertram Tortona,40,39.8,75.6,26.8,58.7,0.456,9.1,25.8,0.354,13.0,16.9,0.77,7.9,22.1,29.9,12.9,5.2,1.3,14.1,20.6,2016,Italian-Serie-A2-Basket,0
16,Virtus Roma,30,40.5,75.5,27.8,62.1,0.448,8.5,24.6,0.346,11.3,15.1,0.752,8.7,23.4,32.0,12.8,5.8,1.1,12.1,20.0,2016,Italian-Serie-A2-Basket,0
17,Pallacanestro Generale Mantovana,34,40.3,75.5,26.6,62.5,0.425,8.3,24.7,0.337,14.0,18.2,0.768,9.0,24.1,33.1,13.6,7.3,2.9,11.5,18.7,2016,Italian-Serie-A2-Basket,0
