#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Panteras de Aguascalientes,39,40.1,90.7,33.3,66.6,0.501,8.4,23.3,0.36,15.7,20.7,0.757,8.3,23.1,31.3,20.1,7.1,1.7,13.4,21.4,2014,Mexican-LNBP,0
2,Angeles de Guerrero Acapulco,33,40.4,88.2,30.5,69.9,0.436,13.2,38.8,0.34,14.0,18.5,0.759,8.1,23.8,31.9,13.4,5.8,2.2,7.2,18.2,2014,Mexican-LNBP,0
3,Toros,40,40.0,87.4,31.8,65.3,0.487,7.5,20.2,0.37,16.3,21.8,0.745,8.3,25.3,33.5,18.5,7.1,3.4,11.7,16.6,2014,Mexican-LNBP,0
4,Abejas,45,39.9,87.1,32.6,67.3,0.485,6.7,18.6,0.361,15.1,23.5,0.642,11.2,21.6,32.8,12.8,8.0,2.0,10.8,20.4,2014,Mexican-LNBP,0
5,Soles,45,40.1,85.9,31.6,65.2,0.484,6.3,17.6,0.359,16.5,23.9,0.69,11.6,25.4,37.0,13.8,6.2,3.0,11.8,19.3,2014,Mexican-LNBP,0
6,Halcones Rojos,53,40.0,85.1,32.2,64.4,0.5,6.5,17.8,0.367,14.2,19.6,0.724,9.6,23.5,33.1,15.9,7.8,3.2,11.6,19.3,2014,Mexican-LNBP,1
7,Fuerza Regia,51,40.2,84.5,30.5,64.5,0.473,6.9,20.4,0.338,16.6,25.2,0.659,9.7,23.4,33.1,16.4,8.4,2.1,11.7,19.0,2014,Mexican-LNBP,0
8,Pioneros,57,40.3,84.4,31.3,66.1,0.473,8.3,23.4,0.356,13.5,18.7,0.722,10.9,25.3,36.2,15.9,5.8,2.4,11.2,19.6,2014,Mexican-LNBP,0
9,Huracanes,43,39.9,83.5,30.6,67.3,0.455,6.7,19.7,0.343,15.5,21.4,0.726,11.2,23.0,34.1,15.0,7.7,3.1,13.1,21.4,2014,Mexican-LNBP,0
10,Halcones UV Xalapa,47,40.3,83.3,30.1,64.2,0.469,7.7,21.6,0.356,15.4,20.7,0.743,9.2,24.5,33.7,17.8,6.2,2.8,12.4,20.3,2014,Mexican-LNBP,0
11,Gigantes,39,40.2,82.9,31.0,63.5,0.488,5.4,16.8,0.323,15.5,24.2,0.638,9.5,24.7,34.2,16.8,6.6,3.1,13.7,17.6,2014,Mexican-LNBP,0
12,Lechugueros,39,39.9,79.3,29.1,67.2,0.434,9.0,27.4,0.329,12.0,17.2,0.699,12.5,24.6,37.2,16.1,6.4,2.5,13.1,17.5,2014,Mexican-LNBP,0
13,Correcaminos,38,40.2,78.3,27.7,61.9,0.448,7.6,21.9,0.348,15.2,20.6,0.738,7.8,22.2,29.9,10.9,6.6,1.5,12.7,19.7,2014,Mexican-LNBP,0
14,Gansos Salvajes,37,40.3,77.8,26.2,60.1,0.436,5.5,17.8,0.308,19.9,32.1,0.619,9.8,20.7,30.5,10.9,7.9,1.9,14.6,20.2,2014,Mexican-LNBP,0
