#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Indios de Juarez,38,40.4,92.1,32.7,71.3,0.459,12.7,34.4,0.369,14.0,19.8,0.707,7.6,24.6,32.2,16.6,6.2,2.4,10.4,17.4,2016,Mexican-LNBP,0
2,Pioneros,55,40.0,91.7,33.2,64.9,0.512,10.5,25.8,0.408,14.7,19.0,0.774,9.5,26.4,35.9,21.1,7.1,2.6,11.6,18.6,2016,Mexican-LNBP,1
3,Fuerza Regia,47,40.4,90.1,32.6,66.7,0.489,7.8,22.0,0.353,17.0,24.6,0.691,10.4,23.6,34.0,20.6,7.3,2.9,12.5,20.2,2016,Mexican-LNBP,0
4,Correcaminos,42,40.3,89.5,31.9,68.5,0.466,9.4,25.5,0.368,16.2,23.5,0.69,8.5,24.9,33.4,12.5,6.6,1.6,11.7,18.3,2016,Mexican-LNBP,0
5,Soles,56,40.1,87.5,32.9,67.8,0.485,8.0,22.5,0.357,13.8,20.1,0.684,10.2,26.5,36.7,17.8,8.4,3.5,11.9,20.8,2016,Mexican-LNBP,0
6,Abejas,39,39.5,87.5,32.2,67.8,0.475,6.5,19.8,0.327,16.6,25.3,0.656,10.7,23.7,34.4,16.3,6.9,3.3,12.7,18.0,2016,Mexican-LNBP,0
7,Santos de San Luis Potosi,38,40.5,84.8,30.3,67.8,0.447,7.7,23.2,0.333,16.5,22.3,0.738,10.4,22.7,33.1,17.6,9.2,1.7,13.5,23.4,2016,Mexican-LNBP,0
8,Gigantes,48,39.9,84.4,30.6,67.5,0.454,6.9,21.4,0.324,16.1,22.4,0.721,9.8,27.5,37.3,17.6,7.1,2.4,13.4,16.8,2016,Mexican-LNBP,0
9,Panteras de Aguascalientes,40,39.9,81.3,29.5,67.3,0.439,7.8,25.8,0.301,14.4,20.5,0.704,9.9,23.1,33.0,14.7,7.3,3.5,13.9,19.3,2016,Mexican-LNBP,0
10,Halcones Rojos,39,39.9,81.2,29.4,64.1,0.458,7.0,21.6,0.325,15.4,21.1,0.731,9.8,26.1,35.9,13.1,6.2,2.5,12.3,17.2,2016,Mexican-LNBP,0
11,Jefes,30,40.0,79.0,28.7,62.9,0.456,8.8,23.5,0.374,12.9,17.0,0.76,8.3,21.8,30.1,14.8,6.3,1.2,11.5,21.6,2016,Mexican-LNBP,0
