#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Soles,55,40.2,87.7,32.1,67.5,0.476,8.9,24.4,0.364,14.6,21.4,0.683,10.4,25.8,36.3,19.6,7.7,3.2,11.6,18.9,2018,Mexican-LNBP,1
2,Correcaminos,45,40.1,87.1,31.9,69.2,0.461,8.1,23.3,0.346,15.3,20.2,0.755,9.1,27.1,36.2,14.8,5.7,2.7,12.1,17.2,2018,Mexican-LNBP,0
3,Abejas,40,40.1,85.8,31.5,67.4,0.468,8.6,23.8,0.362,14.1,18.4,0.764,9.2,25.6,34.7,16.8,5.4,2.3,13.4,18.7,2018,Mexican-LNBP,0
4,Libertadores de Queretaro,39,40.2,85.7,31.1,67.4,0.461,6.2,18.9,0.329,17.4,22.8,0.762,8.6,24.1,32.7,19.6,5.2,1.7,11.1,18.1,2018,Mexican-LNBP,0
5,Toros,45,40.2,84.8,31.4,66.5,0.472,8.8,23.6,0.374,13.1,17.4,0.755,8.7,22.3,31.0,18.2,5.7,2.4,10.2,18.5,2018,Mexican-LNBP,0
6,Santos de San Luis Potosi,44,40.4,84.5,29.3,63.6,0.46,9.5,25.4,0.375,16.5,22.3,0.74,8.5,25.9,34.4,16.8,5.6,2.5,12.5,16.6,2018,Mexican-LNBP,0
7,Capitanes Ciudad de Mexico,56,40.2,84.2,30.9,64.7,0.478,7.2,20.5,0.349,15.1,20.9,0.724,8.6,25.1,33.7,17.1,6.4,1.8,12.0,19.4,2018,Mexican-LNBP,0
8,Mineros de Zacatecas,44,41.1,84.1,30.3,66.8,0.453,8.2,22.5,0.362,15.4,22.2,0.694,9.4,25.1,34.5,18.5,6.9,2.5,11.1,17.8,2018,Mexican-LNBP,0
9,Aguacateros of Michoacan,50,40.8,83.8,29.6,65.6,0.451,9.0,25.4,0.356,15.6,20.3,0.768,8.7,25.8,34.5,17.0,5.9,2.9,11.8,19.9,2018,Mexican-LNBP,0
10,Panteras de Aguascalientes,40,40.2,83.5,31.3,67.2,0.466,9.2,25.0,0.368,11.7,16.0,0.728,8.6,23.0,31.6,17.0,6.5,1.6,13.0,18.7,2018,Mexican-LNBP,0
11,Fuerza Regia,48,40.1,81.3,30.2,62.3,0.485,9.7,25.3,0.384,11.3,16.3,0.691,7.8,25.1,33.0,19.6,6.0,2.4,12.0,20.9,2018,Mexican-LNBP,0
