#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Jefes,42,40.3,90.9,35.4,70.4,0.503,7.9,24.2,0.327,12.2,17.3,0.706,10.2,22.8,33.0,13.3,7.8,1.4,12.5,19.5,2015,Mexican-LNBP,0
2,Pioneros,53,40.1,89.9,32.4,66.2,0.49,9.5,24.4,0.389,15.6,20.5,0.764,10.6,24.3,34.9,20.3,6.8,2.2,10.3,19.7,2015,Mexican-LNBP,0
3,Halcones UV Xalapa,50,40.3,88.7,32.7,64.1,0.511,7.9,20.8,0.38,15.3,20.9,0.732,8.2,24.5,32.7,18.2,6.9,3.7,10.0,19.4,2015,Mexican-LNBP,0
4,Halcones Rojos,49,40.1,88.7,32.7,65.8,0.496,8.7,23.0,0.377,14.6,19.7,0.744,9.2,24.7,33.9,15.1,7.5,2.3,11.2,20.8,2015,Mexican-LNBP,0
5,Abejas,34,40.3,88.1,33.2,68.5,0.484,6.2,19.0,0.329,15.5,22.8,0.68,12.4,24.3,36.7,14.2,6.8,2.6,11.4,18.5,2015,Mexican-LNBP,0
6,Fuerza Regia,40,40.4,87.6,32.5,67.0,0.484,7.2,19.8,0.366,15.4,22.3,0.693,9.4,24.4,33.8,17.2,7.2,1.2,13.4,20.4,2015,Mexican-LNBP,0
7,Soles,53,39.5,87.2,31.8,64.8,0.491,7.8,21.0,0.37,15.8,22.1,0.716,8.7,26.0,34.7,15.8,6.8,2.5,11.9,22.3,2015,Mexican-LNBP,1
8,Titanicos,39,40.4,86.8,31.3,69.0,0.453,9.0,26.1,0.344,15.3,21.1,0.725,11.7,25.7,37.4,19.1,7.2,3.1,13.1,20.4,2015,Mexican-LNBP,0
9,Gansos Salvajes,39,40.2,85.6,29.1,65.4,0.444,7.1,21.3,0.333,20.4,30.6,0.667,9.4,21.5,30.9,13.1,7.5,1.4,12.9,21.2,2015,Mexican-LNBP,0
10,Huracanes,45,40.0,85.2,30.3,66.1,0.459,8.8,26.5,0.333,15.7,21.5,0.73,8.8,24.0,32.8,14.0,6.2,2.4,11.0,18.5,2015,Mexican-LNBP,0
11,Correcaminos,39,40.6,82.6,30.9,66.5,0.465,6.6,18.8,0.352,14.3,20.4,0.699,10.0,22.8,32.7,10.3,7.8,2.0,12.9,19.2,2015,Mexican-LNBP,0
12,Gigantes,44,39.1,82.0,29.7,65.8,0.452,7.5,22.0,0.34,15.0,23.1,0.652,11.8,24.6,36.3,15.5,7.2,2.3,13.6,16.8,2015,Mexican-LNBP,0
13,Panteras de Aguascalientes,40,40.4,81.7,29.9,64.2,0.465,7.1,22.2,0.322,14.9,21.2,0.702,8.3,24.5,32.8,18.3,7.2,2.4,14.8,17.4,2015,Mexican-LNBP,0
14,Barreteros,37,40.2,81.6,31.4,67.6,0.465,6.0,18.3,0.326,12.8,18.2,0.701,10.0,22.9,32.9,17.8,6.8,3.0,14.0,17.3,2015,Mexican-LNBP,0
