#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Libertadores de Queretaro,24,40.2,92.1,32.8,64.3,0.51,8.8,22.4,0.392,17.8,24.1,0.737,8.2,24.4,32.6,14.7,7.3,1.9,12.2,18.8,2022,Mexican-LNBP,0
2,Astros de Jalisco,33,40.3,88.1,32.0,64.8,0.493,10.7,26.8,0.399,13.5,18.4,0.734,7.2,23.8,30.9,20.7,7.2,1.7,12.0,17.8,2022,Mexican-LNBP,0
3,Plateros de Fresnillo,29,40.3,87.9,30.2,67.2,0.45,10.8,29.6,0.363,16.8,22.8,0.734,9.8,24.0,33.8,17.6,7.5,2.3,11.7,17.8,2022,Mexican-LNBP,0
4,Fuerza Regia,32,40.5,87.0,32.8,68.6,0.479,10.6,27.3,0.389,10.7,15.4,0.695,9.5,25.4,34.9,19.9,8.0,2.5,13.1,20.0,2022,Mexican-LNBP,0
5,Soles,29,40.2,86.4,31.4,64.9,0.483,9.0,23.7,0.38,14.7,20.0,0.731,9.6,24.0,33.6,19.6,7.8,2.0,14.5,21.0,2022,Mexican-LNBP,0
6,Abejas,24,40.6,86.2,31.2,68.8,0.454,8.2,24.7,0.332,15.5,22.4,0.695,11.3,23.8,35.0,15.7,6.5,2.0,12.2,20.8,2022,Mexican-LNBP,1
7,Panteras de Aguascalientes,20,40.5,84.6,31.3,64.3,0.486,8.5,23.6,0.359,13.6,18.4,0.741,9.2,22.3,31.5,17.5,6.3,1.9,13.7,18.8,2022,Mexican-LNBP,0
8,Dorados de Chihuahua,24,40.6,82.5,32.1,67.1,0.478,6.1,18.3,0.335,12.2,17.2,0.709,9.5,25.6,35.0,17.5,5.8,1.8,13.1,19.2,2022,Mexican-LNBP,0
9,Halcones UV Xalapa,20,41.0,82.3,30.3,67.2,0.45,6.3,19.4,0.323,15.5,21.8,0.713,10.5,25.4,35.9,19.2,7.8,3.8,14.7,19.4,2022,Mexican-LNBP,0
10,Leandores de Durango,23,40.2,79.6,29.2,65.2,0.448,7.9,25.2,0.313,13.3,18.9,0.705,8.1,26.8,34.9,17.1,6.3,2.6,15.0,16.5,2022,Mexican-LNBP,0
