#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Correcaminos,40,40.5,93.9,34.1,73.5,0.464,7.4,23.3,0.317,18.3,24.3,0.752,11.3,27.2,38.5,12.0,6.1,0.8,11.9,17.8,2019,Mexican-LNBP,0
2,Panteras de Aguascalientes,40,40.2,92.1,33.6,70.2,0.479,10.8,29.5,0.365,14.0,17.8,0.787,8.3,23.6,31.9,18.4,6.4,2.0,11.0,17.0,2019,Mexican-LNBP,0
3,Leandores de Durango,49,40.3,91.8,33.4,66.4,0.503,8.5,21.8,0.391,16.4,21.5,0.765,7.5,24.9,32.4,19.8,6.4,1.4,11.2,18.9,2019,Mexican-LNBP,0
4,Santos de San Luis Potosi,39,40.2,91.7,34.8,71.2,0.489,8.4,22.5,0.375,13.7,17.7,0.772,9.8,24.3,34.1,19.0,5.6,1.7,11.3,17.6,2019,Mexican-LNBP,0
5,Capitanes Ciudad de Mexico,54,40.4,91.5,34.1,67.1,0.507,7.9,22.8,0.347,15.4,22.2,0.694,8.5,26.2,34.7,19.4,6.7,2.0,11.4,18.8,2019,Mexican-LNBP,0
6,Soles,53,40.4,90.6,33.1,66.9,0.494,10.2,26.1,0.391,14.3,18.7,0.764,9.0,25.3,34.3,18.7,7.3,2.2,13.2,18.9,2019,Mexican-LNBP,0
7,Mineros de Zacatecas,45,40.4,90.2,34.0,69.8,0.487,8.1,22.0,0.367,14.1,20.1,0.703,10.6,26.6,37.1,19.9,7.4,2.3,11.5,18.8,2019,Mexican-LNBP,0
8,Libertadores de Queretaro,38,40.0,89.9,32.9,66.4,0.496,9.9,25.2,0.393,14.1,18.6,0.762,7.4,24.3,31.8,15.7,5.5,2.0,11.7,19.3,2019,Mexican-LNBP,0
9,Fuerza Regia,55,40.4,87.6,31.9,63.9,0.499,10.3,25.3,0.409,13.5,17.6,0.769,8.1,26.9,35.0,20.1,6.1,1.3,12.7,20.2,2019,Mexican-LNBP,1
10,Laguneros de Torreon,44,40.2,86.3,31.9,68.5,0.466,9.0,25.5,0.354,13.4,19.2,0.695,9.7,23.4,33.1,18.0,7.2,1.6,11.5,18.2,2019,Mexican-LNBP,0
11,Aguacateros of Michoacan,47,40.1,84.8,30.7,66.2,0.464,8.9,25.7,0.347,14.4,18.9,0.762,8.3,26.0,34.3,17.0,6.4,2.7,12.9,16.8,2019,Mexican-LNBP,0
12,Abejas,44,40.4,84.2,32.1,66.2,0.485,7.7,20.1,0.385,12.3,17.2,0.718,8.6,25.2,33.8,17.1,6.5,2.7,11.7,16.9,2019,Mexican-LNBP,0
13,Huracanes,40,40.2,81.0,29.2,67.4,0.434,9.6,26.8,0.36,13.0,18.7,0.693,8.8,23.2,32.0,12.7,6.1,1.7,12.0,17.1,2019,Mexican-LNBP,0
14,Angeles de Guerrero Acapulco,40,40.4,77.1,28.8,62.9,0.457,7.3,21.6,0.339,12.3,18.5,0.665,8.5,25.2,33.6,16.2,6.4,2.6,13.9,18.6,2019,Mexican-LNBP,0
