#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Newcastle Eagles,38,40.3,91.8,35.5,75.7,0.47,5.5,17.9,0.306,15.0,21.0,0.714,13.7,28.4,42.1,19.2,10.9,4.0,14.9,17.6,2014,British-BBL,1
2,Worcester Wolves,38,40.5,88.9,31.9,72.2,0.441,8.5,26.9,0.315,16.3,23.9,0.683,14.2,26.8,41.0,18.3,7.8,3.1,13.2,17.6,2014,British-BBL,0
3,Manchester Giants,35,40.1,87.3,32.1,68.5,0.47,9.0,24.5,0.366,14.1,18.3,0.766,9.6,23.1,32.7,19.0,5.7,2.2,13.9,16.1,2014,British-BBL,0
4,Cheshire Phoenix,35,40.3,85.4,32.6,73.9,0.441,7.4,23.3,0.317,13.1,19.8,0.661,13.5,27.0,40.5,13.8,6.5,3.2,13.5,16.2,2014,British-BBL,0
5,Plymouth University Raiders,33,40.1,83.8,30.9,69.7,0.443,7.5,22.6,0.331,12.1,16.1,0.753,11.0,24.5,35.5,16.4,8.6,2.1,13.0,17.4,2014,British-BBL,0
6,London Lions,35,40.2,83.7,31.2,69.6,0.448,6.1,20.2,0.302,14.8,20.3,0.729,12.7,24.2,36.9,15.5,6.2,3.0,14.3,20.7,2014,British-BBL,0
7,Durham Wildcats,35,40.0,82.7,32.1,70.3,0.457,6.9,20.3,0.343,10.9,15.6,0.701,12.4,24.9,37.3,17.3,7.0,3.1,14.1,17.6,2014,British-BBL,0
8,Leicester Riders,37,40.6,82.7,31.5,65.3,0.483,6.8,21.4,0.318,12.6,19.2,0.657,9.3,27.4,36.7,18.3,5.9,3.2,13.8,14.7,2014,British-BBL,0
9,Caledonia Gladiators,33,40.1,80.1,29.6,65.9,0.449,7.9,22.8,0.347,13.0,17.9,0.726,9.8,25.0,34.8,15.9,5.3,3.6,14.8,17.8,2014,British-BBL,0
10,Sheffield Sharks,37,40.7,77.6,28.9,66.7,0.433,5.3,16.1,0.327,14.3,19.2,0.745,12.1,25.6,37.8,14.5,5.6,2.3,12.5,16.7,2014,British-BBL,0
11,Birmingham Knights,33,39.9,73.8,27.5,68.5,0.401,7.5,22.5,0.334,10.9,16.7,0.655,10.7,21.2,31.8,13.7,6.3,1.3,15.5,18.2,2014,British-BBL,0
12,Surrey Scorchers,33,40.1,71.8,27.2,68.0,0.399,6.0,21.1,0.284,11.2,17.4,0.642,11.0,21.8,32.8,12.5,5.2,1.0,16.5,17.0,2014,British-BBL,0
