#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,London Lions,40,40.1,89.0,32.2,66.5,0.484,9.9,26.9,0.368,14.6,19.8,0.74,9.2,27.8,37.0,22.3,7.8,4.3,13.2,19.5,2023,British-BBL,1
2,Manchester Giants,38,40.3,88.9,33.0,72.9,0.453,9.3,27.7,0.336,13.7,20.1,0.684,10.8,25.9,36.7,19.1,7.2,5.2,13.2,17.2,2023,British-BBL,0
3,Leicester Riders,40,40.0,87.4,30.9,64.4,0.481,8.0,21.9,0.364,17.6,21.9,0.804,7.9,28.3,36.2,19.9,5.9,2.4,13.5,16.9,2023,British-BBL,0
4,Caledonia Gladiators,38,39.9,83.4,31.8,67.5,0.472,6.7,20.7,0.322,13.1,18.2,0.719,10.2,25.3,35.5,19.6,7.3,3.1,14.7,19.8,2023,British-BBL,0
5,Bristol Flyers,40,40.2,83.2,30.8,70.2,0.438,9.0,26.0,0.346,12.7,19.0,0.669,12.2,25.6,37.7,17.7,7.5,2.6,13.2,16.5,2023,British-BBL,0
6,Cheshire Phoenix,40,40.1,82.2,30.5,68.1,0.448,8.1,24.3,0.334,13.2,18.5,0.712,8.5,23.2,31.7,17.7,9.5,2.9,12.2,17.3,2023,British-BBL,0
7,Plymouth University Raiders,26,40.3,80.7,29.2,66.0,0.443,6.3,21.2,0.296,16.1,22.2,0.726,9.3,24.6,33.9,17.5,6.7,3.8,14.8,20.7,2023,British-BBL,0
8,Newcastle Eagles,38,40.1,80.1,29.1,66.3,0.439,6.8,20.6,0.332,15.0,19.4,0.774,9.1,25.0,34.1,20.2,6.9,2.6,13.7,18.5,2023,British-BBL,0
9,Plymouth City Patriots,36,40.1,79.0,28.8,65.9,0.437,6.4,21.3,0.303,15.0,21.3,0.705,9.2,25.1,34.3,17.3,6.4,3.4,15.1,19.9,2023,British-BBL,0
10,Surrey Scorchers,36,40.1,76.8,28.3,64.0,0.442,7.9,24.2,0.327,12.2,18.2,0.671,7.9,23.9,31.8,17.4,6.1,2.2,15.0,18.3,2023,British-BBL,0
11,Sheffield Sharks,38,40.1,73.9,27.6,62.0,0.445,5.0,16.2,0.307,13.8,18.1,0.759,7.0,24.1,31.1,16.0,7.0,2.1,12.1,16.8,2023,British-BBL,0
