#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,London Lions,14,40.0,91.4,33.1,70.9,0.467,8.3,23.9,0.346,17.0,23.8,0.715,12.1,27.8,39.9,17.4,7.9,1.7,14.2,19.0,2020,British-BBL,0
2,Surrey Scorchers,14,40.0,88.8,31.6,71.3,0.444,8.9,25.2,0.354,16.6,23.1,0.716,10.2,24.4,34.6,15.5,5.9,4.8,12.9,16.4,2020,British-BBL,0
3,Newcastle Eagles,13,40.0,88.2,35.1,74.5,0.471,6.7,21.8,0.307,11.4,15.5,0.733,10.4,28.4,38.8,22.9,6.2,3.8,12.5,16.3,2020,British-BBL,0
4,Leicester Riders,13,40.4,86.9,33.2,69.1,0.481,9.7,27.2,0.356,10.8,14.5,0.745,8.5,27.2,35.6,24.0,4.9,2.7,12.5,16.8,2020,British-BBL,1
5,London City Royals,3,40.0,86.0,33.0,69.7,0.474,12.3,30.3,0.407,7.7,11.0,0.697,9.3,21.7,31.0,21.3,5.3,0.3,14.7,15.3,2020,British-BBL,0
6,Caledonia Gladiators,15,40.3,85.0,33.8,65.3,0.518,8.2,20.8,0.394,9.2,12.2,0.754,7.1,23.9,31.0,19.7,8.1,1.9,10.9,17.0,2020,British-BBL,0
7,Plymouth University Raiders,13,40.4,84.5,32.4,70.2,0.461,8.2,24.6,0.331,11.5,15.4,0.75,8.8,24.5,33.2,18.1,6.1,2.6,12.8,17.5,2020,British-BBL,0
8,Worcester Wolves,14,41.1,83.8,31.7,66.4,0.477,6.8,20.4,0.333,13.6,19.5,0.696,9.1,28.9,37.9,20.4,7.0,3.8,13.3,15.1,2020,British-BBL,0
9,Cheshire Phoenix,13,41.1,83.0,31.0,69.9,0.443,7.6,24.5,0.31,13.4,17.8,0.75,11.8,23.9,35.8,18.7,8.5,3.0,13.3,14.7,2020,British-BBL,0
10,Sheffield Sharks,13,40.0,81.5,31.2,69.1,0.451,7.0,21.2,0.331,12.2,16.5,0.743,9.4,25.9,35.3,17.0,6.5,2.2,10.2,14.6,2020,British-BBL,0
11,Bristol Flyers,13,41.6,79.4,29.0,69.2,0.419,8.3,23.7,0.351,13.1,18.9,0.691,12.7,25.0,37.7,14.7,6.2,2.2,14.2,19.4,2020,British-BBL,0
12,Manchester Giants,13,40.4,77.2,29.8,73.7,0.404,7.4,25.3,0.292,10.2,15.1,0.679,11.8,25.0,36.8,20.8,5.9,2.5,14.0,19.4,2020,British-BBL,0
