#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Newcastle Eagles,35,40.3,90.9,34.7,78.5,0.441,9.3,27.4,0.341,12.2,16.7,0.732,12.4,26.5,38.9,23.8,10.9,2.8,11.9,16.8,2018,British-BBL,0
2,Worcester Wolves,36,40.9,88.1,31.6,69.2,0.457,9.4,25.9,0.362,15.6,20.7,0.754,11.2,25.4,36.6,22.3,7.3,3.1,13.4,16.1,2018,British-BBL,0
3,Leicester Riders,38,40.6,88.0,32.9,70.0,0.47,9.8,27.6,0.355,12.5,16.7,0.747,8.8,27.6,36.4,22.6,7.9,3.5,11.7,15.5,2018,British-BBL,1
4,Caledonia Gladiators,37,40.3,87.3,33.1,69.9,0.473,7.6,21.6,0.35,13.6,18.0,0.756,8.5,28.6,37.1,20.4,7.4,3.7,12.9,15.1,2018,British-BBL,0
5,Surrey Scorchers,35,40.5,86.7,31.1,67.3,0.462,8.9,24.8,0.358,15.7,22.4,0.702,8.3,26.7,34.9,20.3,7.3,1.7,14.8,15.9,2018,British-BBL,0
6,Cheshire Phoenix,33,40.0,86.6,32.9,71.8,0.458,7.3,23.4,0.31,13.6,18.9,0.721,12.9,23.4,36.3,21.1,7.5,2.5,12.2,15.9,2018,British-BBL,0
7,London Lions,38,40.5,86.3,32.6,69.2,0.47,8.8,23.5,0.372,12.4,17.5,0.71,9.5,27.3,36.8,21.6,8.9,3.1,13.5,16.6,2018,British-BBL,0
8,Sheffield Sharks,36,40.6,83.3,32.6,73.3,0.445,6.6,20.4,0.326,11.4,15.2,0.749,11.4,26.1,37.6,20.0,6.9,2.4,11.5,14.5,2018,British-BBL,0
9,Plymouth University Raiders,33,40.0,82.5,30.9,72.2,0.428,8.5,26.2,0.323,12.3,17.2,0.717,10.1,26.5,36.6,20.5,7.7,2.3,13.9,16.4,2018,British-BBL,0
10,Bristol Flyers,37,40.2,80.5,31.2,71.8,0.435,6.6,20.7,0.318,11.5,16.5,0.696,11.2,27.2,38.4,20.6,6.9,3.1,13.8,18.1,2018,British-BBL,0
11,Manchester Giants,33,40.0,78.2,31.4,71.1,0.442,5.1,18.9,0.271,10.3,15.2,0.681,10.7,25.2,36.0,18.9,5.7,2.7,15.7,18.8,2018,British-BBL,0
12,Leeds Force,33,40.2,70.4,25.8,65.0,0.397,9.4,29.6,0.318,9.4,12.7,0.739,8.2,22.4,30.6,17.4,4.9,2.5,19.4,16.4,2018,British-BBL,0
