#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Newcastle Eagles,38,39.6,88.8,34.3,74.5,0.46,7.5,22.3,0.337,12.7,17.2,0.735,12.5,28.1,40.6,18.6,8.2,3.4,14.2,17.2,2013,British-BBL,0
2,Plymouth University Raiders,37,40.4,88.1,33.5,71.8,0.467,6.3,18.6,0.339,14.7,20.1,0.735,11.9,27.3,39.2,15.5,7.2,2.7,14.3,16.4,2013,British-BBL,0
3,Worcester Wolves,35,40.2,86.0,31.9,70.6,0.452,10.3,27.7,0.37,11.9,18.6,0.641,12.8,27.9,40.7,16.6,5.3,3.1,14.2,18.1,2013,British-BBL,0
4,Surrey Scorchers,36,40.2,85.2,32.9,71.1,0.463,5.2,16.1,0.324,14.1,20.2,0.7,10.9,24.0,34.9,17.1,8.7,2.7,13.4,16.4,2013,British-BBL,0
5,Caledonia Gladiators,35,40.0,83.0,31.9,68.3,0.468,7.6,19.8,0.384,11.5,15.4,0.747,9.0,25.7,34.7,16.9,6.5,3.0,13.5,17.0,2013,British-BBL,0
6,Manchester Giants,33,40.5,82.2,30.5,70.5,0.434,8.3,23.7,0.352,12.8,17.5,0.731,11.4,24.3,35.7,15.7,6.2,2.8,15.2,17.7,2013,British-BBL,0
7,Cheshire Phoenix,33,40.1,81.9,31.2,68.5,0.456,6.0,19.7,0.307,13.4,19.7,0.682,10.4,23.2,33.6,12.8,6.3,2.8,13.7,13.9,2013,British-BBL,0
8,London Lions,35,40.4,81.6,29.9,68.6,0.436,6.0,21.4,0.282,15.7,22.9,0.686,12.5,24.1,36.6,16.0,6.6,2.7,17.7,17.9,2013,British-BBL,0
9,Durham Wildcats,32,40.0,80.5,31.0,70.3,0.441,7.9,24.0,0.328,10.6,14.6,0.724,12.0,22.1,34.1,18.4,7.8,1.2,14.0,16.8,2013,British-BBL,0
10,Leicester Riders,38,40.2,79.9,29.7,65.0,0.456,6.4,20.1,0.317,14.3,21.9,0.656,11.8,26.6,38.4,16.6,7.3,2.5,13.4,14.7,2013,British-BBL,1
11,Sheffield Sharks,35,40.0,77.1,28.7,67.0,0.428,5.3,17.6,0.302,14.5,19.0,0.765,10.2,23.8,34.0,12.4,6.9,2.2,12.5,14.3,2013,British-BBL,0
12,Mersey Tigers,33,39.9,63.7,26.6,66.1,0.402,4.0,14.4,0.278,6.1,11.1,0.549,9.9,21.8,31.7,14.3,6.0,1.9,19.8,17.9,2013,British-BBL,0
