#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Newcastle Eagles,41,39.9,96.7,38.7,79.5,0.486,7.7,22.1,0.346,11.0,15.4,0.717,12.6,28.8,41.4,20.7,9.4,2.9,12.4,15.4,2015,British-BBL,1
2,Leicester Riders,37,40.3,87.2,33.5,69.6,0.481,7.9,22.5,0.352,10.8,15.3,0.706,9.7,27.9,37.6,19.2,6.7,3.1,13.1,14.5,2015,British-BBL,0
3,Cheshire Phoenix,40,39.4,86.3,32.7,68.6,0.476,8.1,22.6,0.359,11.8,17.6,0.668,12.6,27.9,40.5,14.6,5.4,3.0,14.2,13.6,2015,British-BBL,0
4,Plymouth University Raiders,36,39.4,84.4,31.2,68.9,0.452,9.6,27.4,0.35,12.3,17.4,0.706,9.6,23.6,33.2,16.2,6.2,1.5,13.2,15.6,2015,British-BBL,0
5,Caledonia Gladiators,38,40.2,81.9,30.0,67.4,0.445,9.3,26.7,0.35,11.7,15.4,0.758,8.2,27.1,35.3,15.3,5.8,3.2,14.2,14.9,2015,British-BBL,0
6,Manchester Giants,35,39.8,81.7,31.1,70.4,0.441,7.6,20.6,0.368,10.2,15.1,0.676,10.5,25.4,35.9,15.3,5.4,1.9,14.1,16.1,2015,British-BBL,0
7,Worcester Wolves,38,40.1,81.6,29.8,68.8,0.432,8.3,24.0,0.346,12.4,17.8,0.695,11.4,27.9,39.4,16.0,6.2,2.4,13.7,16.9,2015,British-BBL,0
8,London Lions,40,40.1,81.1,30.5,69.1,0.441,6.6,20.3,0.327,12.7,18.3,0.692,12.1,23.9,36.0,14.5,6.0,2.9,12.1,16.0,2015,British-BBL,0
9,Sheffield Sharks,40,39.8,79.5,29.8,69.3,0.43,6.0,18.4,0.326,12.9,19.6,0.656,11.5,22.8,34.2,13.6,6.9,2.1,11.0,15.3,2015,British-BBL,0
10,Durham Wildcats,35,40.0,74.0,28.4,62.5,0.454,7.3,21.5,0.342,8.9,11.9,0.749,8.9,24.1,33.0,15.9,5.4,1.4,13.2,12.8,2015,British-BBL,0
11,Surrey Scorchers,36,40.0,73.7,29.0,67.6,0.428,6.4,21.3,0.3,7.9,12.6,0.626,10.9,23.3,34.2,12.7,4.9,2.7,14.5,13.8,2015,British-BBL,0
12,Bristol Flyers,36,39.7,71.9,26.1,61.8,0.422,8.0,23.4,0.342,11.3,17.9,0.629,7.6,24.1,31.7,13.5,6.2,3.7,14.7,16.4,2015,British-BBL,0
13,Leeds Force,36,40.0,64.3,24.3,62.4,0.39,5.9,20.2,0.291,8.9,13.1,0.685,9.7,24.2,33.9,13.4,5.6,1.4,15.7,16.5,2015,British-BBL,0
