#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Newcastle Eagles,35,40.1,90.9,35.4,75.1,0.471,7.5,23.2,0.323,12.6,17.1,0.739,10.5,29.3,39.9,19.3,8.3,3.3,13.1,16.5,2016,British-BBL,0
2,Cheshire Phoenix,37,40.0,84.5,32.3,70.3,0.459,9.4,26.4,0.354,10.6,15.2,0.696,10.4,24.3,34.6,15.3,6.1,2.2,12.0,15.4,2016,British-BBL,0
3,Sheffield Sharks,36,40.1,82.0,31.8,70.1,0.453,7.1,21.0,0.338,11.3,17.3,0.655,11.8,26.4,38.2,16.5,6.8,2.0,12.3,15.4,2016,British-BBL,0
4,Leicester Riders,38,40.0,81.8,31.2,66.6,0.469,7.8,22.4,0.351,11.5,16.1,0.712,9.0,29.8,38.8,17.6,6.7,4.1,12.9,13.7,2016,British-BBL,1
5,Worcester Wolves,36,40.1,81.3,31.0,70.5,0.44,6.4,21.8,0.292,12.9,18.7,0.687,10.9,25.8,36.6,14.9,6.0,2.0,12.5,16.6,2016,British-BBL,0
6,Plymouth University Raiders,31,40.3,80.9,30.4,71.8,0.423,7.5,25.8,0.293,12.5,17.2,0.727,10.1,29.5,39.6,17.9,6.2,3.8,13.7,17.7,2016,British-BBL,0
7,London Lions,35,40.2,80.5,30.4,71.5,0.425,8.0,25.3,0.316,11.8,17.1,0.69,12.6,24.0,36.6,15.3,6.7,1.8,12.7,17.0,2016,British-BBL,0
8,Caledonia Gladiators,36,40.1,79.2,30.4,67.5,0.45,7.0,19.6,0.358,11.4,15.2,0.748,8.2,26.9,35.1,17.4,5.6,2.8,13.2,16.3,2016,British-BBL,0
9,Manchester Giants,32,40.0,76.8,28.4,67.7,0.42,7.2,21.4,0.337,12.7,17.2,0.736,9.9,20.7,30.6,14.8,6.0,1.6,11.5,17.2,2016,British-BBL,0
10,Surrey Scorchers,32,39.9,75.8,28.0,66.8,0.419,5.3,18.7,0.283,14.5,20.6,0.702,9.3,25.3,34.6,13.2,6.5,2.4,15.8,17.5,2016,British-BBL,0
11,Leeds Force,35,40.4,71.8,28.8,70.4,0.409,7.0,22.4,0.311,7.3,11.2,0.652,11.7,23.8,35.5,14.6,6.4,1.5,13.1,19.3,2016,British-BBL,0
12,Bristol Flyers,33,40.2,70.4,25.4,63.7,0.398,8.0,25.3,0.315,11.7,17.8,0.655,9.9,25.5,35.4,13.8,4.7,2.9,14.1,16.7,2016,British-BBL,0
