#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Lietuvos Rytas,49,40.2,85.9,31.4,64.6,0.486,9.0,22.9,0.395,14.1,17.9,0.785,8.9,23.0,31.9,20.9,8.7,2.7,11.9,21.2,2018,Lithuanian-LKL,0
2,Zalgiris,47,40.0,84.7,30.1,59.0,0.511,6.5,17.3,0.376,17.9,22.8,0.785,8.9,23.9,32.9,21.3,7.8,2.2,12.4,20.1,2018,Lithuanian-LKL,1
3,Lietkabelis,47,40.1,82.8,28.9,61.2,0.473,9.1,23.9,0.38,15.8,20.3,0.776,8.3,22.8,31.0,20.6,6.9,3.0,14.8,21.0,2018,Lithuanian-LKL,0
4,Neptunas,49,40.2,82.6,29.3,60.9,0.481,7.7,21.5,0.356,16.4,21.1,0.775,8.9,23.0,31.8,18.3,8.3,1.8,14.4,22.7,2018,Lithuanian-LKL,0
5,Siauliai,40,40.2,80.5,29.6,63.9,0.463,7.7,22.0,0.348,13.6,17.8,0.76,10.0,24.4,34.5,19.3,6.7,2.7,14.2,20.3,2018,Lithuanian-LKL,0
6,Juventus,39,40.1,80.3,27.6,62.5,0.441,8.0,22.5,0.356,17.2,22.7,0.756,10.4,21.9,32.3,17.6,7.8,2.3,13.5,18.8,2018,Lithuanian-LKL,0
7,Pieno Zvaigzdes,40,40.0,80.3,28.5,63.8,0.446,8.5,26.5,0.32,15.0,19.8,0.755,7.9,20.3,28.2,17.7,8.9,2.1,13.7,23.2,2018,Lithuanian-LKL,0
8,Vytautas Prienu,36,40.3,77.9,27.6,64.0,0.431,10.3,30.4,0.339,12.5,17.7,0.704,9.4,20.6,30.1,18.5,7.3,2.0,13.7,19.2,2018,Lithuanian-LKL,0
9,Kedainiai Nevezis,39,40.3,77.4,28.2,61.7,0.457,9.4,24.3,0.387,11.6,15.7,0.74,8.5,21.2,29.8,15.8,6.5,1.5,13.3,19.4,2018,Lithuanian-LKL,0
10,Dzukija,36,40.0,75.6,27.8,61.8,0.45,7.0,19.3,0.364,12.9,17.8,0.724,8.5,23.5,32.0,17.7,6.0,2.0,14.2,22.3,2018,Lithuanian-LKL,0
