#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Zalgiris,44,40.1,91.7,34.3,64.0,0.535,10.7,25.3,0.423,12.5,15.4,0.811,8.3,23.1,31.4,23.2,8.3,1.8,11.8,20.3,2021,Lithuanian-LKL,1
2,Lietuvos Rytas,43,40.0,88.2,32.0,64.9,0.493,11.0,26.4,0.415,13.3,17.2,0.771,10.3,21.9,32.3,18.4,7.8,1.8,13.6,20.4,2021,Lithuanian-LKL,0
3,Juventus,46,40.1,86.8,30.5,60.8,0.502,8.1,23.4,0.346,17.7,22.8,0.776,7.9,23.4,31.3,19.5,6.8,3.2,16.9,22.1,2021,Lithuanian-LKL,0
4,Lietkabelis,46,40.3,84.8,30.8,64.6,0.478,9.1,24.1,0.376,14.1,18.2,0.771,9.6,21.2,30.7,17.9,8.4,1.7,13.6,21.6,2021,Lithuanian-LKL,0
5,Siauliai,38,40.4,84.1,30.1,63.3,0.476,9.4,26.7,0.353,14.5,19.1,0.759,8.0,21.6,29.6,20.7,6.6,1.6,14.9,20.2,2021,Lithuanian-LKL,0
6,Vytautas Prienu,39,40.4,83.1,30.6,65.3,0.469,8.3,23.2,0.358,13.6,18.4,0.739,9.3,21.8,31.1,17.7,7.3,1.7,15.0,20.7,2021,Lithuanian-LKL,0
7,Dzukija,36,40.1,80.8,30.4,65.1,0.467,8.0,23.2,0.344,12.0,17.6,0.682,8.6,21.1,29.8,20.5,7.0,2.1,12.8,19.8,2021,Lithuanian-LKL,0
8,Neptunas,39,40.3,79.6,28.6,60.9,0.469,8.0,24.4,0.329,14.4,20.3,0.712,9.3,23.1,32.4,18.5,5.6,2.1,16.3,22.3,2021,Lithuanian-LKL,0
9,Pieno Zvaigzdes,37,40.0,79.2,27.1,60.6,0.446,9.3,26.1,0.356,15.8,20.7,0.764,8.2,20.8,29.0,19.5,6.5,1.2,15.3,23.1,2021,Lithuanian-LKL,0
10,Kedainiai Nevezis,36,40.0,76.0,27.2,63.6,0.427,8.4,26.2,0.32,13.3,18.1,0.73,10.8,22.5,33.3,16.1,6.7,2.4,17.0,20.1,2021,Lithuanian-LKL,0
