#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Zalgiris,24,40.1,89.0,31.5,62.6,0.504,10.0,25.3,0.398,15.8,19.2,0.824,9.3,24.0,33.3,21.2,7.9,2.0,12.6,20.9,2020,Lithuanian-LKL,1
2,Lietuvos Rytas,24,40.0,84.7,30.5,63.3,0.482,9.3,24.5,0.378,14.4,19.4,0.74,9.9,23.1,33.0,19.5,6.5,2.8,13.1,21.2,2020,Lithuanian-LKL,0
3,Neptunas,24,40.0,83.7,29.8,60.3,0.494,9.3,24.0,0.389,14.9,19.7,0.756,7.6,22.0,29.7,19.4,6.9,2.3,13.6,22.0,2020,Lithuanian-LKL,0
4,Juventus,24,40.2,80.2,29.2,62.6,0.467,7.6,23.3,0.325,14.2,19.3,0.736,8.5,22.3,30.8,16.8,8.6,2.7,14.6,22.5,2020,Lithuanian-LKL,0
5,Siauliai,24,40.0,78.8,30.2,65.5,0.461,6.3,20.0,0.315,12.1,18.4,0.66,10.3,21.7,32.0,19.1,9.2,1.9,14.9,20.9,2020,Lithuanian-LKL,0
6,Lietkabelis,24,40.0,78.3,28.1,61.1,0.46,8.8,25.7,0.34,13.3,18.4,0.724,9.3,24.0,33.3,18.2,6.2,2.0,14.1,22.0,2020,Lithuanian-LKL,0
7,Pieno Zvaigzdes,24,40.2,77.5,26.7,60.3,0.442,8.7,25.8,0.335,15.5,21.1,0.737,6.1,21.9,28.0,16.6,6.0,1.5,13.3,21.6,2020,Lithuanian-LKL,0
8,Kedainiai Nevezis,24,40.0,74.4,26.3,63.8,0.411,7.6,25.3,0.301,14.3,18.8,0.757,10.8,21.5,32.3,16.2,8.5,2.3,16.0,21.1,2020,Lithuanian-LKL,0
9,Vytautas Prienu,24,40.0,73.7,27.3,60.9,0.447,7.1,22.3,0.318,12.1,17.5,0.691,8.7,22.7,31.4,17.8,7.4,2.7,15.0,18.8,2020,Lithuanian-LKL,0
10,Dzukija,24,40.0,71.3,26.0,60.4,0.43,8.0,23.5,0.338,11.4,17.6,0.647,7.5,22.8,30.3,15.7,7.0,1.9,13.9,20.4,2020,Lithuanian-LKL,0
