#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Zalgiris,47,40.1,85.9,31.7,61.8,0.513,6.7,17.0,0.393,15.7,19.8,0.796,9.0,25.1,34.2,18.3,7.6,2.4,12.8,21.0,2016,Lithuanian-LKL,1
2,Lietuvos Rytas,47,40.2,83.1,29.4,59.5,0.494,9.2,24.3,0.378,15.1,20.8,0.727,9.0,24.7,33.6,18.4,7.2,2.3,14.0,22.7,2016,Lithuanian-LKL,0
3,Siauliai,40,40.5,80.9,28.6,64.5,0.442,7.8,22.8,0.341,16.0,22.2,0.721,10.6,22.0,32.5,13.6,7.6,2.4,11.6,21.9,2016,Lithuanian-LKL,0
4,Juventus,47,40.4,79.8,29.4,62.0,0.474,6.6,19.4,0.338,14.4,20.0,0.722,9.3,22.6,31.9,18.5,6.6,2.7,15.2,22.7,2016,Lithuanian-LKL,0
5,Pieno Zvaigzdes,39,40.4,79.4,29.3,62.9,0.465,7.8,22.3,0.351,13.1,17.9,0.727,7.8,22.9,30.7,14.8,6.1,2.3,14.7,23.0,2016,Lithuanian-LKL,0
6,Vytautas Prienu,41,40.1,79.0,27.0,58.7,0.459,8.2,23.0,0.354,16.9,23.1,0.732,7.5,20.5,28.0,16.3,7.6,2.6,12.5,20.7,2016,Lithuanian-LKL,0
7,Neptunas,50,40.0,76.5,26.6,58.8,0.452,8.1,22.8,0.354,15.3,20.8,0.736,8.8,22.5,31.4,14.2,6.6,2.2,13.3,23.8,2016,Lithuanian-LKL,0
8,Lietkabelis,39,40.1,74.9,26.3,59.6,0.44,6.7,20.9,0.321,15.7,20.7,0.759,8.5,20.4,28.9,15.5,6.9,1.5,14.2,22.4,2016,Lithuanian-LKL,0
9,Kedainiai Nevezis,36,40.2,72.2,26.3,58.2,0.452,7.5,21.5,0.348,12.1,16.7,0.724,6.7,20.7,27.4,15.6,5.5,2.6,15.4,22.4,2016,Lithuanian-LKL,0
10,Dzukija,36,40.1,67.2,24.4,59.1,0.413,6.7,20.4,0.327,11.7,16.6,0.705,8.3,21.9,30.3,13.8,6.5,2.9,14.9,21.1,2016,Lithuanian-LKL,0
